config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
6.0,1.6812974756047592e-06,-0.0002028607,-0.0002028607,-2.525175e-05,-2.525175e-05,-1.8209064e-05,-1.8209048e-05,-5.361015e-07,-1.9073486e-06,6.972394288375201e-19
6.0,1.8578832368588427e-06,-0.00020362294,-0.00020362294,-1.9432204e-05,-1.9432204e-05,-2.096379e-05,-2.096376e-05,-6.0560257e-07,-1.9073486e-06,9.159860622144084e-19
6.0,2.0600482982294547e-06,-0.00020359959,-0.00020359959,-1.42669405e-05,-1.42669405e-05,-2.330404e-05,-2.3304034e-05,-6.7682134e-07,-2.1457672e-06,1.2706598333435557e-18
6.0,2.3463133296603603e-06,-0.00020250354,-0.00020250354,-9.536472e-06,-9.536472e-06,-2.5279596e-05,-2.5279582e-05,-7.670581e-07,-2.6226044e-06,1.886612878417508e-18
6.0,2.672422061574219e-06,-0.000199815,-0.000199815,-6.9351076e-06,-6.9351076e-06,-2.6089338e-05,-2.6089347e-05,-8.6036584e-07,-2.861023e-06,2.7635804148948806e-18
6.0,3.0588529371402063e-06,-0.00019606279,-0.00019606279,-5.638835e-06,-5.638835e-06,-2.6113352e-05,-2.6113341e-05,-9.629792e-07,-3.33786e-06,3.881875628102637e-18
6.0,3.368249278304491e-06,-0.00019275356,-0.00019275356,-5.305225e-06,-5.305225e-06,-2.572316e-05,-2.5723171e-05,-1.0407707e-06,-3.5762787e-06,4.95713170846884e-18
6.0,3.636623616383155e-06,-0.00019009114,-0.00019009114,-5.1201396e-06,-5.1201396e-06,-2.528192e-05,-2.528191e-05,-1.1054314e-06,-3.8146973e-06,6.071500343084689e-18
6.0,3.89677608529256e-06,-0.00018745007,-0.00018745007,-5.0910107e-06,-5.0910107e-06,-2.470904e-05,-2.4709048e-05,-1.1656799e-06,-3.8146973e-06,7.286068964635789e-18
6.0,4.182900294207503e-06,-0.00018487262,-0.00018487262,-5.0291796e-06,-5.0291796e-06,-2.4003073e-05,-2.400306e-05,-1.2288248e-06,-4.053116e-06,8.820037710335176e-18
6.0,4.512757367854327e-06,-0.00018197142,-0.00018197142,-5.0835138e-06,-5.0835138e-06,-2.297148e-05,-2.2971486e-05,-1.2972274e-06,-4.2915344e-06,1.0781515735595117e-17
6.0,4.887568556635111e-06,-0.0001792044,-0.0001792044,-5.102321e-06,-5.102321e-06,-2.1598868e-05,-2.159885e-05,-1.368227e-06,-4.529953e-06,1.32908585317667e-17
6.0,5.322483476555898e-06,-0.00017631936,-0.00017631936,-5.232918e-06,-5.232918e-06,-1.9648098e-05,-1.9648098e-05,-1.4403487e-06,-4.7683716e-06,1.653828073903267e-17
6.0,5.833219865202989e-06,-0.00017368938,-0.00017368938,-5.279526e-06,-5.279526e-06,-1.7123431e-05,-1.7123408e-05,-1.5090363e-06,-5.00679e-06,2.054098883340972e-17
