t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
0.036596777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310315968
0.036606777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310342499
0.036616777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310369031
0.036626777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310395562
0.036636777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310422094
0.036646777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310448625
0.036656777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310475156
0.036666777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310501688
0.036676777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310528219
0.036686777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310554751
0.036696777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310581282
0.036706777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310607814
0.036716777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310634345
0.036726777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310660877
0.036736777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310687408
0.036746777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.31071394
0.036756777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310740471
0.036766777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310767002
0.036776777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310793534
0.036786777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310820065
0.036796777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310846597
0.036806777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310873128
0.036816777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.31089966
0.036826777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310926191
0.036836777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.310952723
0.036846777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.310979254
0.036856777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311005786
0.036866777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311032317
0.036876777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311058848
0.036886777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.31108538
0.036896777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311111911
0.036906777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311138443
0.036916777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311164974
0.036926777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311191506
0.036936777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311218037
0.036946777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311244569
0.036956777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.3112711
0.036966777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311297632
0.036976777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311324163
0.036986777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311350694
0.036996777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311377226
0.037006777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311403757
0.037016777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311430289
0.037026777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.31145682
0.037036777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311483352
0.037046777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311509883
0.037056777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311536415
0.037066777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311562946
0.037076777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311589478
0.037086777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311616009
0.037096777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.31164254
0.037106777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311669072
0.037116777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311695603
0.037126777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311722135
0.037136777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311748666
0.037146777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311775198
0.037156777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311801729
0.037166777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311828261
0.037176777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311854792
0.037186777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311881324
0.037196777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311907855
0.037206777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311934386
0.037216777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.311960918
0.037226777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.311987449
0.037236777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312013981
0.037246777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312040512
0.037256777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312067044
0.037266777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312093575
0.037276777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312120107
0.037286777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312146638
0.037296777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.31217317
0.037306777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312199701
0.037316777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312226232
0.037326777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312252764
0.037336777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312279295
0.037346777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312305827
0.037356777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312332358
0.037366777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.31235889
0.037376777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312385421
0.037386777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312411953
0.037396777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312438484
0.037406777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312465016
0.037416777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312491547
0.037426777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312518078
0.037436777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.31254461
0.037446777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312571141
0.037456777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312597673
0.037466777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312624204
0.037476777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312650736
0.037486777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312677267
0.037496777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312703799
0.037506777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.31273033
0.037516777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312756862
0.037526777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312783393
0.037536777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312809925
0.037546777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312836456
0.037556777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312862987
0.037566777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312889519
0.037576777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.31291605
0.037586777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312942582
0.037596777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.312969113
0.037606777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.312995645
0.037616777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313022176
0.037626777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313048708
0.037636777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313075239
0.037646777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313101771
0.037656777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313128302
0.037666777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313154833
0.037676777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313181365
0.037686777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313207896
0.037696777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313234428
0.037706777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313260959
0.037716777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313287491
0.037726777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313314022
0.037736777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313340554
0.037746777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313367085
0.037756777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313393617
0.037766777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313420148
0.037776777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313446679
0.037786777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313473211
0.037796777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313499742
0.037806777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313526274
0.037816777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313552805
0.037826777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313579337
0.037836777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313605868
0.037846777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.3136324
0.037856777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313658931
0.037866777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313685463
0.037876777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313711994
0.037886777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313738525
0.037896777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313765057
0.037906777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313791588
0.037916777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.31381812
0.037926777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313844651
0.037936777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313871183
0.037946777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313897714
0.037956777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313924246
0.037966777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.313950777
0.037976777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.313977309
0.037986777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.31400384
0.037996777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314030371
0.038006777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314056903
0.038016777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314083434
0.038026777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314109966
0.038036777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314136497
0.038046777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314163029
0.038056777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.31418956
0.038066777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314216092
0.038076777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314242623
0.038086777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314269155
0.038096777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314295686
0.038106777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314322217
0.038116777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314348749
0.038126777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.31437528
0.038136777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314401812
0.038146777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314428343
0.038156777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314454875
0.038166777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314481406
0.038176777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314507938
0.038186777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314534469
0.038196777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314561001
0.038206777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314587532
0.038216777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314614063
0.038226777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314640595
0.038236777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314667126
0.038246777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314693658
0.038256777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314720189
0.038266777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314746721
0.038276777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314773252
0.038286777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314799784
0.038296777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314826315
0.038306777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314852847
0.038316777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314879378
0.038326777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314905909
0.038336777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314932441
0.038346777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.314958972
0.038356777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.314985504
0.038366777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.315012035
0.038376777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.315038567
0.038386777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.315065098
0.038396777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.31509163
0.038406777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.315118161
0.038416777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.315144693
0.038426777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.315171224
0.038436777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.315197755
0.038446777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.315224287
0.038456777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.315250818
0.038466777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.31527735
0.038476777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.315303881
0.038486777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.315330413
0.038496777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.315356944
0.038506777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.315383476
0.038516777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.315410007
0.038526777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.315436539
0.038536777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.31546307
0.038546777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.315489602
0.038556777,-0.000259087,-0.000259087,-0.4555159,-0.4555159,-3.98E-07,-8.48E-07,0.9105537,2.9137716,0.315516133
0.038566777,-0.000259098,-0.000259098,-0.4555146,-0.4555146,-1.26E-07,3.24E-07,0.9105537,2.9137716,0.315542664
