t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
0.023016777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.370199455
0.023026777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.370488476
0.023036777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.370777497
0.023046777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.371066518
0.023056777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.37135554
0.023066777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.371644561
0.023076777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.371933582
0.023086777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.372222603
0.023096777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.372511625
0.023106777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.372800646
0.023116777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.373089667
0.023126777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.373378688
0.023136777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.373667709
0.023146777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.373956731
0.023156777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.374245752
0.023166777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.374534773
0.023176777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.374823794
0.023186777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.375112816
0.023196777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.375401837
0.023206777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.375690858
0.023216777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.375979879
0.023226777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.376268901
0.023236777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.376557922
0.023246777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.376846943
0.023256777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.377135964
0.023266777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.377424985
0.023276777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.377714007
0.023286777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.378003028
0.023296777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.378292049
0.023306777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.37858107
0.023316777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.378870092
0.023326777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.379159113
0.023336777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.379448134
0.023346777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.379737155
0.023356777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.380026176
0.023366777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.380315198
0.023376777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.380604219
0.023386777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.38089324
0.023396777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.381182261
0.023406777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.381471283
0.023416777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.381760304
0.023426777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.382049325
0.023436777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.382338346
0.023446777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.382627367
0.023456777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.382916389
0.023466777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.38320541
0.023476777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.383494431
0.023486777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.383783452
0.023496777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.384072474
0.023506777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.384361495
0.023516777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.384650516
0.023526777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.384939537
0.023536777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.385228558
0.023546777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.38551758
0.023556777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.385806601
0.023566777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.386095622
0.023576777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.386384643
0.023586777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.386673665
0.023596777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.386962686
0.023606777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.387251707
0.023616777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.387540728
0.023626777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.38782975
0.023636777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.388118771
0.023646777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.388407792
0.023656777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.388696813
0.023666777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.388985834
0.023676777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.389274856
0.023686777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.389563877
0.023696777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.389852898
0.023706777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.390141919
0.023716777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.390430941
0.023726777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.390719962
0.023736777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.391008983
0.023746777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.391298004
0.023756777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.391587025
0.023766777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.391876047
0.023776777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.392165068
0.023786777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.392454089
0.023796777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.39274311
0.023806777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.393032132
0.023816777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.393321153
0.023826777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.393610174
0.023836777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.393899195
0.023846777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.394188216
0.023856777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.394477238
0.023866777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.394766259
0.023876777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.39505528
0.023886777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.395344301
0.023896777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.395633323
0.023906777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.395922344
0.023916777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.396211365
0.023926777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.396500386
0.023936777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.396789407
0.023946777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.397078429
0.023956777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.39736745
0.023966777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.397656471
0.023976777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.397945492
0.023986777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.398234514
0.023996777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.398523535
0.024006777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.398812556
0.024016777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.399101577
0.024026777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.399390599
0.024036777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.39967962
0.024046777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.399968641
0.024056777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.400257662
0.024066777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.400546683
0.024076777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.400835705
0.024086777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.401124726
0.024096777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.401413747
0.024106777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.401702768
0.024116777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.40199179
0.024126777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.402280811
0.024136777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.402569832
0.024146777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.402858853
0.024156777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.403147874
0.024166777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.403436896
0.024176777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.403725917
0.024186777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.404014938
0.024196777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.404303959
0.024206777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.404592981
0.024216777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.404882002
0.024226777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.405171023
0.024236777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.405460044
0.024246777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.405749065
0.024256777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.406038087
0.024266777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.406327108
0.024276777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.406616129
0.024286777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.40690515
0.024296777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.407194172
0.024306777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.407483193
0.024316777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.407772214
0.024326777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.408061235
0.024336777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.408350256
0.024346777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.408639278
0.024356777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.408928299
0.024366777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.40921732
0.024376777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.409506341
0.024386777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.409795363
0.024396777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.410084384
0.024406777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.410373405
0.024416777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.410662426
0.024426777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.410951448
0.024436777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.411240469
0.024446777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.41152949
0.024456777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.411818511
0.024466777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.412107532
0.024476777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.412396554
0.024486777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.412685575
0.024496777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.412974596
0.024506777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.413263617
0.024516777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.413552639
0.024526777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.41384166
0.024536777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.414130681
0.024546777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.414419702
0.024556777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.414708723
0.024566777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.414997745
0.024576777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.415286766
0.024586777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.415575787
0.024596777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.415864808
0.024606777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.41615383
0.024616777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.416442851
0.024626777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.416731872
0.024636777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.417020893
0.024646777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.417309914
0.024656777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.417598936
0.024666777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.417887957
0.024676777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.418176978
0.024686777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.418465999
0.024696777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.418755021
0.024706777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.419044042
0.024716777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.419333063
0.024726777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.419622084
0.024736777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.419911105
0.024746777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.420200127
0.024756777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.420489148
0.024766777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.420778169
0.024776777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.42106719
0.024786777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.421356212
0.024796777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.421645233
0.024806777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.421934254
0.024816777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.422223275
0.024826777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.422512297
0.024836777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.422801318
0.024846777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.423090339
0.024856777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.42337936
0.024866777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.423668381
0.024876777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.423957403
0.024886777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.424246424
0.024896777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.424535445
0.024906777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.424824466
0.024916777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.425113488
0.024926777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.425402509
0.024936777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.42569153
0.024946777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.425980551
0.024956777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.426269572
0.024966777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.426558594
0.024976777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.426847615
0.024986777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.427136636
0.024996777,-1.4797336,-1.4797336,-1.4797292,-1.4797292,-1.4797237,-1.4797243,2.9594288,9.766115,0.427425657
0.025006777,-1.4797313,-1.4797313,-1.4797301,-1.4797301,-1.4797236,-1.4797229,2.9594288,9.766115,0.427714679
