time	V(out_positive,out_negative)
3.000000013521277e-02	3.190803e+00
3.000000018526346e-02	3.190803e+00
3.000000025038059e-02	3.190802e+00
3.000000034133530e-02	3.190802e+00
3.000000047360145e-02	3.190802e+00
3.000000073813376e-02	3.190802e+00
3.000000126719837e-02	3.190802e+00
3.000000232532760e-02	3.190802e+00
3.000000444158606e-02	3.190802e+00
3.000000867410297e-02	3.190802e+00
3.000001498770704e-02	3.190802e+00
3.000002186691022e-02	3.190802e+00
3.000002559458302e-02	3.190802e+00
3.000002796183395e-02	3.190802e+00
3.000002924275455e-02	3.190802e+00
3.000002999136036e-02	3.190802e+00
3.000003042694969e-02	3.190802e+00
3.000003072608228e-02	3.190802e+00
3.000003093996727e-02	3.190802e+00
3.000003114049244e-02	3.190802e+00
3.000003132368415e-02	3.190802e+00
3.000003152645168e-02	3.190802e+00
3.000003178694760e-02	3.190802e+00
3.000003215641749e-02	3.190802e+00
3.000003278124542e-02	3.190802e+00
3.000003401072197e-02	3.190802e+00
3.000003646967505e-02	3.190802e+00
3.000004138758123e-02	3.190802e+00
3.000005122339358e-02	3.190802e+00
3.000007089501828e-02	3.190802e+00
3.000008921969111e-02	3.190802e+00
3.000010846008797e-02	3.190803e+00
3.000013268534691e-02	3.190803e+00
3.000015871654533e-02	3.190803e+00
3.000018539885164e-02	3.190803e+00
3.000020722557879e-02	3.190803e+00
3.000022483043253e-02	3.190803e+00
3.000023349916078e-02	3.190803e+00
3.000024250633833e-02	3.190803e+00
3.000025072510358e-02	3.190803e+00
3.000026500612446e-02	3.190803e+00
3.000028616378608e-02	3.190803e+00
3.000030939065525e-02	3.190803e+00
3.000033535209499e-02	3.190803e+00
3.000035992933413e-02	3.190803e+00
3.000039317206456e-02	3.190803e+00
3.000041562420142e-02	3.190803e+00
3.000043681207391e-02	3.190803e+00
3.000046099571452e-02	3.190803e+00
3.000050727119859e-02	3.190803e+00
3.000054066263586e-02	3.190802e+00
3.000056339761063e-02	3.190800e+00
3.000057572878303e-02	3.190800e+00
3.000057827427849e-02	3.190800e+00
3.000057942460801e-02	3.190800e+00
3.000058053295333e-02	3.190799e+00
3.000058274964397e-02	3.190799e+00
3.000058718302524e-02	3.190799e+00
3.000059604978779e-02	3.190798e+00
3.000061378331288e-02	3.190797e+00
3.000064925036307e-02	3.190795e+00
3.000069365382198e-02	3.190792e+00
3.000075536028723e-02	3.190788e+00
3.000078584655359e-02	3.190787e+00
3.000080961641724e-02	3.190786e+00
3.000082050296758e-02	3.190785e+00
3.000083043276072e-02	3.190785e+00
3.000083735778169e-02	3.190784e+00
3.000084423203185e-02	3.190784e+00
3.000085798053218e-02	3.190784e+00
3.000087548286786e-02	3.190783e+00
3.000089178428413e-02	3.190782e+00
3.000090451525192e-02	3.190782e+00
3.000091748166845e-02	3.190781e+00
3.000093259090876e-02	3.190780e+00
3.000094919125859e-02	3.190779e+00
3.000097271032716e-02	3.190777e+00
3.000101189065339e-02	3.190774e+00
3.000103423058315e-02	3.190773e+00
3.000104394712034e-02	3.190772e+00
3.000105036233569e-02	3.190772e+00
3.000105247655157e-02	3.190772e+00
3.000105427237407e-02	3.190772e+00
3.000105603745999e-02	3.190772e+00
3.000105956763181e-02	3.190772e+00
3.000106662797546e-02	3.190772e+00
3.000108074866276e-02	3.190771e+00
3.000110525690900e-02	3.190770e+00
3.000113003223908e-02	3.190770e+00
3.000116514533513e-02	3.190769e+00
3.000119708420836e-02	3.190767e+00
3.000123354018137e-02	3.190766e+00
3.000127577493993e-02	3.190763e+00
3.000132517327547e-02	3.190759e+00
3.000134031030951e-02	3.190758e+00
3.000135428779958e-02	3.190757e+00
3.000137023006429e-02	3.190755e+00
3.000138679509679e-02	3.190753e+00
3.000141792678144e-02	3.190751e+00
3.000146708581755e-02	3.190746e+00
3.000153979105295e-02	3.190739e+00
3.000163170962883e-02	3.190731e+00
3.000174821462738e-02	3.190719e+00
3.000183242621876e-02	3.190711e+00
3.000191385595138e-02	3.190704e+00
3.000207671541663e-02	3.190688e+00
3.000225979482453e-02	3.190671e+00
3.000246501103108e-02	3.190652e+00
3.000267986065510e-02	3.190631e+00
3.000295747313970e-02	3.190605e+00
3.000321533616904e-02	3.190580e+00
3.000351968850093e-02	3.190550e+00
3.000391045236687e-02	3.190510e+00
3.000429413226375e-02	3.190471e+00
3.000468533730454e-02	3.190430e+00
3.000505318630064e-02	3.190392e+00
3.000541702050662e-02	3.190353e+00
3.000571273179967e-02	3.190318e+00
3.000602686197221e-02	3.190274e+00
3.000638883673555e-02	3.190207e+00
3.000676989550381e-02	3.190110e+00
3.000715680347578e-02	3.189980e+00
3.000760285145174e-02	3.189787e+00
3.000805816343276e-02	3.189538e+00
3.000848145523480e-02	3.189257e+00
3.000894953853235e-02	3.188888e+00
3.000937137716425e-02	3.188498e+00
3.000989392546027e-02	3.187930e+00
3.001037008520873e-02	3.187318e+00
3.001077891908996e-02	3.186770e+00
3.001098761372908e-02	3.189008e+00
3.001117959538949e-02	3.194130e+00
3.001137233057921e-02	3.201932e+00
3.001175780095865e-02	3.224653e+00
3.001230037200762e-02	3.270596e+00
3.001312959613980e-02	3.367116e+00
3.001410067385295e-02	3.514966e+00
3.001521510033862e-02	3.727452e+00
3.001569308994848e-02	3.828305e+00
3.001596318612577e-02	3.883683e+00
3.001611433671754e-02	3.913440e+00
3.001623950933771e-02	3.936569e+00
3.001636671406355e-02	3.958047e+00
3.001654005322488e-02	3.984119e+00
3.001684305827978e-02	4.024078e+00
3.001715209526199e-02	4.061436e+00
3.001760762962736e-02	4.114249e+00
3.001819790138985e-02	4.181537e+00
3.001899822541272e-02	4.272844e+00
3.001998339759040e-02	4.387036e+00
3.002050315028135e-02	4.451397e+00
3.002072444892906e-02	4.491885e+00
3.002094274472243e-02	4.535893e+00
3.002099890884680e-02	4.546420e+00
3.002105419555086e-02	4.556671e+00
3.002111539280639e-02	4.567705e+00
3.002117308148664e-02	4.578006e+00
3.002123308196830e-02	4.588466e+00
3.002129424889702e-02	4.599044e+00
3.002135595670164e-02	4.609496e+00
3.002141978465924e-02	4.620231e+00
3.002148541918702e-02	4.631066e+00
3.002155359893587e-02	4.642243e+00
3.002162519983027e-02	4.653782e+00
3.002170105103888e-02	4.665907e+00
3.002178264399370e-02	4.678734e+00
3.002187189720625e-02	4.692617e+00
3.002197158594587e-02	4.707828e+00
3.002208589745856e-02	4.724966e+00
3.002222121457183e-02	4.744643e+00
3.002238783493893e-02	4.767757e+00
3.002260317688142e-02	4.794030e+00
3.002289850116894e-02	4.816121e+00
3.002318854692332e-02	4.834127e+00
3.002350344765405e-02	4.854815e+00
3.002387085244496e-02	4.878363e+00
3.002440545177002e-02	4.913301e+00
3.002514792549383e-02	4.960402e+00
3.002633726736057e-02	5.021827e+00
3.002777498912024e-02	5.057908e+00
3.002895466137208e-02	5.086634e+00
3.003039367326435e-02	5.120936e+00
3.003215556252745e-02	5.162378e+00
3.003364173476832e-02	5.184236e+00
3.003412475489904e-02	5.150299e+00
3.003450120418208e-02	5.117705e+00
3.003488357823540e-02	5.082677e+00
3.003527313849859e-02	5.045821e+00
3.003597573738885e-02	4.977926e+00
3.003642279098939e-02	4.934065e+00
3.003688389618278e-02	4.888556e+00
3.003737995045281e-02	4.839237e+00
3.003801506136194e-02	4.775764e+00
3.003871619738546e-02	4.705150e+00
3.003973285854228e-02	4.601805e+00
3.004098185029960e-02	4.472365e+00
3.004194672668756e-02	4.368759e+00
3.004284162246274e-02	4.263987e+00
3.004339980978283e-02	4.177244e+00
3.004366043243709e-02	4.104172e+00
3.004379780871735e-02	4.053896e+00
3.004385403920010e-02	4.032726e+00
3.004390730849054e-02	4.012449e+00
3.004396880124349e-02	3.989045e+00
3.004402488147473e-02	3.967577e+00
3.004408347303949e-02	3.945167e+00
3.004414303140201e-02	3.922295e+00
3.004420236978392e-02	3.899513e+00
3.004426344181441e-02	3.875991e+00
3.004432550648496e-02	3.852074e+00
3.004438911113747e-02	3.827501e+00
3.004445487260477e-02	3.802067e+00
3.004452311903445e-02	3.775612e+00
3.004459473942203e-02	3.747804e+00
3.004467072058772e-02	3.718240e+00
3.004475242762554e-02	3.686381e+00
3.004484185469399e-02	3.651433e+00
3.004494180142810e-02	3.612270e+00
3.004505646521004e-02	3.567221e+00
3.004519231744153e-02	3.513664e+00
3.004535975719140e-02	3.447412e+00
3.004557641353772e-02	3.361266e+00
3.004587398298564e-02	3.242237e+00
3.004631368129239e-02	3.064879e+00
3.004650352339511e-02	2.987840e+00
3.004662036188496e-02	2.940340e+00
3.004667951866308e-02	2.916339e+00
3.004671883138017e-02	2.900416e+00
3.004674920606840e-02	2.888180e+00
3.004677417862660e-02	2.878145e+00
3.004678956933279e-02	2.872002e+00
3.004679751967645e-02	2.868822e+00
3.004680149254833e-02	2.867247e+00
3.004680406331163e-02	2.866219e+00
3.004680633261217e-02	2.865320e+00
3.004680873291934e-02	2.864363e+00
3.004681183543398e-02	2.863133e+00
3.004681791132927e-02	2.860719e+00
3.004682795458330e-02	2.856745e+00
3.004684804109135e-02	2.848819e+00
3.004688821410747e-02	2.833134e+00
3.004696399468196e-02	2.804405e+00
3.004704984119994e-02	2.774220e+00
3.004715646159518e-02	2.741849e+00
3.004728110862195e-02	2.712246e+00
3.004749591225968e-02	2.678030e+00
3.004774460538069e-02	2.654317e+00
3.004801685700664e-02	2.638733e+00
3.004832014695479e-02	2.628410e+00
3.004851751185034e-02	2.624296e+00
3.004865652774009e-02	2.622381e+00
3.004874956973037e-02	2.621503e+00
3.004881365488377e-02	2.621098e+00
3.004887469605197e-02	2.620853e+00
3.004894631761498e-02	2.620706e+00
3.004902086577118e-02	2.620632e+00
3.004909620898698e-02	2.620603e+00
3.004920271524500e-02	2.620585e+00
3.004936803487670e-02	2.620585e+00
3.004964310201897e-02	2.620591e+00
3.005001625859732e-02	2.620606e+00
3.005053966257709e-02	2.620616e+00
3.005114209920363e-02	2.620627e+00
3.005186866348136e-02	2.620600e+00
3.005280916385911e-02	2.620454e+00
3.005333729861947e-02	2.620428e+00
3.005385485262806e-02	2.620458e+00
3.005407915374542e-02	2.620453e+00
3.005436462168897e-02	2.620461e+00
3.005453210530962e-02	2.620461e+00
3.005475870284302e-02	2.620467e+00
3.005504739663094e-02	2.620470e+00
3.005534945372045e-02	2.620476e+00
3.005567897065710e-02	2.620479e+00
3.005604300080893e-02	2.620486e+00
3.005649521235929e-02	2.620490e+00
3.005703557282137e-02	2.620499e+00
3.005770125381177e-02	2.620504e+00
3.005851948053819e-02	2.620515e+00
3.005959604350087e-02	2.620522e+00
3.006058197589555e-02	2.620532e+00
3.006157246891078e-02	2.620537e+00
3.006269475283370e-02	2.620546e+00
3.006407528965123e-02	2.620551e+00
3.006572688755681e-02	2.620561e+00
3.006779519476579e-02	2.620565e+00
3.007043542312363e-02	2.620574e+00
3.007411223042849e-02	2.620579e+00
3.007961362696380e-02	2.620586e+00
3.008590721282816e-02	2.620587e+00
3.009421642948368e-02	2.620591e+00
3.010421642948368e-02	2.620589e+00
3.011421642948368e-02	2.620591e+00
3.012421642948368e-02	2.620589e+00
3.013421642948368e-02	2.620590e+00
3.014421642948368e-02	2.620588e+00
3.015421642948368e-02	2.620590e+00
3.016421642948368e-02	2.620588e+00
3.017421642948368e-02	2.620580e+00
3.018314384707500e-02	2.627158e+00
3.019261405170293e-02	2.650384e+00
3.019747791483117e-02	2.671910e+00
3.020155777053772e-02	2.697041e+00
3.020618617332410e-02	2.733410e+00
3.021009840827973e-02	2.768258e+00
3.021208854393255e-02	2.786618e+00
3.021441444930510e-02	2.808125e+00
3.021700133969771e-02	2.831953e+00
3.021958890858283e-02	2.855429e+00
3.022251244730157e-02	2.881506e+00
3.022577805433614e-02	2.909902e+00
3.022975228322943e-02	2.943495e+00
3.023449884985016e-02	2.982118e+00
3.024139454652909e-02	3.035553e+00
3.025139454652909e-02	3.105760e+00
3.026139454652909e-02	3.135900e+00
3.027139454652909e-02	3.149496e+00
3.028139454652909e-02	3.157612e+00
3.029139454652909e-02	3.163054e+00
3.030139454652909e-02	3.167004e+00
3.031139454652909e-02	3.169980e+00
3.032139454652909e-02	3.172327e+00
3.033139454652909e-02	3.174213e+00
3.034139454652909e-02	3.175775e+00
3.035139454652909e-02	3.177080e+00
3.036139454652909e-02	3.178195e+00
3.037139454652909e-02	3.179150e+00
3.038139454652909e-02	3.179984e+00
3.039139454652909e-02	3.180712e+00
3.040139454652909e-02	3.181359e+00
3.041139454652909e-02	3.181932e+00
3.042139454652909e-02	3.182449e+00
3.043139454652909e-02	3.182911e+00
3.044139454652909e-02	3.183331e+00
3.045139454652909e-02	3.183710e+00
3.046139454652909e-02	3.184059e+00
3.047139454652909e-02	3.184376e+00
3.048139454652909e-02	3.184669e+00
3.049139454652909e-02	3.184937e+00
3.050139454652909e-02	3.185187e+00
3.051139454652909e-02	3.185416e+00
3.052139454652909e-02	3.185630e+00
3.053139454652909e-02	3.185828e+00
3.054139454652909e-02	3.186014e+00
3.055139454652909e-02	3.186187e+00
3.056139454652909e-02	3.186349e+00
3.057139454652909e-02	3.186501e+00
3.058139454652909e-02	3.186644e+00
3.059139454652909e-02	3.186777e+00
3.060139454652909e-02	3.186904e+00
3.061139454652909e-02	3.187022e+00
3.062139454652909e-02	3.187135e+00
3.063139454652909e-02	3.187240e+00
3.064139454652909e-02	3.187341e+00
3.065139454652909e-02	3.187435e+00
3.066139454652909e-02	3.187525e+00
3.067139454652909e-02	3.187610e+00
3.068139454652909e-02	3.187692e+00
3.069139454652909e-02	3.187768e+00
3.070139454652909e-02	3.187841e+00
3.071139454652909e-02	3.187911e+00
3.072139454652909e-02	3.187977e+00
3.073139454652909e-02	3.188040e+00
3.074139454652909e-02	3.188101e+00
3.075139454652909e-02	3.188158e+00
3.076139454652909e-02	3.188213e+00
3.077139454652909e-02	3.188265e+00
3.078139454652909e-02	3.188315e+00
3.079139454652909e-02	3.188363e+00
3.080139454652909e-02	3.188408e+00
3.081139454652909e-02	3.188452e+00
3.082139454652909e-02	3.188494e+00
3.083139454652909e-02	3.188534e+00
3.084139454652909e-02	3.188573e+00
3.085139454652909e-02	3.188610e+00
3.086139454652909e-02	3.188645e+00
3.087139454652909e-02	3.188679e+00
3.088139454652909e-02	3.188711e+00
3.089139454652909e-02	3.188743e+00
3.090139454652909e-02	3.188772e+00
3.091139454652909e-02	3.188801e+00
3.092139454652909e-02	3.188829e+00
3.093139454652909e-02	3.188856e+00
3.094139454652909e-02	3.188881e+00
3.095139454652909e-02	3.188906e+00
3.096139454652909e-02	3.188929e+00
3.097139454652909e-02	3.188952e+00
3.098139454652909e-02	3.188974e+00
3.099139454652909e-02	3.188995e+00
3.100139454652909e-02	3.189015e+00
3.101139454652909e-02	3.189035e+00
3.102139454652909e-02	3.189054e+00
3.103139454652909e-02	3.189072e+00
3.104139454652909e-02	3.189089e+00
3.105139454652909e-02	3.189106e+00
3.106139454652909e-02	3.189122e+00
3.107139454652909e-02	3.189138e+00
3.108139454652909e-02	3.189152e+00
3.109139454652909e-02	3.189167e+00
3.110139454652909e-02	3.189181e+00
3.111139454652909e-02	3.189195e+00
3.112139454652909e-02	3.189208e+00
3.113139454652909e-02	3.189220e+00
3.114139454652909e-02	3.189232e+00
3.115139454652909e-02	3.189244e+00
3.116139454652909e-02	3.189255e+00
3.117139454652909e-02	3.189266e+00
3.118139454652909e-02	3.189276e+00
3.119139454652909e-02	3.189287e+00
3.120139454652909e-02	3.189297e+00
3.121139454652909e-02	3.189306e+00
3.122139454652909e-02	3.189315e+00
3.123139454652909e-02	3.189324e+00
3.124139454652909e-02	3.189332e+00
3.125139454652909e-02	3.189341e+00
3.126139454652909e-02	3.189349e+00
3.127139454652909e-02	3.189357e+00
3.128139454652909e-02	3.189364e+00
3.129139454652909e-02	3.189371e+00
3.130139454652909e-02	3.189378e+00
3.131139454652909e-02	3.189385e+00
3.132139454652909e-02	3.189391e+00
3.133139454652909e-02	3.189398e+00
3.134139454652909e-02	3.189404e+00
3.135139454652909e-02	3.189409e+00
3.136139454652909e-02	3.189415e+00
3.137139454652909e-02	3.189421e+00
3.138139454652909e-02	3.189426e+00
3.139139454652909e-02	3.189431e+00
3.140139454652909e-02	3.189436e+00
3.141139454652910e-02	3.189441e+00
3.142139454652909e-02	3.189445e+00
3.143139454652909e-02	3.189450e+00
3.144139454652909e-02	3.189454e+00
3.145139454652909e-02	3.189458e+00
3.146139454652909e-02	3.189462e+00
3.147139454652909e-02	3.189466e+00
3.148139454652909e-02	3.189470e+00
3.149139454652909e-02	3.189474e+00
3.150139454652909e-02	3.189477e+00
3.151139454652909e-02	3.189481e+00
3.152139454652909e-02	3.189484e+00
3.153139454652909e-02	3.189487e+00
3.154139454652909e-02	3.189490e+00
3.155139454652909e-02	3.189493e+00
3.156139454652909e-02	3.189496e+00
3.157139454652909e-02	3.189499e+00
3.158139454652909e-02	3.189501e+00
3.159139454652909e-02	3.189505e+00
3.160139454652909e-02	3.189506e+00
3.161139454652909e-02	3.189509e+00
3.162139454652909e-02	3.189512e+00
3.163139454652909e-02	3.189514e+00
3.164139454652909e-02	3.189516e+00
3.165139454652909e-02	3.189518e+00
3.166139454652909e-02	3.189520e+00
3.167139454652909e-02	3.189523e+00
3.168139454652909e-02	3.189524e+00
3.169139454652909e-02	3.189526e+00
3.170139454652909e-02	3.189528e+00
3.171139454652909e-02	3.189530e+00
3.172139454652909e-02	3.189531e+00
3.173139454652909e-02	3.189533e+00
3.174139454652909e-02	3.189535e+00
3.175139454652910e-02	3.189536e+00
3.176139454652909e-02	3.189538e+00
3.177139454652909e-02	3.189540e+00
3.178139454652909e-02	3.189540e+00
3.179139454652909e-02	3.189542e+00
3.180139454652909e-02	3.189543e+00
3.181139454652909e-02	3.189545e+00
3.182139454652909e-02	3.189546e+00
3.183139454652909e-02	3.189547e+00
3.184139454652909e-02	3.189548e+00
3.185139454652909e-02	3.189549e+00
3.186139454652909e-02	3.189550e+00
3.187139454652909e-02	3.189552e+00
3.188139454652909e-02	3.189552e+00
3.189139454652909e-02	3.189553e+00
3.190139454652909e-02	3.189554e+00
3.191139454652909e-02	3.189555e+00
3.192139454652909e-02	3.189556e+00
3.193139454652909e-02	3.189558e+00
3.194139454652909e-02	3.189558e+00
3.195139454652909e-02	3.189559e+00
3.196139454652909e-02	3.189559e+00
3.197139454652909e-02	3.189561e+00
3.198139454652909e-02	3.189561e+00
3.199139454652909e-02	3.189562e+00
3.200139454652909e-02	3.189562e+00
3.201139454652909e-02	3.189563e+00
3.202139454652909e-02	3.189564e+00
3.203139454652909e-02	3.189564e+00
3.204139454652909e-02	3.189565e+00
3.205139454652909e-02	3.189566e+00
3.206139454652909e-02	3.189566e+00
3.207139454652909e-02	3.189567e+00
3.208139454652909e-02	3.189567e+00
3.209139454652910e-02	3.189568e+00
3.210139454652909e-02	3.189568e+00
3.211139454652909e-02	3.189569e+00
3.212139454652909e-02	3.189569e+00
3.213139454652909e-02	3.189570e+00
3.214139454652909e-02	3.189570e+00
3.215139454652909e-02	3.189570e+00
3.216139454652909e-02	3.189571e+00
3.217139454652909e-02	3.189571e+00
3.218139454652909e-02	3.189572e+00
3.219139454652909e-02	3.189572e+00
3.220139454652909e-02	3.189572e+00
3.221139454652909e-02	3.189573e+00
3.222139454652909e-02	3.189573e+00
3.223139454652909e-02	3.189573e+00
3.224139454652909e-02	3.189574e+00
3.225139454652909e-02	3.189574e+00
3.226139454652909e-02	3.189574e+00
3.227139454652909e-02	3.189575e+00
3.228139454652909e-02	3.189575e+00
3.229139454652909e-02	3.189575e+00
3.230139454652909e-02	3.189575e+00
3.231139454652909e-02	3.189576e+00
3.232139454652909e-02	3.189576e+00
3.233139454652909e-02	3.189577e+00
3.234139454652909e-02	3.189576e+00
3.235139454652909e-02	3.189577e+00
3.236139454652909e-02	3.189577e+00
3.237139454652909e-02	3.189577e+00
3.238139454652909e-02	3.189577e+00
3.239139454652909e-02	3.189578e+00
3.240139454652909e-02	3.189577e+00
3.241139454652909e-02	3.189578e+00
3.242139454652909e-02	3.189578e+00
3.243139454652910e-02	3.189579e+00
3.244139454652909e-02	3.189578e+00
3.245139454652909e-02	3.189579e+00
3.246139454652909e-02	3.189578e+00
3.247139454652909e-02	3.189579e+00
3.248139454652909e-02	3.189579e+00
3.249139454652909e-02	3.189579e+00
3.250139454652909e-02	3.189579e+00
3.251139454652909e-02	3.189579e+00
3.252139454652909e-02	3.189579e+00
3.253139454652909e-02	3.189580e+00
3.254139454652909e-02	3.189579e+00
3.255139454652909e-02	3.189580e+00
3.256139454652909e-02	3.189580e+00
3.257139454652909e-02	3.189580e+00
3.258139454652909e-02	3.189580e+00
3.259139454652909e-02	3.189580e+00
3.260139454652909e-02	3.189580e+00
3.261139454652909e-02	3.189581e+00
3.262139454652909e-02	3.189580e+00
3.263139454652909e-02	3.189581e+00
3.264139454652909e-02	3.189580e+00
3.265139454652909e-02	3.189581e+00
3.266139454652909e-02	3.189581e+00
3.267139454652909e-02	3.189581e+00
3.268139454652909e-02	3.189581e+00
3.269139454652909e-02	3.189581e+00
3.270139454652909e-02	3.189581e+00
3.271139454652909e-02	3.189581e+00
3.272139454652909e-02	3.189581e+00
3.273139454652909e-02	3.189582e+00
3.274139454652909e-02	3.189581e+00
3.275139454652909e-02	3.189582e+00
3.276139454652909e-02	3.189581e+00
3.277139454652909e-02	3.189582e+00
3.278139454652909e-02	3.189581e+00
3.279139454652909e-02	3.189582e+00
3.280139454652909e-02	3.189581e+00
3.281139454652909e-02	3.189582e+00
3.282139454652909e-02	3.189582e+00
3.283139454652909e-02	3.189582e+00
3.284139454652909e-02	3.189582e+00
3.285139454652909e-02	3.189582e+00
3.286139454652909e-02	3.189582e+00
3.287139454652909e-02	3.189582e+00
3.288139454652909e-02	3.189582e+00
3.289139454652909e-02	3.189582e+00
3.290139454652909e-02	3.189582e+00
3.291139454652909e-02	3.189582e+00
3.292139454652909e-02	3.189582e+00
3.293139454652909e-02	3.189583e+00
3.294139454652909e-02	3.189582e+00
3.295139454652909e-02	3.189583e+00
3.296139454652909e-02	3.189582e+00
3.297139454652909e-02	3.189583e+00
3.298139454652909e-02	3.189582e+00
3.299139454652909e-02	3.189583e+00
3.300139454652909e-02	3.189582e+00
3.301139454652909e-02	3.189583e+00
3.302139454652909e-02	3.189582e+00
3.303139454652909e-02	3.189583e+00
3.304139454652909e-02	3.189582e+00
3.305139454652909e-02	3.189583e+00
3.306139454652909e-02	3.189582e+00
3.307139454652909e-02	3.189583e+00
3.308139454652909e-02	3.189582e+00
3.309139454652909e-02	3.189583e+00
3.310139454652909e-02	3.189583e+00
3.311139454652909e-02	3.189583e+00
3.312139454652909e-02	3.189583e+00
3.313139454652909e-02	3.189583e+00
3.314139454652909e-02	3.189583e+00
3.315139454652909e-02	3.189583e+00
3.316139454652909e-02	3.189583e+00
3.317139454652909e-02	3.189583e+00
3.318139454652909e-02	3.189583e+00
3.319139454652909e-02	3.189583e+00
3.320139454652909e-02	3.189583e+00
3.321139454652909e-02	3.189583e+00
3.322139454652909e-02	3.189583e+00
3.323139454652909e-02	3.189583e+00
3.324139454652909e-02	3.189583e+00
3.325139454652909e-02	3.189583e+00
3.326139454652909e-02	3.189583e+00
3.327139454652909e-02	3.189583e+00
3.328139454652909e-02	3.189583e+00
3.329139454652909e-02	3.189583e+00
3.330139454652909e-02	3.189583e+00
3.331139454652909e-02	3.189583e+00
3.332139454652909e-02	3.189583e+00
3.333139454652909e-02	3.189583e+00
3.334139454652909e-02	3.189583e+00
3.335139454652909e-02	3.189583e+00
3.336139454652909e-02	3.189583e+00
3.337139454652909e-02	3.189583e+00
3.338139454652909e-02	3.189583e+00
3.339139454652909e-02	3.189583e+00
3.340139454652909e-02	3.189583e+00
3.341139454652909e-02	3.189583e+00
3.342139454652909e-02	3.189583e+00
3.343139454652909e-02	3.189583e+00
3.344139454652909e-02	3.189583e+00
3.345139454652909e-02	3.189583e+00
3.346139454652909e-02	3.189583e+00
3.347139454652909e-02	3.189583e+00
3.348139454652909e-02	3.189583e+00
3.349139454652909e-02	3.189583e+00
3.350139454652909e-02	3.189583e+00
3.351139454652909e-02	3.189583e+00
3.352139454652909e-02	3.189583e+00
3.353139454652909e-02	3.189583e+00
3.354139454652909e-02	3.189583e+00
3.355139454652909e-02	3.189583e+00
3.356139454652909e-02	3.189583e+00
3.357139454652909e-02	3.189583e+00
3.358139454652909e-02	3.189583e+00
3.359139454652909e-02	3.189583e+00
3.360139454652909e-02	3.189583e+00
3.361139454652909e-02	3.189583e+00
3.362139454652909e-02	3.189583e+00
3.363139454652909e-02	3.189583e+00
3.364139454652909e-02	3.189583e+00
3.365139454652909e-02	3.189583e+00
3.366139454652909e-02	3.189583e+00
3.367139454652909e-02	3.189583e+00
3.368139454652909e-02	3.189583e+00
3.369139454652909e-02	3.189583e+00
3.370139454652909e-02	3.189583e+00
3.371139454652909e-02	3.189583e+00
3.372139454652909e-02	3.189583e+00
3.373139454652909e-02	3.189584e+00
3.374139454652909e-02	3.189583e+00
3.375139454652909e-02	3.189584e+00
3.376139454652909e-02	3.189583e+00
3.377139454652909e-02	3.189584e+00
3.378139454652909e-02	3.189583e+00
3.379139454652909e-02	3.189584e+00
3.380139454652909e-02	3.189583e+00
3.381139454652909e-02	3.189584e+00
3.382139454652909e-02	3.189583e+00
3.383139454652909e-02	3.189584e+00
3.384139454652909e-02	3.189583e+00
3.385139454652909e-02	3.189584e+00
3.386139454652909e-02	3.189583e+00
3.387139454652909e-02	3.189584e+00
3.388139454652909e-02	3.189583e+00
3.389139454652909e-02	3.189584e+00
3.390139454652909e-02	3.189583e+00
3.391139454652909e-02	3.189584e+00
3.392139454652909e-02	3.189583e+00
3.393139454652909e-02	3.189584e+00
3.394139454652909e-02	3.189583e+00
3.395139454652909e-02	3.189584e+00
3.396139454652909e-02	3.189583e+00
3.397139454652909e-02	3.189584e+00
3.398139454652909e-02	3.189583e+00
3.399139454652909e-02	3.189584e+00
3.400139454652909e-02	3.189583e+00
3.401139454652909e-02	3.189584e+00
3.402139454652909e-02	3.189583e+00
3.403139454652909e-02	3.189584e+00
3.404139454652909e-02	3.189583e+00
3.405139454652909e-02	3.189584e+00
3.406139454652909e-02	3.189583e+00
3.407139454652909e-02	3.189584e+00
3.408139454652909e-02	3.189583e+00
3.409139454652909e-02	3.189584e+00
3.410139454652909e-02	3.189583e+00
3.411139454652909e-02	3.189584e+00
3.412139454652909e-02	3.189583e+00
3.413139454652909e-02	3.189584e+00
3.414139454652909e-02	3.189583e+00
3.415139454652909e-02	3.189584e+00
3.416139454652909e-02	3.189583e+00
3.417139454652909e-02	3.189584e+00
3.418139454652909e-02	3.189583e+00
3.419139454652909e-02	3.189584e+00
3.420139454652909e-02	3.189583e+00
3.421139454652909e-02	3.189584e+00
3.422139454652909e-02	3.189583e+00
3.423139454652909e-02	3.189584e+00
3.424139454652909e-02	3.189583e+00
3.425139454652909e-02	3.189584e+00
3.426139454652909e-02	3.189583e+00
3.427139454652909e-02	3.189584e+00
3.428139454652909e-02	3.189583e+00
3.429139454652909e-02	3.189584e+00
3.430139454652909e-02	3.189583e+00
3.431139454652909e-02	3.189584e+00
3.432139454652909e-02	3.189583e+00
3.433139454652909e-02	3.189584e+00
3.434139454652909e-02	3.189583e+00
3.435139454652909e-02	3.189584e+00
3.436139454652909e-02	3.189583e+00
3.437139454652909e-02	3.189584e+00
3.438139454652909e-02	3.189583e+00
3.439139454652909e-02	3.189584e+00
3.440139454652909e-02	3.189583e+00
3.441139454652909e-02	3.189584e+00
3.442139454652909e-02	3.189583e+00
3.443139454652909e-02	3.189584e+00
3.444139454652909e-02	3.189583e+00
3.445139454652909e-02	3.189584e+00
3.446139454652909e-02	3.189583e+00
