config_id,t_s,Icell11_mA,Icell12_mA,Icell21_mA,Icell22_mA,I_RL_mA,V_out_diff_V,E_out_mJ
2.0,0.03563677720198981,-0.007954926,-0.007954926,-1.6550494,-1.6550494,3.299676,3.2996757,0.3992936449418959
2.0,0.035646777201989804,-0.008064694,-0.008064694,-1.6564984,-1.6564984,3.299676,3.299676,0.3994025235544142
2.0,0.03565677720198981,-0.007954897,-0.007954897,-1.6550494,-1.6550494,3.299676,3.299676,0.39951140216693254
2.0,0.035666777201989804,-0.008064666,-0.008064666,-1.6564984,-1.6564984,3.299676,3.299676,0.39962028077945083
2.0,0.03567677720198981,-0.007954869,-0.007954869,-1.6550494,-1.6550494,3.299676,3.2996757,0.3997291593826559
2.0,0.0356867772019898,-0.008064639,-0.008064639,-1.6564984,-1.6564984,3.299676,3.2996757,0.399838037985861
2.0,0.035696777201989806,-0.0079548415,-0.0079548415,-1.6550494,-1.6550494,3.299676,3.2996757,0.39994691658906606
2.0,0.0357067772019898,-0.008064612,-0.008064612,-1.6564984,-1.6564984,3.299676,3.299676,0.4000557952015844
2.0,0.035716777201989805,-0.0079548145,-0.0079548145,-1.6550494,-1.6550494,3.299676,3.299676,0.4001646738141027
2.0,0.03572677720198981,-0.008064585,-0.008064585,-1.6564984,-1.6564984,3.299676,3.2996755,0.40027355240799456
2.0,0.035736777201989804,-0.007954789,-0.007954789,-1.6550494,-1.6550494,3.299676,3.2996757,0.40038243101119964
2.0,0.03574677720198981,-0.00806456,-0.00806456,-1.6564984,-1.6564984,3.299676,3.2996757,0.4004913096144047
2.0,0.0357567772019898,-0.007954763,-0.007954763,-1.6550494,-1.6550494,3.299676,3.299676,0.400600188226923
2.0,0.035766777201989806,-0.008064535,-0.008064535,-1.6564984,-1.6564984,3.299676,3.299676,0.40070906683944135
2.0,0.0357767772019898,-0.007954739,-0.007954739,-1.6550494,-1.6550494,3.299676,3.2996757,0.40081794544264643
2.0,0.035786777201989806,-0.00806451,-0.00806451,-1.6564984,-1.6564984,3.299676,3.2996757,0.40092682404585156
2.0,0.03579677720198981,-0.007954715,-0.007954715,-1.6550494,-1.6550494,3.299676,3.299676,0.40103570265836985
2.0,0.035806777201989805,-0.008064487,-0.008064487,-1.6564984,-1.6564984,3.299676,3.2996757,0.40114458126157493
2.0,0.03581677720198981,-0.007954692,-0.007954692,-1.6550494,-1.6550494,3.299676,3.2996757,0.40125345986478
2.0,0.035826777201989804,-0.008064464,-0.008064464,-1.6564984,-1.6564984,3.299676,3.299676,0.4013623384772983
2.0,0.03583677720198981,-0.007954669,-0.007954669,-1.6550494,-1.6550494,3.299676,3.2996757,0.4014712170805034
2.0,0.0358467772019898,-0.008064442,-0.008064442,-1.6564984,-1.6564984,3.299676,3.2996757,0.40158009568370845
2.0,0.035856777201989806,-0.007954647,-0.007954647,-1.6550494,-1.6550494,3.299676,3.299676,0.4016889742962268
2.0,0.0358667772019898,-0.00806442,-0.00806442,-1.6564984,-1.6564984,3.299676,3.2996757,0.4017978528994319
2.0,0.035876777201989805,-0.007954625,-0.007954625,-1.6550494,-1.6550494,3.299676,3.2996757,0.401906731502637
2.0,0.03588677720198981,-0.0080643995,-0.0080643995,-1.6564984,-1.6564984,3.299676,3.299676,0.4020156101151553
2.0,0.035896777201989805,-0.007954604,-0.007954604,-1.6550494,-1.6550494,3.299676,3.2996757,0.4021244887183604
2.0,0.03590677720198981,-0.008064379,-0.008064379,-1.6564984,-1.6564984,3.299676,3.299676,0.4022333673308787
2.0,0.035916777201989804,-0.007954584,-0.007954584,-1.6550494,-1.6550494,3.299676,3.299676,0.402342245943397
2.0,0.03592677720198981,-0.0080643585,-0.0080643585,-1.6564984,-1.6564984,3.299676,3.2996757,0.4024511245466021
2.0,0.0359367772019898,-0.007954564,-0.007954564,-1.6550494,-1.6550494,3.299676,3.299676,0.40256000315912044
2.0,0.035946777201989806,-0.00806434,-0.00806434,-1.6564984,-1.6564984,3.299676,3.2996757,0.4026688817623255
2.0,0.0359567772019898,-0.007954545,-0.007954545,-1.6550494,-1.6550494,3.299676,3.299676,0.4027777603748438
2.0,0.035966777201989805,-0.00806432,-0.00806432,-1.6564984,-1.6564984,3.299676,3.2996757,0.40288663897804894
2.0,0.03597677720198981,-0.007954526,-0.007954526,-1.6550494,-1.6550494,3.299676,3.2996757,0.402995517581254
2.0,0.035986777201989804,-0.008064303,-0.008064303,-1.6564984,-1.6564984,3.299676,3.299676,0.40310439619377236
2.0,0.03599677720198981,-0.007954508,-0.007954508,-1.6550494,-1.6550494,3.299676,3.2996757,0.40321327479697744
2.0,0.036006777201989804,-0.008064284,-0.008064284,-1.6564984,-1.6564984,3.299676,3.299676,0.40332215340949573
2.0,0.03601677720198981,-0.00795449,-0.00795449,-1.6550494,-1.6550494,3.299676,3.2996757,0.4034310320127008
2.0,0.0360267772019898,-0.008064266,-0.008064266,-1.6564984,-1.6564984,3.299676,3.299676,0.4035399106252191
2.0,0.036036777201989806,-0.007954474,-0.007954474,-1.6550494,-1.6550494,3.299676,3.2996757,0.4036487892284242
2.0,0.0360467772019898,-0.00806425,-0.00806425,-1.6564984,-1.6564984,3.299676,3.299676,0.4037576678409425
2.0,0.036056777201989805,-0.007954457,-0.007954457,-1.6550494,-1.6550494,3.299676,3.2996757,0.40386654644414766
2.0,0.03606677720198981,-0.008064234,-0.008064234,-1.6564984,-1.6564984,3.299676,3.299676,0.40397542505666595
2.0,0.036076777201989804,-0.007954441,-0.007954441,-1.6550494,-1.6550494,3.299676,3.2996757,0.404084303659871
2.0,0.03608677720198981,-0.008064218,-0.008064218,-1.6564984,-1.6564984,3.299676,3.299676,0.4041931822723894
2.0,0.0360967772019898,-0.007954424,-0.007954424,-1.6550494,-1.6550494,3.299676,3.2996757,0.40430206087559445
2.0,0.036106777201989806,-0.008064202,-0.008064202,-1.6564984,-1.6564984,3.299676,3.299676,0.40441093948811274
2.0,0.0361167772019898,-0.007954408,-0.007954408,-1.6550494,-1.6550494,3.299676,3.2996757,0.4045198180913178
2.0,0.036126777201989806,-0.008064186,-0.008064186,-1.6564984,-1.6564984,3.299676,3.299676,0.40462869670383617
2.0,0.0361367772019898,-0.007954394,-0.007954394,-1.6550494,-1.6550494,3.299676,3.299676,0.40473757531635446
2.0,0.036146777201989805,-0.008064172,-0.008064172,-1.6564984,-1.6564984,3.299676,3.2996757,0.4048464539195596
2.0,0.03615677720198981,-0.00795438,-0.00795438,-1.6550494,-1.6550494,3.299676,3.299676,0.40495533253207794
2.0,0.036166777201989804,-0.008064157,-0.008064157,-1.6564984,-1.6564984,3.299676,3.2996757,0.405064211135283
2.0,0.03617677720198981,-0.007954366,-0.007954366,-1.6550494,-1.6550494,3.299676,3.299676,0.4051730897478013
2.0,0.0361867772019898,-0.008064144,-0.008064144,-1.6564984,-1.6564984,3.299676,3.2996757,0.4052819683510064
2.0,0.036196777201989806,-0.007954352,-0.007954352,-1.6550494,-1.6550494,3.299676,3.299676,0.4053908469635247
2.0,0.0362067772019898,-0.00806413,-0.00806413,-1.6564984,-1.6564984,3.299676,3.299676,0.405499725576043
2.0,0.036216777201989805,-0.007954338,-0.007954338,-1.6550494,-1.6550494,3.299676,3.2996757,0.40560860417924816
2.0,0.03622677720198981,-0.008064117,-0.008064117,-1.6564984,-1.6564984,3.299676,3.299676,0.40571748279176645
2.0,0.036236777201989805,-0.0079543255,-0.0079543255,-1.6550494,-1.6550494,3.299676,3.2996757,0.4058263613949715
2.0,0.03624677720198981,-0.008064104,-0.008064104,-1.6564984,-1.6564984,3.299676,3.299676,0.4059352400074899
2.0,0.036256777201989804,-0.0079543125,-0.0079543125,-1.6550494,-1.6550494,3.299676,3.299676,0.40604411862000817
2.0,0.03626677720198981,-0.008064092,-0.008064092,-1.6564984,-1.6564984,3.299676,3.2996757,0.40615299722321324
2.0,0.0362767772019898,-0.007954299,-0.007954299,-1.6550494,-1.6550494,3.299676,3.299676,0.4062618758357316
2.0,0.036286777201989806,-0.008064079,-0.008064079,-1.6564984,-1.6564984,3.299676,3.2996757,0.40637075443893667
2.0,0.0362967772019898,-0.007954288,-0.007954288,-1.6550494,-1.6550494,3.299676,3.2996757,0.40647963304214174
2.0,0.036306777201989805,-0.008064068,-0.008064068,-1.6564984,-1.6564984,3.299676,3.299676,0.40658851165466003
2.0,0.03631677720198981,-0.007954276,-0.007954276,-1.6550494,-1.6550494,3.299676,3.2996757,0.4066973902578651
2.0,0.036326777201989804,-0.008064057,-0.008064057,-1.6564984,-1.6564984,3.299676,3.2996757,0.4068062688610702
2.0,0.03633677720198981,-0.007954264,-0.007954264,-1.6550494,-1.6550494,3.299676,3.299676,0.4069151474735885
2.0,0.036346777201989804,-0.008064046,-0.008064046,-1.6564984,-1.6564984,3.299676,3.2996757,0.40702402607679355
2.0,0.03635677720198981,-0.007954253,-0.007954253,-1.6550494,-1.6550494,3.299676,3.2996757,0.40713290467999863
2.0,0.0363667772019898,-0.008064034,-0.008064034,-1.6564984,-1.6564984,3.299676,3.299676,0.407241783292517
2.0,0.036376777201989806,-0.007954243,-0.007954243,-1.6550494,-1.6550494,3.299676,3.2996757,0.40735066189572205
2.0,0.0363867772019898,-0.008064024,-0.008064024,-1.6564984,-1.6564984,3.299676,3.2996757,0.40745954049892713
2.0,0.036396777201989805,-0.007954232,-0.007954232,-1.6550494,-1.6550494,3.299676,3.299676,0.4075684191114454
2.0,0.03640677720198981,-0.008064014,-0.008064014,-1.6564984,-1.6564984,3.299676,3.299676,0.40767729772396377
2.0,0.036416777201989804,-0.007954221,-0.007954221,-1.6550494,-1.6550494,3.299676,3.2996757,0.40778617632716885
2.0,0.03642677720198981,-0.008064004,-0.008064004,-1.6564984,-1.6564984,3.299676,3.299676,0.40789505493968714
2.0,0.0364367772019898,-0.007954212,-0.007954212,-1.6550494,-1.6550494,3.299676,3.299676,0.4080039335522055
2.0,0.036446777201989806,-0.008063993,-0.008063993,-1.6564984,-1.6564984,3.299676,3.2996757,0.40811281215541056
2.0,0.0364567772019898,-0.007954203,-0.007954203,-1.6550494,-1.6550494,3.299676,3.2996757,0.40822169075861564
2.0,0.036466777201989806,-0.008063985,-0.008063985,-1.6564984,-1.6564984,3.299676,3.299676,0.40833056937113393
2.0,0.0364767772019898,-0.007954192,-0.007954192,-1.6550494,-1.6550494,3.299676,3.2996757,0.408439447974339
2.0,0.036486777201989805,-0.008063975,-0.008063975,-1.6564984,-1.6564984,3.299676,3.2996757,0.40854832657754414
2.0,0.03649677720198981,-0.007954183,-0.007954183,-1.6550494,-1.6550494,3.299676,3.299676,0.4086572051900625
2.0,0.036506777201989804,-0.008063966,-0.008063966,-1.6564984,-1.6564984,3.299676,3.299676,0.4087660838025808
2.0,0.03651677720198981,-0.007954175,-0.007954175,-1.6550494,-1.6550494,3.299676,3.2996757,0.40887496240578586
2.0,0.0365267772019898,-0.008063957,-0.008063957,-1.6564984,-1.6564984,3.299676,3.2996757,0.40898384100899093
2.0,0.036536777201989806,-0.007954166,-0.007954166,-1.6550494,-1.6550494,3.299676,3.299676,0.4090927196215092
2.0,0.0365467772019898,-0.00806395,-0.00806395,-1.6564984,-1.6564984,3.299676,3.299676,0.4092015982340276
2.0,0.036556777201989805,-0.007954158,-0.007954158,-1.6550494,-1.6550494,3.299676,3.2996757,0.4093104768372327
2.0,0.03656677720198981,-0.008063941,-0.008063941,-1.6564984,-1.6564984,3.299676,3.2996757,0.4094193554404378
2.0,0.036576777201989805,-0.0079541495,-0.0079541495,-1.6550494,-1.6550494,3.299676,3.299676,0.4095282340529561
2.0,0.03658677720198981,-0.008063933,-0.008063933,-1.6564984,-1.6564984,3.299676,3.299676,0.4096371126654744
2.0,0.036596777201989804,-0.007954141,-0.007954141,-1.6550494,-1.6550494,3.299676,3.2996757,0.4097459912686795
2.0,0.03660677720198981,-0.0080639245,-0.0080639245,-1.6564984,-1.6564984,3.299676,3.2996757,0.4098548698718846
2.0,0.0366167772019898,-0.007954134,-0.007954134,-1.6550494,-1.6550494,3.299676,3.299676,0.40996374848440287
2.0,0.036626777201989806,-0.008063917,-0.008063917,-1.6564984,-1.6564984,3.299676,3.299676,0.4100726270969212
2.0,0.0366367772019898,-0.007954126,-0.007954126,-1.6550494,-1.6550494,3.299676,3.2996757,0.4101815057001263
2.0,0.036646777201989805,-0.0080639105,-0.0080639105,-1.6564984,-1.6564984,3.299676,3.2996757,0.4102903843033314
2.0,0.03665677720198981,-0.007954119,-0.007954119,-1.6550494,-1.6550494,3.299676,3.2996757,0.4103992629065365
2.0,0.036666777201989804,-0.008063903,-0.008063903,-1.6564984,-1.6564984,3.299676,3.299676,0.4105081415190548
2.0,0.03667677720198981,-0.007954111,-0.007954111,-1.6550494,-1.6550494,3.299676,3.299676,0.41061702013157314
2.0,0.036686777201989804,-0.008063896,-0.008063896,-1.6564984,-1.6564984,3.299676,3.2996757,0.4107258987347782
2.0,0.03669677720198981,-0.007954104,-0.007954104,-1.6550494,-1.6550494,3.299676,3.2996757,0.4108347773379833
2.0,0.0367067772019898,-0.008063889,-0.008063889,-1.6564984,-1.6564984,3.299676,3.2996757,0.41094365594118837
2.0,0.036716777201989806,-0.007954097,-0.007954097,-1.6550494,-1.6550494,3.299676,3.299676,0.41105253455370666
2.0,0.0367267772019898,-0.008063882,-0.008063882,-1.6564984,-1.6564984,3.299676,3.299676,0.41116141316622495
2.0,0.036736777201989805,-0.007954092,-0.007954092,-1.6550494,-1.6550494,3.299676,3.2996757,0.4112702917694301
2.0,0.03674677720198981,-0.008063876,-0.008063876,-1.6564984,-1.6564984,3.299676,3.2996757,0.41137917037263516
2.0,0.036756777201989804,-0.007954085,-0.007954085,-1.6550494,-1.6550494,3.299676,3.2996757,0.41148804897584024
2.0,0.03676677720198981,-0.0080638705,-0.0080638705,-1.6564984,-1.6564984,3.299676,3.299676,0.4115969275883586
2.0,0.0367767772019898,-0.007954079,-0.007954079,-1.6550494,-1.6550494,3.299676,3.299676,0.4117058062008769
2.0,0.036786777201989806,-0.008063864,-0.008063864,-1.6564984,-1.6564984,3.299676,3.2996757,0.41181468480408195
2.0,0.0367967772019898,-0.007954072,-0.007954072,-1.6550494,-1.6550494,3.299676,3.2996757,0.41192356340728703
2.0,0.036806777201989806,-0.008063857,-0.008063857,-1.6564984,-1.6564984,3.299676,3.2996757,0.4120324420104921
2.0,0.0368167772019898,-0.007954066,-0.007954066,-1.6550494,-1.6550494,3.299676,3.299676,0.41214132062301045
2.0,0.036826777201989805,-0.008063852,-0.008063852,-1.6564984,-1.6564984,3.299676,3.299676,0.41225019923552875
2.0,0.03683677720198981,-0.00795406,-0.00795406,-1.6550494,-1.6550494,3.299676,3.299676,0.4123590778480471
2.0,0.036846777201989804,-0.008063846,-0.008063846,-1.6564984,-1.6564984,3.299676,3.2996757,0.41246795645125217
2.0,0.03685677720198981,-0.007954055,-0.007954055,-1.6550494,-1.6550494,3.299676,3.2996757,0.41257683505445725
2.0,0.0368667772019898,-0.008063841,-0.008063841,-1.6564984,-1.6564984,3.299676,3.2996757,0.4126857136576623
2.0,0.036876777201989806,-0.00795405,-0.00795405,-1.6550494,-1.6550494,3.299676,3.299676,0.4127945922701806
2.0,0.0368867772019898,-0.008063836,-0.008063836,-1.6564984,-1.6564984,3.299676,3.299676,0.4129034708826989
2.0,0.036896777201989805,-0.007954044,-0.007954044,-1.6550494,-1.6550494,3.299676,3.299676,0.41301234949521726
2.0,0.03690677720198981,-0.00806383,-0.00806383,-1.6564984,-1.6564984,3.299676,3.2996757,0.41312122809842233
2.0,0.036916777201989805,-0.007954039,-0.007954039,-1.6550494,-1.6550494,3.299676,3.2996757,0.4132301067016274
2.0,0.03692677720198981,-0.008063826,-0.008063826,-1.6564984,-1.6564984,3.299676,3.2996757,0.4133389853048325
2.0,0.036936777201989804,-0.007954034,-0.007954034,-1.6550494,-1.6550494,3.299676,3.2996757,0.41344786390803756
2.0,0.03694677720198981,-0.008063821,-0.008063821,-1.6564984,-1.6564984,3.299676,3.299676,0.41355674252055585
2.0,0.0369567772019898,-0.007954028,-0.007954028,-1.6550494,-1.6550494,3.299676,3.299676,0.4136656211330742
2.0,0.036966777201989806,-0.0080638155,-0.0080638155,-1.6564984,-1.6564984,3.299676,3.299676,0.4137744997455925
2.0,0.0369767772019898,-0.007954024,-0.007954024,-1.6550494,-1.6550494,3.299676,3.2996757,0.41388337834879757
2.0,0.036986777201989805,-0.008063811,-0.008063811,-1.6564984,-1.6564984,3.299676,3.2996757,0.4139922569520027
2.0,0.03699677720198981,-0.007954019,-0.007954019,-1.6550494,-1.6550494,3.299676,3.2996757,0.4141011355552078
2.0,0.037006777201989804,-0.008063806,-0.008063806,-1.6564984,-1.6564984,3.299676,3.2996757,0.41421001415841285
2.0,0.03701677720198981,-0.007954015,-0.007954015,-1.6550494,-1.6550494,3.299676,3.299676,0.4143188927709312
2.0,0.037026777201989804,-0.0080638025,-0.0080638025,-1.6564984,-1.6564984,3.299676,3.299676,0.4144277713834495
2.0,0.03703677720198981,-0.007954011,-0.007954011,-1.6550494,-1.6550494,3.299676,3.299676,0.41453664999596784
2.0,0.0370467772019898,-0.008063799,-0.008063799,-1.6564984,-1.6564984,3.299676,3.299676,0.41464552860848614
2.0,0.037056777201989806,-0.007954007,-0.007954007,-1.6550494,-1.6550494,3.299676,3.2996757,0.4147544072116912
2.0,0.0370667772019898,-0.008063794,-0.008063794,-1.6564984,-1.6564984,3.299676,3.2996757,0.4148632858148963
2.0,0.037076777201989805,-0.007954002,-0.007954002,-1.6550494,-1.6550494,3.299676,3.2996757,0.4149721644181014
2.0,0.03708677720198981,-0.00806379,-0.00806379,-1.6564984,-1.6564984,3.299676,3.2996757,0.4150810430213065
2.0,0.037096777201989804,-0.007953999,-0.007953999,-1.6550494,-1.6550494,3.299676,3.299676,0.4151899216338248
2.0,0.03710677720198981,-0.008063787,-0.008063787,-1.6564984,-1.6564984,3.299676,3.299676,0.41529880024634314
2.0,0.0371167772019898,-0.007953994,-0.007953994,-1.6550494,-1.6550494,3.299676,3.299676,0.41540767885886143
2.0,0.037126777201989807,-0.008063783,-0.008063783,-1.6564984,-1.6564984,3.299676,3.299676,0.4155165574713798
2.0,0.0371367772019898,-0.00795399,-0.00795399,-1.6550494,-1.6550494,3.299676,3.2996757,0.41562543607458485
2.0,0.037146777201989806,-0.008063778,-0.008063778,-1.6564984,-1.6564984,3.299676,3.2996757,0.41573431467778993
2.0,0.0371567772019898,-0.0079539865,-0.0079539865,-1.6550494,-1.6550494,3.299676,3.2996757,0.415843193280995
2.0,0.037166777201989805,-0.0080637755,-0.0080637755,-1.6564984,-1.6564984,3.299676,3.2996757,0.41595207188420014
2.0,0.03717677720198981,-0.007953983,-0.007953983,-1.6550494,-1.6550494,3.299676,3.2996757,0.4160609504874052
2.0,0.037186777201989804,-0.008063772,-0.008063772,-1.6564984,-1.6564984,3.299676,3.299676,0.4161698290999235
2.0,0.03719677720198981,-0.00795398,-0.00795398,-1.6550494,-1.6550494,3.299676,3.299676,0.41627870771244185
2.0,0.0372067772019898,-0.008063768,-0.008063768,-1.6564984,-1.6564984,3.299676,3.299676,0.41638758632496015
2.0,0.037216777201989806,-0.007953976,-0.007953976,-1.6550494,-1.6550494,3.299676,3.299676,0.4164964649374785
2.0,0.0372267772019898,-0.008063764,-0.008063764,-1.6564984,-1.6564984,3.299676,3.299676,0.4166053435499968
2.0,0.037236777201989806,-0.0079539735,-0.0079539735,-1.6550494,-1.6550494,3.299676,3.2996757,0.41671422215320186
2.0,0.0372467772019898,-0.0080637615,-0.0080637615,-1.6564984,-1.6564984,3.299676,3.2996757,0.41682310075640694
2.0,0.037256777201989805,-0.00795397,-0.00795397,-1.6550494,-1.6550494,3.299676,3.2996757,0.41693197935961207
2.0,0.03726677720198981,-0.008063759,-0.008063759,-1.6564984,-1.6564984,3.299676,3.2996757,0.41704085796281715
2.0,0.037276777201989804,-0.007953967,-0.007953967,-1.6550494,-1.6550494,3.299676,3.2996757,0.4171497365660222
2.0,0.03728677720198981,-0.008063756,-0.008063756,-1.6564984,-1.6564984,3.299676,3.299676,0.4172586151785405
2.0,0.0372967772019898,-0.007953963,-0.007953963,-1.6550494,-1.6550494,3.299676,3.299676,0.41736749379105886
2.0,0.037306777201989806,-0.008063753,-0.008063753,-1.6564984,-1.6564984,3.299676,3.299676,0.41747637240357716
2.0,0.0373167772019898,-0.00795396,-0.00795396,-1.6550494,-1.6550494,3.299676,3.299676,0.4175852510160955
2.0,0.037326777201989805,-0.00806375,-0.00806375,-1.6564984,-1.6564984,3.299676,3.299676,0.4176941296286138
2.0,0.03733677720198981,-0.007953958,-0.007953958,-1.6550494,-1.6550494,3.299676,3.299676,0.41780300824113215
2.0,0.037346777201989804,-0.008063748,-0.008063748,-1.6564984,-1.6564984,3.299676,3.2996757,0.4179118868443372
2.0,0.03735677720198981,-0.007953955,-0.007953955,-1.6550494,-1.6550494,3.299676,3.2996757,0.4180207654475423
2.0,0.037366777201989804,-0.008063745,-0.008063745,-1.6564984,-1.6564984,3.299676,3.2996757,0.4181296440507474
2.0,0.03737677720198981,-0.007953952,-0.007953952,-1.6550494,-1.6550494,3.299676,3.2996757,0.41823852265395245
2.0,0.0373867772019898,-0.008063742,-0.008063742,-1.6564984,-1.6564984,3.299676,3.2996757,0.4183474012571575
2.0,0.037396777201989806,-0.007953949,-0.007953949,-1.6550494,-1.6550494,3.299676,3.2996757,0.4184562798603626
2.0,0.0374067772019898,-0.008063739,-0.008063739,-1.6564984,-1.6564984,3.299676,3.299676,0.4185651584728809
2.0,0.037416777201989805,-0.0079539465,-0.0079539465,-1.6550494,-1.6550494,3.299676,3.299676,0.41867403708539924
2.0,0.03742677720198981,-0.008063736,-0.008063736,-1.6564984,-1.6564984,3.299676,3.299676,0.41878291569791753
2.0,0.037436777201989804,-0.007953944,-0.007953944,-1.6550494,-1.6550494,3.299676,3.299676,0.4188917943104358
2.0,0.03744677720198981,-0.008063734,-0.008063734,-1.6564984,-1.6564984,3.299676,3.299676,0.4190006729229542
2.0,0.037456777201989803,-0.007953941,-0.007953941,-1.6550494,-1.6550494,3.299676,3.299676,0.41910955153547247
2.0,0.03746677720198981,-0.008063732,-0.008063732,-1.6564984,-1.6564984,3.299676,3.299676,0.4192184301479908
2.0,0.0374767772019898,-0.007953939,-0.007953939,-1.6550494,-1.6550494,3.299676,3.2996757,0.4193273087511959
2.0,0.037486777201989806,-0.008063729,-0.008063729,-1.6564984,-1.6564984,3.299676,3.2996757,0.41943618735440097
2.0,0.0374967772019898,-0.007953937,-0.007953937,-1.6550494,-1.6550494,3.299676,3.2996757,0.41954506595760604
2.0,0.037506777201989805,-0.008063727,-0.008063727,-1.6564984,-1.6564984,3.299676,3.2996757,0.4196539445608112
2.0,0.03751677720198981,-0.007953934,-0.007953934,-1.6550494,-1.6550494,3.299676,3.2996757,0.41976282316401625
2.0,0.037526777201989804,-0.008063724,-0.008063724,-1.6564984,-1.6564984,3.299676,3.2996757,0.41987170176722133
2.0,0.03753677720198981,-0.0079539325,-0.0079539325,-1.6550494,-1.6550494,3.299676,3.2996757,0.4199805803704264
2.0,0.0375467772019898,-0.008063722,-0.008063722,-1.6564984,-1.6564984,3.299676,3.2996757,0.4200894589736315
2.0,0.037556777201989806,-0.007953931,-0.007953931,-1.6550494,-1.6550494,3.299676,3.299676,0.4201983375861498
2.0,0.0375667772019898,-0.008063721,-0.008063721,-1.6564984,-1.6564984,3.299676,3.299676,0.4203072161986681
2.0,0.037576777201989806,-0.007953928,-0.007953928,-1.6550494,-1.6550494,3.299676,3.299676,0.4204160948111864
2.0,0.0375867772019898,-0.00806372,-0.00806372,-1.6564984,-1.6564984,3.299676,3.299676,0.42052497342370476
2.0,0.037596777201989805,-0.007953926,-0.007953926,-1.6550494,-1.6550494,3.299676,3.299676,0.42063385203622305
2.0,0.03760677720198981,-0.008063718,-0.008063718,-1.6564984,-1.6564984,3.299676,3.299676,0.42074273064874135
2.0,0.037616777201989804,-0.007953924,-0.007953924,-1.6550494,-1.6550494,3.299676,3.299676,0.4208516092612597
2.0,0.03762677720198981,-0.008063716,-0.008063716,-1.6564984,-1.6564984,3.299676,3.299676,0.420960487873778
2.0,0.0376367772019898,-0.007953922,-0.007953922,-1.6550494,-1.6550494,3.299676,3.2996757,0.42106936647698306
2.0,0.037646777201989806,-0.008063713,-0.008063713,-1.6564984,-1.6564984,3.299676,3.2996757,0.42117824508018814
2.0,0.0376567772019898,-0.0079539195,-0.0079539195,-1.6550494,-1.6550494,3.299676,3.2996757,0.4212871236833932
2.0,0.037666777201989805,-0.008063712,-0.008063712,-1.6564984,-1.6564984,3.299676,3.2996757,0.42139600228659835
2.0,0.03767677720198981,-0.007953918,-0.007953918,-1.6550494,-1.6550494,3.299676,3.2996757,0.4215048808898034
2.0,0.037686777201989805,-0.00806371,-0.00806371,-1.6564984,-1.6564984,3.299676,3.2996757,0.4216137594930085
2.0,0.03769677720198981,-0.007953916,-0.007953916,-1.6550494,-1.6550494,3.299676,3.2996757,0.4217226380962136
2.0,0.037706777201989804,-0.008063708,-0.008063708,-1.6564984,-1.6564984,3.299676,3.2996757,0.42183151669941865
2.0,0.03771677720198981,-0.007953915,-0.007953915,-1.6550494,-1.6550494,3.299676,3.2996757,0.4219403953026237
2.0,0.0377267772019898,-0.008063707,-0.008063707,-1.6564984,-1.6564984,3.299676,3.2996755,0.4220492738965156
2.0,0.037736777201989806,-0.007953913,-0.007953913,-1.6550494,-1.6550494,3.299676,3.299676,0.4221581525090339
2.0,0.0377467772019898,-0.008063705,-0.008063705,-1.6564984,-1.6564984,3.299676,3.299676,0.4222670311215522
2.0,0.037756777201989805,-0.007953911,-0.007953911,-1.6550494,-1.6550494,3.299676,3.299676,0.4223759097340705
2.0,0.03776677720198981,-0.008063704,-0.008063704,-1.6564984,-1.6564984,3.299676,3.299676,0.42248478834658887
2.0,0.037776777201989804,-0.007953909,-0.007953909,-1.6550494,-1.6550494,3.299676,3.299676,0.42259366695910716
2.0,0.03778677720198981,-0.008063702,-0.008063702,-1.6564984,-1.6564984,3.299676,3.299676,0.42270254557162545
2.0,0.037796777201989804,-0.007953907,-0.007953907,-1.6550494,-1.6550494,3.299676,3.299676,0.4228114241841438
2.0,0.03780677720198981,-0.0080637,-0.0080637,-1.6564984,-1.6564984,3.299676,3.299676,0.4229203027966621
2.0,0.0378167772019898,-0.007953906,-0.007953906,-1.6550494,-1.6550494,3.299676,3.299676,0.42302918140918044
2.0,0.037826777201989806,-0.008063699,-0.008063699,-1.6564984,-1.6564984,3.299676,3.299676,0.42313806002169874
2.0,0.0378367772019898,-0.007953905,-0.007953905,-1.6550494,-1.6550494,3.299676,3.2996757,0.4232469386249038
2.0,0.037846777201989805,-0.008063697,-0.008063697,-1.6564984,-1.6564984,3.299676,3.2996757,0.42335581722810894
2.0,0.03785677720198981,-0.007953903,-0.007953903,-1.6550494,-1.6550494,3.299676,3.2996757,0.423464695831314
2.0,0.037866777201989804,-0.008063696,-0.008063696,-1.6564984,-1.6564984,3.299676,3.2996757,0.4235735744345191
2.0,0.03787677720198981,-0.007953903,-0.007953903,-1.6550494,-1.6550494,3.299676,3.2996757,0.42368245303772417
2.0,0.0378867772019898,-0.008063694,-0.008063694,-1.6564984,-1.6564984,3.299676,3.2996757,0.42379133164092925
2.0,0.037896777201989806,-0.007953901,-0.007953901,-1.6550494,-1.6550494,3.299676,3.2996757,0.4239002102441343
2.0,0.0379067772019898,-0.0080636935,-0.0080636935,-1.6564984,-1.6564984,3.299676,3.2996757,0.4240090888473394
2.0,0.037916777201989806,-0.0079539,-0.0079539,-1.6550494,-1.6550494,3.299676,3.2996757,0.4241179674505445
