time	I(Vcell12)
2.138677720098980e-02	-1.657872e-03
2.139677720098981e-02	-1.651215e-03
2.140677720098981e-02	-1.657872e-03
2.141677720098981e-02	-1.651214e-03
2.142677720098981e-02	-1.657871e-03
2.143677720098981e-02	-1.651214e-03
2.144677720098980e-02	-1.657871e-03
2.145677720098980e-02	-1.651213e-03
2.146677720098980e-02	-1.657870e-03
2.147677720098981e-02	-1.651213e-03
2.148677720098981e-02	-1.657870e-03
2.149677720098981e-02	-1.651213e-03
2.150677720098981e-02	-1.657870e-03
2.151677720098981e-02	-1.651212e-03
2.152677720098981e-02	-1.657870e-03
2.153677720098980e-02	-1.651212e-03
2.154677720098980e-02	-1.657869e-03
2.155677720098980e-02	-1.651212e-03
2.156677720098981e-02	-1.657869e-03
2.157677720098981e-02	-1.651212e-03
2.158677720098981e-02	-1.657869e-03
2.159677720098981e-02	-1.651212e-03
2.160677720098981e-02	-1.657869e-03
2.161677720098980e-02	-1.651211e-03
2.162677720098980e-02	-1.657869e-03
2.163677720098980e-02	-1.651211e-03
2.164677720098980e-02	-1.657869e-03
2.165677720098981e-02	-1.651211e-03
2.166677720098981e-02	-1.657869e-03
2.167677720098981e-02	-1.651211e-03
2.168677720098981e-02	-1.657868e-03
2.169677720098981e-02	-1.651211e-03
2.170677720098980e-02	-1.657868e-03
2.171677720098980e-02	-1.651211e-03
2.172677720098980e-02	-1.657868e-03
2.173677720098981e-02	-1.651211e-03
2.174677720098981e-02	-1.657868e-03
2.175677720098981e-02	-1.651211e-03
2.176677720098981e-02	-1.657868e-03
2.177677720098981e-02	-1.651211e-03
2.178677720098980e-02	-1.657868e-03
2.179677720098980e-02	-1.651211e-03
2.180677720098980e-02	-1.657868e-03
2.181677720098980e-02	-1.651210e-03
2.182677720098981e-02	-1.657868e-03
2.183677720098981e-02	-1.651210e-03
2.184677720098981e-02	-1.657868e-03
2.185677720098981e-02	-1.651210e-03
2.186677720098981e-02	-1.657868e-03
2.187677720098980e-02	-1.651210e-03
2.188677720098980e-02	-1.657868e-03
2.189677720098980e-02	-1.651210e-03
2.190677720098981e-02	-1.657868e-03
2.191677720098981e-02	-1.651210e-03
2.192677720098981e-02	-1.657868e-03
2.193677720098981e-02	-1.651210e-03
2.194677720098981e-02	-1.657868e-03
