time	V(N024,N004)	V(N027,N006)
1.277022616412768e-02	-2.013573e+00	-2.013572e+00
1.278022616412768e-02	-2.013585e+00	-2.013584e+00
1.279022616412768e-02	-2.013594e+00	-2.013593e+00
1.280022616412768e-02	-2.013605e+00	-2.013604e+00
1.281022616412768e-02	-2.013613e+00	-2.013613e+00
1.282022616412768e-02	-2.013624e+00	-2.013623e+00
1.283022616412768e-02	-2.013632e+00	-2.013631e+00
1.284022616412768e-02	-2.013641e+00	-2.013641e+00
1.285022616412768e-02	-2.013649e+00	-2.013648e+00
1.286022616412768e-02	-2.013658e+00	-2.013657e+00
1.287022616412768e-02	-2.013665e+00	-2.013664e+00
1.288022616412768e-02	-2.013674e+00	-2.013673e+00
1.289022616412768e-02	-2.013680e+00	-2.013679e+00
1.290022616412768e-02	-2.013689e+00	-2.013688e+00
1.291022616412768e-02	-2.013695e+00	-2.013694e+00
1.292022616412768e-02	-2.013703e+00	-2.013702e+00
1.293022616412768e-02	-2.013708e+00	-2.013707e+00
1.294022616412768e-02	-2.013715e+00	-2.013715e+00
1.295022616412768e-02	-2.013721e+00	-2.013720e+00
1.296022616412768e-02	-2.013728e+00	-2.013727e+00
1.297022616412768e-02	-2.013732e+00	-2.013732e+00
1.298022616412768e-02	-2.013739e+00	-2.013738e+00
1.299022616412768e-02	-2.013744e+00	-2.013743e+00
1.300022616412768e-02	-2.013750e+00	-2.013749e+00
1.301022616412768e-02	-2.013754e+00	-2.013753e+00
1.302022616412768e-02	-2.013760e+00	-2.013759e+00
1.303022616412768e-02	-2.013764e+00	-2.013763e+00
1.304022616412768e-02	-2.013770e+00	-2.013769e+00
1.305022616412768e-02	-2.013773e+00	-2.013772e+00
1.306022616412768e-02	-2.013779e+00	-2.013778e+00
1.307022616412768e-02	-2.013782e+00	-2.013781e+00
1.308022616412768e-02	-2.013787e+00	-2.013786e+00
1.309022616412768e-02	-2.013790e+00	-2.013789e+00
1.310022616412768e-02	-2.013795e+00	-2.013794e+00
1.311022616412768e-02	-2.013798e+00	-2.013797e+00
1.312022616412768e-02	-2.013802e+00	-2.013801e+00
1.313022616412768e-02	-2.013805e+00	-2.013804e+00
1.314022616412768e-02	-2.013809e+00	-2.013808e+00
1.315022616412768e-02	-2.013811e+00	-2.013811e+00
1.316022616412768e-02	-2.013816e+00	-2.013815e+00
1.317022616412768e-02	-2.013818e+00	-2.013817e+00
1.318022616412768e-02	-2.013822e+00	-2.013821e+00
1.319022616412768e-02	-2.013824e+00	-2.013823e+00
1.320022616412768e-02	-2.013828e+00	-2.013827e+00
1.321022616412768e-02	-2.013829e+00	-2.013829e+00
1.322022616412768e-02	-2.013833e+00	-2.013832e+00
1.323022616412768e-02	-2.013835e+00	-2.013834e+00
1.324022616412768e-02	-2.013838e+00	-2.013837e+00
1.325022616412768e-02	-2.013840e+00	-2.013839e+00
1.326022616412768e-02	-2.013843e+00	-2.013842e+00
1.327022616412768e-02	-2.013844e+00	-2.013844e+00
1.328022616412768e-02	-2.013847e+00	-2.013847e+00
1.329022616412768e-02	-2.013849e+00	-2.013848e+00
1.330022616412768e-02	-2.013852e+00	-2.013851e+00
1.331022616412768e-02	-2.013853e+00	-2.013852e+00
1.332022616412768e-02	-2.013856e+00	-2.013855e+00
1.333022616412768e-02	-2.013857e+00	-2.013856e+00
1.334022616412768e-02	-2.013860e+00	-2.013859e+00
1.335022616412768e-02	-2.013860e+00	-2.013859e+00
1.336022616412768e-02	-2.013863e+00	-2.013862e+00
1.337022616412768e-02	-2.013864e+00	-2.013863e+00
1.338022616412768e-02	-2.013866e+00	-2.013865e+00
1.339022616412768e-02	-2.013867e+00	-2.013866e+00
1.340022616412768e-02	-2.013869e+00	-2.013868e+00
1.341022616412768e-02	-2.013870e+00	-2.013869e+00
1.342022616412768e-02	-2.013872e+00	-2.013871e+00
1.343022616412768e-02	-2.013873e+00	-2.013872e+00
1.344022616412768e-02	-2.013875e+00	-2.013874e+00
1.345022616412768e-02	-2.013875e+00	-2.013874e+00
1.346022616412768e-02	-2.013878e+00	-2.013877e+00
1.347022616412768e-02	-2.013878e+00	-2.013877e+00
1.348022616412768e-02	-2.013880e+00	-2.013879e+00
1.349022616412768e-02	-2.013880e+00	-2.013879e+00
1.350022616412768e-02	-2.013882e+00	-2.013881e+00
1.351022616412768e-02	-2.013882e+00	-2.013881e+00
1.352022616412768e-02	-2.013884e+00	-2.013883e+00
1.353022616412768e-02	-2.013884e+00	-2.013884e+00
1.354022616412768e-02	-2.013886e+00	-2.013885e+00
1.355022616412768e-02	-2.013886e+00	-2.013885e+00
1.356022616412768e-02	-2.013888e+00	-2.013887e+00
1.357022616412768e-02	-2.013888e+00	-2.013887e+00
1.358022616412768e-02	-2.013890e+00	-2.013889e+00
1.359022616412768e-02	-2.013890e+00	-2.013889e+00
1.360022616412768e-02	-2.013892e+00	-2.013891e+00
1.361022616412768e-02	-2.013891e+00	-2.013891e+00
1.362022616412768e-02	-2.013893e+00	-2.013892e+00
1.363022616412768e-02	-2.013893e+00	-2.013892e+00
1.364022616412768e-02	-2.013895e+00	-2.013894e+00
1.365022616412768e-02	-2.013894e+00	-2.013894e+00
1.366022616412768e-02	-2.013896e+00	-2.013895e+00
1.367022616412768e-02	-2.013896e+00	-2.013895e+00
1.368022616412768e-02	-2.013897e+00	-2.013896e+00
1.369022616412768e-02	-2.013897e+00	-2.013896e+00
1.370022616412768e-02	-2.013898e+00	-2.013898e+00
1.371022616412768e-02	-2.013898e+00	-2.013897e+00
1.372022616412768e-02	-2.013900e+00	-2.013899e+00
1.373022616412768e-02	-2.013899e+00	-2.013898e+00
1.374022616412768e-02	-2.013901e+00	-2.013900e+00
1.375022616412768e-02	-2.013900e+00	-2.013900e+00
1.376022616412768e-02	-2.013902e+00	-2.013901e+00
1.377022616412768e-02	-2.013901e+00	-2.013901e+00
1.378022616412768e-02	-2.013903e+00	-2.013902e+00
1.379022616412768e-02	-2.013902e+00	-2.013901e+00
1.380022616412768e-02	-2.013904e+00	-2.013903e+00
1.381022616412768e-02	-2.013903e+00	-2.013902e+00
1.382022616412768e-02	-2.013904e+00	-2.013903e+00
1.383022616412768e-02	-2.013904e+00	-2.013903e+00
1.384022616412768e-02	-2.013905e+00	-2.013904e+00
1.385022616412768e-02	-2.013905e+00	-2.013904e+00
1.386022616412768e-02	-2.013906e+00	-2.013905e+00
1.387022616412768e-02	-2.013906e+00	-2.013905e+00
1.388022616412768e-02	-2.013906e+00	-2.013906e+00
1.389022616412768e-02	-2.013906e+00	-2.013905e+00
1.390022616412768e-02	-2.013907e+00	-2.013906e+00
1.391022616412768e-02	-2.013907e+00	-2.013906e+00
1.392022616412768e-02	-2.013908e+00	-2.013907e+00
1.393022616412768e-02	-2.013907e+00	-2.013906e+00
1.394022616412768e-02	-2.013908e+00	-2.013907e+00
1.395022616412768e-02	-2.013908e+00	-2.013907e+00
1.396022616412768e-02	-2.013909e+00	-2.013908e+00
1.397022616412768e-02	-2.013908e+00	-2.013907e+00
1.398022616412768e-02	-2.013909e+00	-2.013909e+00
1.399022616412768e-02	-2.013909e+00	-2.013908e+00
1.400022616412768e-02	-2.013910e+00	-2.013909e+00
1.401022616412768e-02	-2.013909e+00	-2.013908e+00
1.402022616412768e-02	-2.013910e+00	-2.013910e+00
1.403022616412768e-02	-2.013910e+00	-2.013909e+00
1.404022616412768e-02	-2.013911e+00	-2.013910e+00
1.405022616412768e-02	-2.013910e+00	-2.013909e+00
1.406022616412768e-02	-2.013911e+00	-2.013910e+00
1.407022616412768e-02	-2.013911e+00	-2.013910e+00
1.408022616412768e-02	-2.013912e+00	-2.013911e+00
1.409022616412768e-02	-2.013911e+00	-2.013910e+00
1.410022616412768e-02	-2.013912e+00	-2.013911e+00
1.411022616412768e-02	-2.013911e+00	-2.013911e+00
1.412022616412768e-02	-2.013912e+00	-2.013911e+00
1.413022616412768e-02	-2.013911e+00	-2.013911e+00
1.414022616412768e-02	-2.013913e+00	-2.013912e+00
1.415022616412768e-02	-2.013912e+00	-2.013911e+00
1.416022616412768e-02	-2.013913e+00	-2.013912e+00
1.417022616412768e-02	-2.013912e+00	-2.013911e+00
1.418022616412768e-02	-2.013913e+00	-2.013912e+00
1.419022616412768e-02	-2.013913e+00	-2.013912e+00
1.420022616412768e-02	-2.013913e+00	-2.013912e+00
1.421022616412768e-02	-2.013913e+00	-2.013912e+00
1.422022616412768e-02	-2.013914e+00	-2.013913e+00
1.423022616412768e-02	-2.013913e+00	-2.013912e+00
1.424022616412768e-02	-2.013914e+00	-2.013913e+00
1.425022616412768e-02	-2.013913e+00	-2.013912e+00
1.426022616412768e-02	-2.013914e+00	-2.013913e+00
1.427022616412768e-02	-2.013913e+00	-2.013912e+00
1.428022616412768e-02	-2.013914e+00	-2.013913e+00
1.429022616412768e-02	-2.013914e+00	-2.013913e+00
1.430022616412768e-02	-2.013914e+00	-2.013914e+00
1.431022616412768e-02	-2.013914e+00	-2.013913e+00
1.432022616412768e-02	-2.013915e+00	-2.013914e+00
1.433022616412768e-02	-2.013914e+00	-2.013913e+00
1.434022616412768e-02	-2.013915e+00	-2.013914e+00
1.435022616412768e-02	-2.013914e+00	-2.013913e+00
1.436022616412768e-02	-2.013915e+00	-2.013914e+00
1.437022616412768e-02	-2.013914e+00	-2.013913e+00
1.438022616412768e-02	-2.013915e+00	-2.013914e+00
1.439022616412768e-02	-2.013914e+00	-2.013913e+00
1.440022616412768e-02	-2.013915e+00	-2.013914e+00
1.441022616412768e-02	-2.013914e+00	-2.013914e+00
1.442022616412768e-02	-2.013915e+00	-2.013914e+00
1.443022616412768e-02	-2.013915e+00	-2.013914e+00
1.444022616412768e-02	-2.013915e+00	-2.013914e+00
1.445022616412768e-02	-2.013915e+00	-2.013914e+00
1.446022616412768e-02	-2.013916e+00	-2.013915e+00
1.447022616412768e-02	-2.013915e+00	-2.013914e+00
1.448022616412768e-02	-2.013916e+00	-2.013915e+00
1.449022616412768e-02	-2.013915e+00	-2.013914e+00
1.450022616412768e-02	-2.013916e+00	-2.013915e+00
1.451022616412768e-02	-2.013915e+00	-2.013914e+00
1.452022616412768e-02	-2.013916e+00	-2.013915e+00
1.453022616412768e-02	-2.013915e+00	-2.013914e+00
1.454022616412768e-02	-2.013916e+00	-2.013915e+00
1.455022616412768e-02	-2.013915e+00	-2.013915e+00
1.456022616412768e-02	-2.013916e+00	-2.013915e+00
1.457022616412768e-02	-2.013915e+00	-2.013915e+00
1.458022616412768e-02	-2.013916e+00	-2.013915e+00
1.459022616412768e-02	-2.013915e+00	-2.013915e+00
1.460022616412768e-02	-2.013916e+00	-2.013915e+00
1.461022616412768e-02	-2.013915e+00	-2.013915e+00
1.462022616412768e-02	-2.013916e+00	-2.013915e+00
1.463022616412768e-02	-2.013916e+00	-2.013915e+00
1.464022616412768e-02	-2.013916e+00	-2.013915e+00
1.465022616412768e-02	-2.013916e+00	-2.013915e+00
1.466022616412768e-02	-2.013916e+00	-2.013915e+00
1.467022616412768e-02	-2.013916e+00	-2.013915e+00
1.468022616412768e-02	-2.013916e+00	-2.013915e+00
1.469022616412768e-02	-2.013916e+00	-2.013915e+00
1.470022616412768e-02	-2.013916e+00	-2.013916e+00
1.471022616412768e-02	-2.013916e+00	-2.013915e+00
1.472022616412768e-02	-2.013916e+00	-2.013916e+00
1.473022616412768e-02	-2.013916e+00	-2.013915e+00
1.474022616412768e-02	-2.013916e+00	-2.013916e+00
1.475022616412768e-02	-2.013916e+00	-2.013915e+00
1.476022616412768e-02	-2.013916e+00	-2.013916e+00
1.477022616412768e-02	-2.013916e+00	-2.013915e+00
1.478022616412768e-02	-2.013916e+00	-2.013916e+00
1.479022616412768e-02	-2.013916e+00	-2.013915e+00
1.480022616412768e-02	-2.013916e+00	-2.013916e+00
1.481022616412768e-02	-2.013916e+00	-2.013915e+00
1.482022616412768e-02	-2.013917e+00	-2.013916e+00
1.483022616412768e-02	-2.013916e+00	-2.013915e+00
1.484022616412768e-02	-2.013917e+00	-2.013916e+00
1.485022616412768e-02	-2.013916e+00	-2.013915e+00
1.486022616412768e-02	-2.013917e+00	-2.013916e+00
1.487022616412768e-02	-2.013916e+00	-2.013915e+00
1.488022616412768e-02	-2.013917e+00	-2.013916e+00
1.489022616412768e-02	-2.013916e+00	-2.013915e+00
1.490022616412768e-02	-2.013917e+00	-2.013916e+00
1.491022616412768e-02	-2.013916e+00	-2.013915e+00
1.492022616412768e-02	-2.013917e+00	-2.013916e+00
1.493022616412768e-02	-2.013916e+00	-2.013915e+00
1.494022616412768e-02	-2.013917e+00	-2.013916e+00
1.495022616412768e-02	-2.013916e+00	-2.013915e+00
1.496022616412768e-02	-2.013917e+00	-2.013916e+00
1.497022616412768e-02	-2.013916e+00	-2.013915e+00
1.498022616412768e-02	-2.013917e+00	-2.013916e+00
1.499022616412768e-02	-2.013916e+00	-2.013916e+00
1.500022616412768e-02	-2.013917e+00	-2.013916e+00
1.501022616412768e-02	-2.013916e+00	-2.013916e+00
1.502022616412768e-02	-2.013917e+00	-2.013916e+00
1.503022616412768e-02	-2.013916e+00	-2.013916e+00
1.504022616412768e-02	-2.013917e+00	-2.013916e+00
1.505022616412768e-02	-2.013916e+00	-2.013916e+00
1.506022616412768e-02	-2.013917e+00	-2.013916e+00
1.507022616412768e-02	-2.013916e+00	-2.013916e+00
1.508022616412768e-02	-2.013917e+00	-2.013916e+00
1.509022616412768e-02	-2.013916e+00	-2.013916e+00
1.510022616412768e-02	-2.013917e+00	-2.013916e+00
1.511022616412768e-02	-2.013916e+00	-2.013916e+00
1.512022616412768e-02	-2.013917e+00	-2.013916e+00
1.513022616412768e-02	-2.013916e+00	-2.013916e+00
1.514022616412768e-02	-2.013917e+00	-2.013916e+00
1.515022616412768e-02	-2.013916e+00	-2.013916e+00
1.516022616412768e-02	-2.013917e+00	-2.013916e+00
1.517022616412768e-02	-2.013916e+00	-2.013916e+00
1.518022616412768e-02	-2.013917e+00	-2.013916e+00
1.519022616412768e-02	-2.013916e+00	-2.013916e+00
1.520022616412768e-02	-2.013917e+00	-2.013916e+00
1.521022616412768e-02	-2.013916e+00	-2.013916e+00
1.522022616412768e-02	-2.013917e+00	-2.013916e+00
1.523022616412768e-02	-2.013916e+00	-2.013916e+00
1.524022616412768e-02	-2.013917e+00	-2.013916e+00
1.525022616412768e-02	-2.013917e+00	-2.013916e+00
1.526022616412768e-02	-2.013917e+00	-2.013916e+00
1.527022616412768e-02	-2.013917e+00	-2.013916e+00
1.528022616412768e-02	-2.013917e+00	-2.013916e+00
1.529022616412768e-02	-2.013917e+00	-2.013916e+00
1.530022616412768e-02	-2.013917e+00	-2.013916e+00
1.531022616412768e-02	-2.013917e+00	-2.013916e+00
1.532022616412768e-02	-2.013917e+00	-2.013916e+00
1.533022616412768e-02	-2.013917e+00	-2.013916e+00
1.534022616412768e-02	-2.013917e+00	-2.013916e+00
1.535022616412768e-02	-2.013917e+00	-2.013916e+00
1.536022616412768e-02	-2.013917e+00	-2.013916e+00
1.537022616412768e-02	-2.013917e+00	-2.013916e+00
1.538022616412768e-02	-2.013917e+00	-2.013916e+00
1.539022616412768e-02	-2.013917e+00	-2.013916e+00
1.540022616412768e-02	-2.013917e+00	-2.013916e+00
1.541022616412768e-02	-2.013917e+00	-2.013916e+00
1.542022616412768e-02	-2.013917e+00	-2.013916e+00
1.543022616412768e-02	-2.013917e+00	-2.013916e+00
1.544022616412768e-02	-2.013917e+00	-2.013916e+00
1.545022616412768e-02	-2.013917e+00	-2.013916e+00
1.546022616412768e-02	-2.013917e+00	-2.013916e+00
1.547022616412768e-02	-2.013917e+00	-2.013916e+00
1.548022616412768e-02	-2.013917e+00	-2.013916e+00
1.549022616412768e-02	-2.013917e+00	-2.013916e+00
1.550022616412768e-02	-2.013917e+00	-2.013916e+00
1.551022616412768e-02	-2.013917e+00	-2.013916e+00
1.552022616412768e-02	-2.013917e+00	-2.013916e+00
1.553022616412768e-02	-2.013917e+00	-2.013916e+00
1.554022616412768e-02	-2.013917e+00	-2.013916e+00
1.555022616412768e-02	-2.013917e+00	-2.013916e+00
1.556022616412768e-02	-2.013917e+00	-2.013916e+00
1.557022616412768e-02	-2.013917e+00	-2.013916e+00
1.558022616412768e-02	-2.013917e+00	-2.013916e+00
1.559022616412768e-02	-2.013917e+00	-2.013916e+00
1.560022616412768e-02	-2.013917e+00	-2.013916e+00
1.561022616412768e-02	-2.013917e+00	-2.013916e+00
1.562022616412768e-02	-2.013917e+00	-2.013916e+00
1.563022616412768e-02	-2.013917e+00	-2.013916e+00
1.564022616412768e-02	-2.013917e+00	-2.013916e+00
1.565022616412768e-02	-2.013917e+00	-2.013916e+00
1.566022616412768e-02	-2.013917e+00	-2.013916e+00
1.567022616412768e-02	-2.013917e+00	-2.013916e+00
1.568022616412768e-02	-2.013917e+00	-2.013916e+00
1.569022616412768e-02	-2.013917e+00	-2.013916e+00
1.570022616412768e-02	-2.013917e+00	-2.013916e+00
1.571022616412768e-02	-2.013917e+00	-2.013916e+00
1.572022616412768e-02	-2.013917e+00	-2.013916e+00
1.573022616412768e-02	-2.013917e+00	-2.013916e+00
1.574022616412768e-02	-2.013917e+00	-2.013916e+00
1.575022616412768e-02	-2.013917e+00	-2.013916e+00
1.576022616412768e-02	-2.013917e+00	-2.013916e+00
1.577022616412768e-02	-2.013917e+00	-2.013916e+00
1.578022616412768e-02	-2.013917e+00	-2.013916e+00
1.579022616412768e-02	-2.013917e+00	-2.013916e+00
1.580022616412768e-02	-2.013917e+00	-2.013916e+00
1.581022616412768e-02	-2.013917e+00	-2.013916e+00
1.582022616412768e-02	-2.013917e+00	-2.013916e+00
1.583022616412768e-02	-2.013917e+00	-2.013916e+00
1.584022616412768e-02	-2.013917e+00	-2.013916e+00
1.585022616412768e-02	-2.013917e+00	-2.013916e+00
1.586022616412768e-02	-2.013917e+00	-2.013916e+00
1.587022616412768e-02	-2.013917e+00	-2.013916e+00
1.588022616412768e-02	-2.013917e+00	-2.013916e+00
1.589022616412768e-02	-2.013917e+00	-2.013916e+00
1.590022616412768e-02	-2.013917e+00	-2.013916e+00
1.591022616412768e-02	-2.013917e+00	-2.013916e+00
1.592022616412768e-02	-2.013917e+00	-2.013916e+00
1.593022616412768e-02	-2.013917e+00	-2.013916e+00
1.594022616412768e-02	-2.013917e+00	-2.013916e+00
1.595022616412768e-02	-2.013917e+00	-2.013916e+00
1.596022616412768e-02	-2.013917e+00	-2.013916e+00
1.597022616412768e-02	-2.013917e+00	-2.013916e+00
1.598022616412768e-02	-2.013917e+00	-2.013916e+00
1.599022616412768e-02	-2.013917e+00	-2.013916e+00
1.600022616412768e-02	-2.013917e+00	-2.013916e+00
1.601022616412768e-02	-2.013917e+00	-2.013916e+00
1.602022616412768e-02	-2.013917e+00	-2.013916e+00
1.603022616412768e-02	-2.013917e+00	-2.013916e+00
1.604022616412768e-02	-2.013917e+00	-2.013916e+00
1.605022616412768e-02	-2.013917e+00	-2.013916e+00
1.606022616412768e-02	-2.013917e+00	-2.013916e+00
1.607022616412768e-02	-2.013917e+00	-2.013916e+00
1.608022616412768e-02	-2.013917e+00	-2.013916e+00
1.609022616412768e-02	-2.013917e+00	-2.013916e+00
1.610022616412768e-02	-2.013917e+00	-2.013916e+00
1.611022616412768e-02	-2.013917e+00	-2.013916e+00
1.612022616412768e-02	-2.013917e+00	-2.013916e+00
1.613022616412768e-02	-2.013917e+00	-2.013916e+00
1.614022616412768e-02	-2.013917e+00	-2.013916e+00
1.615022616412768e-02	-2.013917e+00	-2.013916e+00
1.616022616412768e-02	-2.013917e+00	-2.013916e+00
1.617022616412768e-02	-2.013917e+00	-2.013916e+00
1.618022616412768e-02	-2.013917e+00	-2.013916e+00
1.619022616412768e-02	-2.013917e+00	-2.013916e+00
1.620022616412768e-02	-2.013917e+00	-2.013916e+00
1.621022616412768e-02	-2.013917e+00	-2.013916e+00
1.622022616412768e-02	-2.013917e+00	-2.013916e+00
1.623022616412768e-02	-2.013917e+00	-2.013916e+00
1.624022616412768e-02	-2.013917e+00	-2.013916e+00
1.625022616412768e-02	-2.013917e+00	-2.013916e+00
1.626022616412768e-02	-2.013917e+00	-2.013916e+00
1.627022616412768e-02	-2.013917e+00	-2.013916e+00
1.628022616412768e-02	-2.013917e+00	-2.013916e+00
1.629022616412768e-02	-2.013917e+00	-2.013916e+00
1.630022616412768e-02	-2.013917e+00	-2.013916e+00
1.631022616412768e-02	-2.013917e+00	-2.013916e+00
1.632022616412768e-02	-2.013917e+00	-2.013916e+00
1.633022616412768e-02	-2.013917e+00	-2.013916e+00
1.634022616412768e-02	-2.013917e+00	-2.013916e+00
1.635022616412768e-02	-2.013917e+00	-2.013916e+00
1.636022616412768e-02	-2.013917e+00	-2.013916e+00
1.637022616412768e-02	-2.013917e+00	-2.013916e+00
1.638022616412768e-02	-2.013917e+00	-2.013916e+00
1.639022616412768e-02	-2.013917e+00	-2.013916e+00
1.640022616412768e-02	-2.013917e+00	-2.013916e+00
1.641022616412768e-02	-2.013917e+00	-2.013916e+00
1.642022616412768e-02	-2.013917e+00	-2.013916e+00
1.643022616412768e-02	-2.013917e+00	-2.013916e+00
1.644022616412768e-02	-2.013917e+00	-2.013916e+00
1.645022616412768e-02	-2.013917e+00	-2.013916e+00
1.646022616412768e-02	-2.013917e+00	-2.013916e+00
1.647022616412768e-02	-2.013917e+00	-2.013916e+00
1.648022616412768e-02	-2.013917e+00	-2.013916e+00
1.649022616412768e-02	-2.013917e+00	-2.013916e+00
1.650022616412768e-02	-2.013917e+00	-2.013916e+00
1.651022616412768e-02	-2.013917e+00	-2.013916e+00
1.652022616412768e-02	-2.013917e+00	-2.013916e+00
1.653022616412768e-02	-2.013917e+00	-2.013916e+00
1.654022616412768e-02	-2.013917e+00	-2.013916e+00
1.655022616412768e-02	-2.013917e+00	-2.013916e+00
1.656022616412768e-02	-2.013917e+00	-2.013916e+00
1.657022616412768e-02	-2.013917e+00	-2.013916e+00
1.658022616412768e-02	-2.013917e+00	-2.013916e+00
1.659022616412768e-02	-2.013917e+00	-2.013916e+00
1.660022616412768e-02	-2.013917e+00	-2.013916e+00
1.661022616412768e-02	-2.013917e+00	-2.013916e+00
1.662022616412768e-02	-2.013917e+00	-2.013916e+00
1.663022616412768e-02	-2.013917e+00	-2.013916e+00
1.664022616412768e-02	-2.013917e+00	-2.013916e+00
1.665022616412768e-02	-2.013917e+00	-2.013916e+00
1.666022616412768e-02	-2.013917e+00	-2.013916e+00
1.667022616412768e-02	-2.013917e+00	-2.013916e+00
1.668022616412768e-02	-2.013917e+00	-2.013916e+00
1.669022616412768e-02	-2.013917e+00	-2.013916e+00
1.670022616412768e-02	-2.013917e+00	-2.013916e+00
1.671022616412768e-02	-2.013917e+00	-2.013916e+00
1.672022616412768e-02	-2.013917e+00	-2.013916e+00
1.673022616412768e-02	-2.013917e+00	-2.013916e+00
1.674022616412768e-02	-2.013917e+00	-2.013916e+00
1.675022616412768e-02	-2.013917e+00	-2.013916e+00
1.676022616412768e-02	-2.013917e+00	-2.013916e+00
1.677022616412768e-02	-2.013917e+00	-2.013916e+00
1.678022616412768e-02	-2.013917e+00	-2.013916e+00
1.679022616412768e-02	-2.013917e+00	-2.013916e+00
1.680022616412768e-02	-2.013917e+00	-2.013916e+00
1.681022616412768e-02	-2.013917e+00	-2.013916e+00
1.682022616412768e-02	-2.013917e+00	-2.013916e+00
1.683022616412768e-02	-2.013917e+00	-2.013916e+00
1.684022616412768e-02	-2.013917e+00	-2.013916e+00
1.685022616412768e-02	-2.013917e+00	-2.013916e+00
1.686022616412768e-02	-2.013917e+00	-2.013916e+00
1.687022616412768e-02	-2.013917e+00	-2.013916e+00
1.688022616412768e-02	-2.013917e+00	-2.013916e+00
1.689022616412768e-02	-2.013917e+00	-2.013916e+00
1.690022616412768e-02	-2.013917e+00	-2.013916e+00
1.691022616412768e-02	-2.013917e+00	-2.013916e+00
1.692022616412768e-02	-2.013917e+00	-2.013916e+00
