time	V(N016,N024)	V(N048,out_1)	V(N074,N084)
1.302482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300011e+00
1.303482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.304482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300011e+00
1.305482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.306482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300011e+00
1.307482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.308482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300011e+00
1.309482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.310482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.311482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.312482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300011e+00
1.313482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.314482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300011e+00
1.315482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.316482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.317482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.318482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.319482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.320482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300011e+00
1.321482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.322482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.323482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.324482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.325482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.326482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300011e+00
1.327482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.328482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.329482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.330482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.331482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.332482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300011e+00
1.333482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.334482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.335482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.336482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.337482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.338482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300010e+00
1.339482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.340482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.341482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.342482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.343482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.344482323391073e-02	-3.300006e+00	-3.300002e+00	-3.300010e+00
1.345482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.346482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.347482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.348482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.349482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.350482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.351482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.352482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.353482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.354482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.355482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.356482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.357482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.358482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.359482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.360482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.361482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299985e+00
1.362482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.363482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.364482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.365482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.366482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.367482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.368482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300011e+00
1.369482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.370482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.371482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.372482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.373482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.374482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.375482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.376482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.377482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.378482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.379482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.380482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.381482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.382482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.383482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.384482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.385482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.386482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.387482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.388482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.389482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.390482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.391482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.392482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.393482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.394482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.395482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.396482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.397482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.398482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.399482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.400482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.401482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.402482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.403482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.404482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.405482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.406482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.407482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.408482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.409482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.410482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.411482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.412482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.413482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.414482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.415482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.416482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.417482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.418482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.419482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.420482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.421482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.422482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.423482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.424482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.425482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.426482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.427482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.428482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.429482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.430482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.431482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.432482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.433482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.434482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.435482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.436482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.437482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.438482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.439482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.440482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.441482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.442482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.443482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.444482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.445482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.446482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.447482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.448482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.449482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.450482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.451482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.452482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.453482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.454482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.455482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.456482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.457482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.458482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.459482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.460482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.461482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.462482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.463482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.464482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.465482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.466482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.467482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.468482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.469482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.470482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.471482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.472482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.473482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.474482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.475482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.476482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.477482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.478482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.479482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.480482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.481482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.482482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.483482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.484482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.485482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.486482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.487482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.488482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.489482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.490482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.491482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.492482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.493482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.494482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.495482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.496482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.497482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.498482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.499482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.500482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.501482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.502482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.503482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.504482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.505482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.506482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.507482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.508482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.509482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.510482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.511482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.512482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.513482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.514482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.515482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.516482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.517482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.518482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.519482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.520482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.521482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.522482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.523482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.524482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.525482323391073e-02	-3.300008e+00	-3.300026e+00	-3.299986e+00
1.526482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.527482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.528482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.529482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.530482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.531482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.532482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.533482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.534482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.535482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.536482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.537482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.538482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.539482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.540482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.541482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.542482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.543482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.544482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.545482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.546482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.547482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.548482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.549482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.550482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.551482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.552482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.553482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.554482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.555482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.556482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.557482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.558482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.559482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.560482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.561482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.562482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.563482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.564482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.565482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.566482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.567482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.568482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.569482323391073e-02	-3.300007e+00	-3.300026e+00	-3.299986e+00
1.570482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.571482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.572482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.573482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.574482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.575482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.576482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.577482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.578482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.579482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.580482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.581482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.582482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.583482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.584482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.585482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.586482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.587482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.588482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.589482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.590482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.591482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.592482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.593482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.594482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.595482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.596482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.597482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.598482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.599482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.600482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.601482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.602482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.603482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.604482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.605482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.606482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.607482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.608482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.609482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.610482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.611482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.612482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.613482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.614482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.615482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.616482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.617482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.618482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.619482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.620482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.621482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.622482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.623482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.624482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.625482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.626482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.627482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.628482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.629482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
1.630482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.631482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.632482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.633482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.634482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.635482323391073e-02	-3.300007e+00	-3.300025e+00	-3.299986e+00
1.636482323391073e-02	-3.300006e+00	-3.300003e+00	-3.300010e+00
1.637482323391073e-02	-3.300008e+00	-3.300025e+00	-3.299986e+00
