time	V(N018,N016)	V(N050,N048)	V(N082,N074)
5.495249943540722e-04	3.278822e+00	3.278894e+00	3.278925e+00
5.595249943540722e-04	3.278937e+00	3.278873e+00	3.278859e+00
5.695249943540722e-04	3.278822e+00	3.278895e+00	3.278925e+00
5.795249943540723e-04	3.278937e+00	3.278873e+00	3.278859e+00
5.895249943540722e-04	3.278822e+00	3.278895e+00	3.278925e+00
5.995249943540722e-04	3.278936e+00	3.278874e+00	3.278859e+00
6.095249943540722e-04	3.278823e+00	3.278895e+00	3.278925e+00
6.195249943540723e-04	3.278936e+00	3.278874e+00	3.278859e+00
6.295249943540722e-04	3.278823e+00	3.278895e+00	3.278925e+00
6.395249943540722e-04	3.278936e+00	3.278874e+00	3.278859e+00
6.495249943540722e-04	3.278822e+00	3.278895e+00	3.278925e+00
6.595249943540723e-04	3.278936e+00	3.278874e+00	3.278859e+00
6.695249943540722e-04	3.278822e+00	3.278895e+00	3.278925e+00
6.795249943540722e-04	3.278936e+00	3.278874e+00	3.278859e+00
6.895249943540722e-04	3.278822e+00	3.278895e+00	3.278925e+00
6.995249943540723e-04	3.278936e+00	3.278874e+00	3.278859e+00
7.095249943540722e-04	3.278823e+00	3.278895e+00	3.278925e+00
7.195249943540722e-04	3.278936e+00	3.278874e+00	3.278859e+00
7.295249943540722e-04	3.278823e+00	3.278895e+00	3.278925e+00
7.395249943540723e-04	3.278936e+00	3.278874e+00	3.278859e+00
7.495249943540722e-04	3.278823e+00	3.278895e+00	3.278925e+00
7.595249943540722e-04	3.278936e+00	3.278874e+00	3.278860e+00
7.695249943540722e-04	3.278823e+00	3.278895e+00	3.278925e+00
7.795249943540723e-04	3.278936e+00	3.278874e+00	3.278860e+00
7.895249943540722e-04	3.278823e+00	3.278895e+00	3.278925e+00
7.995249943540722e-04	3.278935e+00	3.278874e+00	3.278860e+00
8.095249943540722e-04	3.278824e+00	3.278895e+00	3.278925e+00
8.195249943540722e-04	3.278935e+00	3.278874e+00	3.278860e+00
8.295249943540722e-04	3.278824e+00	3.278895e+00	3.278925e+00
8.395249943540722e-04	3.278935e+00	3.278874e+00	3.278860e+00
8.495249943540722e-04	3.278824e+00	3.278895e+00	3.278925e+00
8.595249943540722e-04	3.278935e+00	3.278874e+00	3.278860e+00
8.695249943540722e-04	3.278824e+00	3.278895e+00	3.278925e+00
8.795249943540722e-04	3.278935e+00	3.278874e+00	3.278860e+00
8.895249943540722e-04	3.278824e+00	3.278895e+00	3.278925e+00
8.995249943540722e-04	3.278936e+00	3.278874e+00	3.278860e+00
9.095249943540722e-04	3.278825e+00	3.278895e+00	3.278925e+00
9.195249943540722e-04	3.278936e+00	3.278874e+00	3.278860e+00
9.295249943540722e-04	3.278825e+00	3.278895e+00	3.278925e+00
9.395249943540722e-04	3.278936e+00	3.278875e+00	3.278860e+00
9.495249943540722e-04	3.278825e+00	3.278895e+00	3.278925e+00
9.595249943540722e-04	3.278936e+00	3.278875e+00	3.278860e+00
9.695249943540722e-04	3.278825e+00	3.278895e+00	3.278925e+00
9.795249943540722e-04	3.278935e+00	3.278875e+00	3.278860e+00
9.895249943540723e-04	3.278825e+00	3.278895e+00	3.278925e+00
9.995249943540723e-04	3.278935e+00	3.278875e+00	3.278860e+00
1.009524994354072e-03	3.278825e+00	3.278894e+00	3.278925e+00
1.019524994354072e-03	3.278935e+00	3.278875e+00	3.278860e+00
1.029524994354072e-03	3.278826e+00	3.278894e+00	3.278925e+00
1.039524994354072e-03	3.278935e+00	3.278875e+00	3.278860e+00
1.049524994354072e-03	3.278826e+00	3.278894e+00	3.278925e+00
1.059524994354072e-03	3.278935e+00	3.278875e+00	3.278860e+00
1.069524994354072e-03	3.278826e+00	3.278894e+00	3.278925e+00
1.079524994354072e-03	3.278935e+00	3.278875e+00	3.278860e+00
1.089524994354072e-03	3.278826e+00	3.278894e+00	3.278925e+00
1.099524994354072e-03	3.278935e+00	3.278875e+00	3.278860e+00
1.109524994354072e-03	3.278826e+00	3.278894e+00	3.278925e+00
1.119524994354072e-03	3.278935e+00	3.278875e+00	3.278860e+00
1.129524994354072e-03	3.278826e+00	3.278894e+00	3.278924e+00
1.139524994354072e-03	3.278935e+00	3.278875e+00	3.278860e+00
1.149524994354072e-03	3.278827e+00	3.278894e+00	3.278924e+00
1.159524994354072e-03	3.278934e+00	3.278875e+00	3.278860e+00
1.169524994354072e-03	3.278826e+00	3.278894e+00	3.278924e+00
1.179524994354072e-03	3.278934e+00	3.278875e+00	3.278860e+00
1.189524994354072e-03	3.278826e+00	3.278894e+00	3.278924e+00
1.199524994354072e-03	3.278934e+00	3.278875e+00	3.278860e+00
1.209524994354072e-03	3.278826e+00	3.278894e+00	3.278924e+00
1.219524994354072e-03	3.278934e+00	3.278875e+00	3.278860e+00
1.229524994354072e-03	3.278826e+00	3.278894e+00	3.278924e+00
1.239524994354072e-03	3.278934e+00	3.278875e+00	3.278860e+00
1.249524994354072e-03	3.278826e+00	3.278894e+00	3.278924e+00
1.259524994354072e-03	3.278934e+00	3.278875e+00	3.278860e+00
1.269524994354072e-03	3.278826e+00	3.278894e+00	3.278924e+00
1.279524994354072e-03	3.278934e+00	3.278875e+00	3.278860e+00
1.289524994354072e-03	3.278827e+00	3.278894e+00	3.278924e+00
1.299524994354072e-03	3.278934e+00	3.278875e+00	3.278860e+00
1.309524994354072e-03	3.278827e+00	3.278894e+00	3.278924e+00
1.319524994354072e-03	3.278934e+00	3.278875e+00	3.278860e+00
1.329524994354072e-03	3.278827e+00	3.278894e+00	3.278924e+00
1.339524994354072e-03	3.278934e+00	3.278875e+00	3.278861e+00
1.349524994354072e-03	3.278827e+00	3.278894e+00	3.278924e+00
1.359524994354072e-03	3.278934e+00	3.278875e+00	3.278861e+00
1.369524994354072e-03	3.278827e+00	3.278894e+00	3.278924e+00
1.379524994354072e-03	3.278934e+00	3.278875e+00	3.278861e+00
1.389524994354072e-03	3.278827e+00	3.278894e+00	3.278924e+00
1.399524994354072e-03	3.278934e+00	3.278876e+00	3.278861e+00
1.409524994354072e-03	3.278827e+00	3.278894e+00	3.278924e+00
1.419524994354072e-03	3.278934e+00	3.278876e+00	3.278861e+00
1.429524994354072e-03	3.278828e+00	3.278894e+00	3.278924e+00
1.439524994354072e-03	3.278934e+00	3.278876e+00	3.278861e+00
1.449524994354072e-03	3.278828e+00	3.278894e+00	3.278924e+00
1.459524994354072e-03	3.278934e+00	3.278876e+00	3.278861e+00
1.469524994354072e-03	3.278828e+00	3.278894e+00	3.278924e+00
1.479524994354072e-03	3.278934e+00	3.278876e+00	3.278861e+00
1.489524994354072e-03	3.278828e+00	3.278894e+00	3.278924e+00
1.499524994354072e-03	3.278933e+00	3.278876e+00	3.278861e+00
1.509524994354072e-03	3.278828e+00	3.278894e+00	3.278924e+00
1.519524994354072e-03	3.278933e+00	3.278876e+00	3.278861e+00
1.529524994354072e-03	3.278828e+00	3.278894e+00	3.278924e+00
1.539524994354072e-03	3.278933e+00	3.278876e+00	3.278861e+00
1.549524994354072e-03	3.278828e+00	3.278894e+00	3.278924e+00
1.559524994354072e-03	3.278933e+00	3.278876e+00	3.278861e+00
1.569524994354072e-03	3.278828e+00	3.278894e+00	3.278924e+00
1.579524994354072e-03	3.278933e+00	3.278876e+00	3.278861e+00
1.589524994354072e-03	3.278829e+00	3.278894e+00	3.278924e+00
1.599524994354072e-03	3.278933e+00	3.278876e+00	3.278861e+00
1.609524994354072e-03	3.278829e+00	3.278894e+00	3.278924e+00
1.619524994354072e-03	3.278933e+00	3.278876e+00	3.278861e+00
1.629524994354072e-03	3.278829e+00	3.278894e+00	3.278924e+00
1.639524994354072e-03	3.278933e+00	3.278876e+00	3.278861e+00
1.649524994354072e-03	3.278829e+00	3.278894e+00	3.278924e+00
1.659524994354072e-03	3.278933e+00	3.278876e+00	3.278861e+00
1.669524994354072e-03	3.278829e+00	3.278894e+00	3.278924e+00
1.679524994354072e-03	3.278932e+00	3.278876e+00	3.278861e+00
1.689524994354072e-03	3.278829e+00	3.278894e+00	3.278924e+00
1.699524994354072e-03	3.278932e+00	3.278876e+00	3.278861e+00
1.709524994354072e-03	3.278829e+00	3.278894e+00	3.278924e+00
1.719524994354072e-03	3.278932e+00	3.278876e+00	3.278861e+00
1.729524994354072e-03	3.278829e+00	3.278894e+00	3.278924e+00
1.739524994354072e-03	3.278932e+00	3.278876e+00	3.278861e+00
1.749524994354072e-03	3.278830e+00	3.278894e+00	3.278924e+00
1.759524994354072e-03	3.278932e+00	3.278876e+00	3.278861e+00
1.769524994354072e-03	3.278830e+00	3.278894e+00	3.278924e+00
1.779524994354072e-03	3.278932e+00	3.278876e+00	3.278861e+00
1.789524994354072e-03	3.278830e+00	3.278894e+00	3.278924e+00
1.799524994354072e-03	3.278932e+00	3.278876e+00	3.278861e+00
1.809524994354072e-03	3.278830e+00	3.278894e+00	3.278924e+00
1.819524994354072e-03	3.278932e+00	3.278876e+00	3.278861e+00
1.829524994354072e-03	3.278830e+00	3.278894e+00	3.278923e+00
1.839524994354072e-03	3.278931e+00	3.278876e+00	3.278861e+00
1.849524994354072e-03	3.278830e+00	3.278894e+00	3.278923e+00
1.859524994354072e-03	3.278931e+00	3.278876e+00	3.278861e+00
1.869524994354072e-03	3.278830e+00	3.278894e+00	3.278923e+00
1.879524994354072e-03	3.278931e+00	3.278876e+00	3.278861e+00
1.889524994354072e-03	3.278830e+00	3.278893e+00	3.278923e+00
1.899524994354072e-03	3.278931e+00	3.278876e+00	3.278861e+00
1.909524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
1.919524994354072e-03	3.278931e+00	3.278876e+00	3.278861e+00
1.929524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
1.939524994354072e-03	3.278931e+00	3.278876e+00	3.278861e+00
1.949524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
1.959524994354072e-03	3.278931e+00	3.278877e+00	3.278861e+00
1.969524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
1.979524994354072e-03	3.278931e+00	3.278877e+00	3.278861e+00
1.989524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
1.999524994354072e-03	3.278931e+00	3.278877e+00	3.278861e+00
2.009524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.019524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.029524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.039524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.049524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.059524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.069524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.079524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.089524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.099524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.109524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.119524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.129524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.139524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.149524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.159524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.169524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.179524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.189524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.199524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.209524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.219524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.229524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.239524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.249524994354072e-03	3.278831e+00	3.278893e+00	3.278923e+00
2.259524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.269524994354072e-03	3.278832e+00	3.278893e+00	3.278923e+00
2.279524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.289524994354072e-03	3.278832e+00	3.278893e+00	3.278923e+00
2.299524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.309524994354072e-03	3.278832e+00	3.278893e+00	3.278923e+00
2.319524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.329524994354072e-03	3.278832e+00	3.278893e+00	3.278923e+00
2.339524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.349524994354072e-03	3.278832e+00	3.278893e+00	3.278923e+00
2.359524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.369524994354072e-03	3.278832e+00	3.278893e+00	3.278923e+00
2.379524994354072e-03	3.278930e+00	3.278877e+00	3.278862e+00
2.389524994354072e-03	3.278832e+00	3.278893e+00	3.278923e+00
2.399524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.409524994354072e-03	3.278832e+00	3.278893e+00	3.278923e+00
2.419524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.429524994354072e-03	3.278832e+00	3.278893e+00	3.278923e+00
2.439524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.449524994354072e-03	3.278833e+00	3.278893e+00	3.278923e+00
2.459524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.469524994354072e-03	3.278833e+00	3.278893e+00	3.278923e+00
2.479524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.489524994354072e-03	3.278833e+00	3.278893e+00	3.278923e+00
2.499524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.509524994354072e-03	3.278833e+00	3.278893e+00	3.278922e+00
2.519524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.529524994354072e-03	3.278833e+00	3.278893e+00	3.278922e+00
2.539524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.549524994354072e-03	3.278833e+00	3.278893e+00	3.278922e+00
2.559524994354072e-03	3.278929e+00	3.278877e+00	3.278862e+00
2.569524994354072e-03	3.278833e+00	3.278893e+00	3.278922e+00
2.579524994354072e-03	3.278928e+00	3.278877e+00	3.278862e+00
2.589524994354072e-03	3.278833e+00	3.278893e+00	3.278922e+00
2.599524994354072e-03	3.278928e+00	3.278877e+00	3.278862e+00
2.609524994354072e-03	3.278833e+00	3.278893e+00	3.278922e+00
2.619524994354072e-03	3.278928e+00	3.278877e+00	3.278862e+00
2.629524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.639524994354072e-03	3.278928e+00	3.278877e+00	3.278862e+00
2.649524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.659524994354072e-03	3.278928e+00	3.278877e+00	3.278862e+00
2.669524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.679524994354072e-03	3.278928e+00	3.278877e+00	3.278862e+00
2.689524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.699524994354072e-03	3.278928e+00	3.278877e+00	3.278863e+00
2.709524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.719524994354072e-03	3.278928e+00	3.278877e+00	3.278863e+00
2.729524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.739524994354072e-03	3.278928e+00	3.278877e+00	3.278863e+00
2.749524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.759524994354072e-03	3.278928e+00	3.278877e+00	3.278863e+00
2.769524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.779524994354072e-03	3.278927e+00	3.278877e+00	3.278863e+00
2.789524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.799524994354072e-03	3.278927e+00	3.278877e+00	3.278863e+00
2.809524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.819524994354072e-03	3.278927e+00	3.278877e+00	3.278863e+00
2.829524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
2.839524994354072e-03	3.278927e+00	3.278877e+00	3.278863e+00
2.849524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
2.859524994354072e-03	3.278927e+00	3.278877e+00	3.278863e+00
2.869524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
2.879524994354072e-03	3.278927e+00	3.278877e+00	3.278863e+00
2.889524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
2.899524994354072e-03	3.278927e+00	3.278877e+00	3.278863e+00
2.909524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
2.919524994354072e-03	3.278927e+00	3.278877e+00	3.278863e+00
2.929524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
2.939524994354072e-03	3.278927e+00	3.278877e+00	3.278863e+00
2.949524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
2.959524994354072e-03	3.278927e+00	3.278877e+00	3.278863e+00
2.969524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
2.979524994354072e-03	3.278926e+00	3.278877e+00	3.278863e+00
2.989524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
2.999524994354072e-03	3.278926e+00	3.278877e+00	3.278863e+00
3.009524994354072e-03	3.278834e+00	3.278893e+00	3.278922e+00
3.019524994354072e-03	3.278926e+00	3.278877e+00	3.278863e+00
3.029524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
3.039524994354072e-03	3.278926e+00	3.278877e+00	3.278863e+00
3.049524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
3.059524994354072e-03	3.278926e+00	3.278877e+00	3.278863e+00
3.069524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
3.079524994354072e-03	3.278926e+00	3.278877e+00	3.278863e+00
3.089524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
3.099524994354072e-03	3.278926e+00	3.278877e+00	3.278863e+00
3.109524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
3.119524994354072e-03	3.278926e+00	3.278877e+00	3.278863e+00
3.129524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
3.139524994354072e-03	3.278926e+00	3.278877e+00	3.278863e+00
3.149524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
3.159524994354072e-03	3.278926e+00	3.278877e+00	3.278863e+00
3.169524994354072e-03	3.278835e+00	3.278893e+00	3.278922e+00
3.179524994354072e-03	3.278925e+00	3.278877e+00	3.278863e+00
3.189524994354072e-03	3.278835e+00	3.278892e+00	3.278922e+00
3.199524994354072e-03	3.278925e+00	3.278877e+00	3.278863e+00
3.209524994354072e-03	3.278835e+00	3.278892e+00	3.278922e+00
3.219524994354072e-03	3.278925e+00	3.278878e+00	3.278863e+00
3.229524994354072e-03	3.278835e+00	3.278892e+00	3.278922e+00
3.239524994354072e-03	3.278925e+00	3.278878e+00	3.278863e+00
3.249524994354072e-03	3.278836e+00	3.278892e+00	3.278922e+00
3.259524994354072e-03	3.278925e+00	3.278878e+00	3.278863e+00
3.269524994354072e-03	3.278836e+00	3.278892e+00	3.278922e+00
3.279524994354072e-03	3.278925e+00	3.278878e+00	3.278863e+00
3.289524994354072e-03	3.278836e+00	3.278892e+00	3.278922e+00
3.299524994354072e-03	3.278925e+00	3.278878e+00	3.278863e+00
3.309524994354072e-03	3.278836e+00	3.278892e+00	3.278922e+00
3.319524994354072e-03	3.278925e+00	3.278878e+00	3.278863e+00
3.329524994354072e-03	3.278836e+00	3.278892e+00	3.278922e+00
3.339524994354072e-03	3.278925e+00	3.278878e+00	3.278863e+00
3.349524994354072e-03	3.278836e+00	3.278892e+00	3.278921e+00
3.359524994354072e-03	3.278925e+00	3.278878e+00	3.278863e+00
3.369524994354072e-03	3.278836e+00	3.278892e+00	3.278921e+00
3.379524994354072e-03	3.278925e+00	3.278878e+00	3.278863e+00
3.389524994354072e-03	3.278836e+00	3.278892e+00	3.278921e+00
3.399524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.409524994354072e-03	3.278836e+00	3.278892e+00	3.278921e+00
3.419524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.429524994354072e-03	3.278836e+00	3.278892e+00	3.278921e+00
3.439524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.449524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.459524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.469524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.479524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.489524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.499524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.509524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.519524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.529524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.539524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.549524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.559524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.569524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.579524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.589524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.599524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.609524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.619524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.629524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.639524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.649524994354072e-03	3.278837e+00	3.278892e+00	3.278921e+00
3.659524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.669524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.679524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.689524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.699524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.709524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.719524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.729524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.739524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.749524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.759524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.769524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.779524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.789524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.799524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.809524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.819524994354072e-03	3.278924e+00	3.278878e+00	3.278864e+00
3.829524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.839524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
3.849524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.859524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
3.869524994354072e-03	3.278838e+00	3.278892e+00	3.278921e+00
3.879524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
3.889524994354072e-03	3.278839e+00	3.278892e+00	3.278921e+00
3.899524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
3.909524994354072e-03	3.278839e+00	3.278892e+00	3.278921e+00
3.919524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
3.929524994354072e-03	3.278839e+00	3.278892e+00	3.278921e+00
3.939524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
3.949524994354072e-03	3.278839e+00	3.278892e+00	3.278921e+00
3.959524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
3.969524994354072e-03	3.278839e+00	3.278892e+00	3.278921e+00
3.979524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
3.989524994354072e-03	3.278839e+00	3.278892e+00	3.278921e+00
3.999524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
4.009524994354072e-03	3.278839e+00	3.278892e+00	3.278921e+00
4.019524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
4.029524994354072e-03	3.278839e+00	3.278892e+00	3.278921e+00
4.039524994354072e-03	3.278923e+00	3.278878e+00	3.278864e+00
4.049524994354072e-03	3.278839e+00	3.278892e+00	3.278920e+00
4.059524994354072e-03	3.278922e+00	3.278878e+00	3.278864e+00
4.069524994354072e-03	3.278839e+00	3.278892e+00	3.278920e+00
4.079524994354072e-03	3.278922e+00	3.278878e+00	3.278864e+00
4.089524994354072e-03	3.278839e+00	3.278892e+00	3.278920e+00
4.099524994354072e-03	3.278922e+00	3.278878e+00	3.278865e+00
4.109524994354072e-03	3.278839e+00	3.278892e+00	3.278920e+00
4.119524994354072e-03	3.278922e+00	3.278878e+00	3.278865e+00
4.129524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.139524994354072e-03	3.278922e+00	3.278878e+00	3.278865e+00
4.149524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.159524994354072e-03	3.278922e+00	3.278878e+00	3.278865e+00
4.169524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.179524994354072e-03	3.278922e+00	3.278878e+00	3.278865e+00
4.189524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.199524994354072e-03	3.278922e+00	3.278878e+00	3.278865e+00
4.209524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.219524994354072e-03	3.278922e+00	3.278878e+00	3.278865e+00
4.229524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.239524994354072e-03	3.278922e+00	3.278878e+00	3.278865e+00
4.249524994354071e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.259524994354072e-03	3.278922e+00	3.278878e+00	3.278865e+00
4.269524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.279524994354072e-03	3.278922e+00	3.278879e+00	3.278865e+00
4.289524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.299524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.309524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.319524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.329524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.339524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.349524994354072e-03	3.278840e+00	3.278892e+00	3.278920e+00
4.359524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.369524994354072e-03	3.278841e+00	3.278892e+00	3.278920e+00
4.379524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.389524994354072e-03	3.278841e+00	3.278892e+00	3.278920e+00
4.399524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.409524994354072e-03	3.278841e+00	3.278892e+00	3.278920e+00
4.419524994354071e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.429524994354072e-03	3.278841e+00	3.278892e+00	3.278920e+00
4.439524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.449524994354072e-03	3.278841e+00	3.278892e+00	3.278920e+00
4.459524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.469524994354072e-03	3.278841e+00	3.278892e+00	3.278920e+00
4.479524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.489524994354072e-03	3.278841e+00	3.278892e+00	3.278920e+00
4.499524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.509524994354072e-03	3.278841e+00	3.278891e+00	3.278920e+00
4.519524994354072e-03	3.278921e+00	3.278879e+00	3.278865e+00
4.529524994354072e-03	3.278841e+00	3.278891e+00	3.278920e+00
