time	Ix(Sgnd12:D)
2.478651279721741e-04	-4.433002e-06
2.578651279721741e-04	-4.833207e-06
2.678651279721741e-04	-5.127594e-06
2.778651279721741e-04	-5.342099e-06
2.878651279721741e-04	-5.496337e-06
2.978651279721741e-04	-5.605149e-06
3.078651279721741e-04	-5.679765e-06
3.178651279721741e-04	-5.728681e-06
3.278651279721741e-04	-5.758327e-06
3.378651279721741e-04	-5.773568e-06
3.478651279721741e-04	-5.778082e-06
3.578651279721741e-04	-5.774552e-06
3.678651279721741e-04	-5.763328e-06
3.778651279721741e-04	-5.743100e-06
3.871057302604581e-04	-5.716567e-06
3.971057302604581e-04	-5.681906e-06
4.071057302604581e-04	-5.643599e-06
4.171057302604581e-04	-5.603150e-06
4.271057302604581e-04	-5.561697e-06
4.371057302604581e-04	-5.520045e-06
4.471057302604581e-04	-5.478767e-06
4.571057302604581e-04	-5.438275e-06
4.671057302604581e-04	-5.398856e-06
4.771057302604581e-04	-5.360710e-06
4.871057302604581e-04	-5.323971e-06
4.971057302604581e-04	-5.288720e-06
5.071057302604581e-04	-5.255002e-06
5.171057302604581e-04	-5.222833e-06
5.271057302604580e-04	-5.192207e-06
5.371057302604581e-04	-5.163103e-06
5.471057302604581e-04	-5.135489e-06
5.571057302604581e-04	-5.109322e-06
5.671057302604580e-04	-5.084555e-06
5.771057302604581e-04	-5.061137e-06
5.871057302604581e-04	-5.039012e-06
5.971057302604581e-04	-5.018127e-06
6.071057302604580e-04	-4.998424e-06
6.171057302604581e-04	-4.979849e-06
6.271057302604581e-04	-4.962346e-06
6.371057302604581e-04	-4.945861e-06
6.471057302604580e-04	-4.930343e-06
6.571057302604581e-04	-4.915739e-06
6.671057302604581e-04	-4.902001e-06
6.771057302604581e-04	-4.889082e-06
6.871057302604580e-04	-4.876937e-06
6.971057302604581e-04	-4.865522e-06
7.071057302604581e-04	-4.854797e-06
7.171057302604581e-04	-4.844722e-06
7.271057302604580e-04	-4.835259e-06
7.371057302604581e-04	-4.826373e-06
7.471057302604581e-04	-4.818031e-06
7.571057302604581e-04	-4.810200e-06
7.671057302604580e-04	-4.802851e-06
7.771057302604581e-04	-4.795954e-06
7.871057302604581e-04	-4.789482e-06
7.971057302604581e-04	-4.783411e-06
8.071057302604580e-04	-4.777716e-06
8.171057302604581e-04	-4.772374e-06
8.271057302604581e-04	-4.767364e-06
8.371057302604581e-04	-4.762666e-06
8.471057302604580e-04	-4.758261e-06
8.571057302604580e-04	-4.754131e-06
8.671057302604581e-04	-4.750258e-06
8.771057302604581e-04	-4.746628e-06
8.871057302604580e-04	-4.743225e-06
8.971057302604580e-04	-4.740035e-06
9.071057302604581e-04	-4.737045e-06
9.171057302604581e-04	-4.734244e-06
9.271057302604580e-04	-4.731618e-06
9.371057302604580e-04	-4.729157e-06
9.471057302604581e-04	-4.726851e-06
9.571057302604581e-04	-4.724690e-06
9.671057302604580e-04	-4.722666e-06
9.771057302604580e-04	-4.720770e-06
9.871057302604581e-04	-4.718992e-06
9.971057302604581e-04	-4.717299e-06
1.000000000000000e-03	-4.717700e-06
1.000000001000000e-03	-4.717700e-06
1.000000017000000e-03	-4.717711e-06
1.000000049000000e-03	-4.717724e-06
1.000000113000000e-03	-4.717745e-06
1.000000241000000e-03	-4.717783e-06
1.000000497000000e-03	-4.717832e-06
1.000001009000000e-03	-4.717873e-06
1.000002033000000e-03	-4.717866e-06
1.000004081000000e-03	-4.717773e-06
1.000008177000000e-03	-4.717587e-06
1.000016369000001e-03	-4.717329e-06
1.000032753000001e-03	-4.717062e-06
1.000065521000002e-03	-4.716883e-06
1.000131057000004e-03	-4.716820e-06
1.000262129000007e-03	-4.716799e-06
1.000524273000015e-03	-4.716758e-06
1.001048561000029e-03	-4.716675e-06
1.002097137000058e-03	-4.716512e-06
1.004194289000116e-03	-4.716189e-06
1.008388593000232e-03	-4.715560e-06
1.016777201000463e-03	-4.714350e-06
1.026777201000463e-03	-4.712983e-06
1.036777201000463e-03	-4.711698e-06
1.046777201000463e-03	-4.710495e-06
1.056777201000463e-03	-4.709368e-06
1.066777201000463e-03	-4.708313e-06
1.076777201000463e-03	-4.707324e-06
1.086777201000463e-03	-4.706399e-06
1.096777201000463e-03	-4.705532e-06
1.106777201000463e-03	-4.704720e-06
1.116777201000463e-03	-4.703960e-06
1.126777201000463e-03	-4.703248e-06
1.136777201000463e-03	-4.702582e-06
1.146777201000463e-03	-4.701958e-06
1.156777201000463e-03	-4.701374e-06
1.166777201000463e-03	-4.700827e-06
1.176777201000463e-03	-4.700315e-06
1.186777201000463e-03	-4.699836e-06
1.196777201000463e-03	-4.699387e-06
1.206777201000463e-03	-4.698968e-06
1.216777201000463e-03	-4.698575e-06
1.226777201000463e-03	-4.698207e-06
1.236777201000463e-03	-4.697863e-06
1.246777201000463e-03	-4.697541e-06
1.256777201000463e-03	-4.697240e-06
1.266777201000463e-03	-4.696958e-06
1.276777201000463e-03	-4.696694e-06
1.286777201000463e-03	-4.696447e-06
1.296777201000463e-03	-4.696217e-06
1.306777201000463e-03	-4.696001e-06
1.316777201000463e-03	-4.695799e-06
1.326777201000463e-03	-4.695610e-06
1.336777201000463e-03	-4.695434e-06
1.346777201000463e-03	-4.695269e-06
1.356777201000463e-03	-4.695115e-06
1.366777201000463e-03	-4.694970e-06
1.376777201000463e-03	-4.694835e-06
1.386777201000463e-03	-4.694709e-06
1.396777201000463e-03	-4.694592e-06
1.406777201000463e-03	-4.694482e-06
1.416777201000463e-03	-4.694379e-06
1.426777201000463e-03	-4.694283e-06
1.436777201000463e-03	-4.694193e-06
1.446777201000463e-03	-4.694110e-06
1.456777201000463e-03	-4.694031e-06
1.466777201000463e-03	-4.693958e-06
1.476777201000463e-03	-4.693890e-06
1.486777201000463e-03	-4.693827e-06
1.496777201000463e-03	-4.693768e-06
1.506777201000463e-03	-4.693712e-06
1.516777201000463e-03	-4.693661e-06
1.526777201000463e-03	-4.693612e-06
1.536777201000463e-03	-4.693568e-06
1.546777201000463e-03	-4.693526e-06
1.556777201000463e-03	-4.693487e-06
1.566777201000463e-03	-4.693452e-06
1.576777201000463e-03	-4.693418e-06
1.586777201000463e-03	-4.693386e-06
1.596777201000463e-03	-4.693357e-06
1.606777201000463e-03	-4.693330e-06
1.616777201000463e-03	-4.693305e-06
1.626777201000463e-03	-4.693282e-06
1.636777201000463e-03	-4.693260e-06
1.646777201000463e-03	-4.693240e-06
1.656777201000463e-03	-4.693221e-06
1.666777201000463e-03	-4.693204e-06
1.676777201000463e-03	-4.693188e-06
1.686777201000463e-03	-4.693174e-06
1.696777201000463e-03	-4.693160e-06
1.706777201000463e-03	-4.693148e-06
1.716777201000463e-03	-4.693136e-06
1.726777201000463e-03	-4.693125e-06
1.736777201000463e-03	-4.693115e-06
1.746777201000463e-03	-4.693106e-06
1.756777201000463e-03	-4.693098e-06
1.766777201000463e-03	-4.693090e-06
1.776777201000463e-03	-4.693083e-06
1.786777201000463e-03	-4.693077e-06
1.796777201000463e-03	-4.693071e-06
1.806777201000463e-03	-4.693066e-06
1.816777201000463e-03	-4.693061e-06
1.826777201000463e-03	-4.693057e-06
1.836777201000463e-03	-4.693053e-06
1.846777201000463e-03	-4.693050e-06
1.856777201000463e-03	-4.693046e-06
1.866777201000463e-03	-4.693044e-06
1.876777201000463e-03	-4.693041e-06
1.886777201000463e-03	-4.693039e-06
1.896777201000463e-03	-4.693037e-06
1.906777201000463e-03	-4.693035e-06
1.916777201000463e-03	-4.693034e-06
1.926777201000463e-03	-4.693033e-06
1.936777201000463e-03	-4.693032e-06
1.946777201000463e-03	-4.693031e-06
1.956777201000463e-03	-4.693030e-06
1.966777201000463e-03	-4.693030e-06
1.976777201000463e-03	-4.693030e-06
1.986777201000463e-03	-4.693029e-06
1.996777201000463e-03	-4.693029e-06
2.006777201000463e-03	-4.693029e-06
2.016777201000463e-03	-4.693030e-06
2.026777201000463e-03	-4.693030e-06
2.036777201000463e-03	-4.693031e-06
2.046777201000463e-03	-4.693031e-06
2.056777201000463e-03	-4.693032e-06
2.066777201000463e-03	-4.693032e-06
2.076777201000463e-03	-4.693033e-06
2.086777201000463e-03	-4.693034e-06
2.096777201000463e-03	-4.693034e-06
2.106777201000463e-03	-4.693035e-06
2.116777201000463e-03	-4.693036e-06
2.126777201000463e-03	-4.693037e-06
2.136777201000463e-03	-4.693038e-06
2.146777201000463e-03	-4.693039e-06
2.156777201000463e-03	-4.693040e-06
2.166777201000463e-03	-4.693041e-06
2.176777201000463e-03	-4.693043e-06
2.186777201000463e-03	-4.693044e-06
2.196777201000463e-03	-4.693045e-06
2.206777201000463e-03	-4.693046e-06
2.216777201000463e-03	-4.693047e-06
2.226777201000463e-03	-4.693048e-06
2.236777201000463e-03	-4.693050e-06
2.246777201000463e-03	-4.693051e-06
2.256777201000463e-03	-4.693052e-06
2.266777201000463e-03	-4.693053e-06
2.276777201000463e-03	-4.693055e-06
2.286777201000463e-03	-4.693055e-06
2.296777201000463e-03	-4.693057e-06
2.306777201000463e-03	-4.693058e-06
2.316777201000463e-03	-4.693059e-06
2.326777201000463e-03	-4.693060e-06
2.336777201000463e-03	-4.693062e-06
2.346777201000463e-03	-4.693063e-06
2.356777201000463e-03	-4.693064e-06
2.366777201000463e-03	-4.693065e-06
2.376777201000463e-03	-4.693066e-06
2.386777201000463e-03	-4.693068e-06
2.396777201000463e-03	-4.693069e-06
2.406777201000463e-03	-4.693070e-06
2.416777201000463e-03	-4.693071e-06
2.426777201000463e-03	-4.693072e-06
2.436777201000463e-03	-4.693073e-06
2.446777201000463e-03	-4.693075e-06
2.456777201000463e-03	-4.693075e-06
2.466777201000463e-03	-4.693077e-06
2.476777201000463e-03	-4.693078e-06
2.486777201000463e-03	-4.693079e-06
2.496777201000463e-03	-4.693080e-06
2.506777201000463e-03	-4.693081e-06
2.516777201000463e-03	-4.693082e-06
2.526777201000463e-03	-4.693083e-06
2.536777201000463e-03	-4.693084e-06
2.546777201000463e-03	-4.693085e-06
2.556777201000463e-03	-4.693086e-06
2.566777201000463e-03	-4.693087e-06
2.576777201000463e-03	-4.693088e-06
2.586777201000463e-03	-4.693089e-06
2.596777201000463e-03	-4.693090e-06
2.606777201000463e-03	-4.693091e-06
2.616777201000463e-03	-4.693092e-06
2.626777201000463e-03	-4.693093e-06
2.636777201000463e-03	-4.693094e-06
2.646777201000463e-03	-4.693095e-06
2.656777201000463e-03	-4.693095e-06
2.666777201000463e-03	-4.693096e-06
2.676777201000463e-03	-4.693097e-06
2.686777201000463e-03	-4.693098e-06
2.696777201000463e-03	-4.693099e-06
2.706777201000463e-03	-4.693100e-06
2.716777201000463e-03	-4.693100e-06
2.726777201000463e-03	-4.693101e-06
2.736777201000463e-03	-4.693102e-06
2.746777201000463e-03	-4.693103e-06
2.756777201000463e-03	-4.693104e-06
2.766777201000463e-03	-4.693104e-06
2.776777201000463e-03	-4.693105e-06
2.786777201000463e-03	-4.693106e-06
2.796777201000463e-03	-4.693106e-06
2.806777201000463e-03	-4.693107e-06
2.816777201000463e-03	-4.693108e-06
2.826777201000463e-03	-4.693109e-06
2.836777201000463e-03	-4.693110e-06
2.846777201000463e-03	-4.693110e-06
2.856777201000463e-03	-4.693111e-06
2.866777201000463e-03	-4.693111e-06
2.876777201000463e-03	-4.693112e-06
2.886777201000463e-03	-4.693113e-06
2.896777201000463e-03	-4.693113e-06
2.906777201000463e-03	-4.693114e-06
2.916777201000463e-03	-4.693115e-06
2.926777201000463e-03	-4.693115e-06
2.936777201000463e-03	-4.693116e-06
2.946777201000463e-03	-4.693116e-06
2.956777201000463e-03	-4.693117e-06
2.966777201000463e-03	-4.693118e-06
2.976777201000463e-03	-4.693118e-06
2.986777201000463e-03	-4.693119e-06
2.996777201000463e-03	-4.693119e-06
3.006777201000463e-03	-4.693120e-06
3.016777201000463e-03	-4.693120e-06
3.026777201000463e-03	-4.693121e-06
3.036777201000463e-03	-4.693121e-06
3.046777201000463e-03	-4.693122e-06
3.056777201000463e-03	-4.693122e-06
3.066777201000463e-03	-4.693123e-06
3.076777201000463e-03	-4.693123e-06
3.086777201000463e-03	-4.693124e-06
3.096777201000463e-03	-4.693124e-06
3.106777201000463e-03	-4.693125e-06
3.116777201000463e-03	-4.693125e-06
3.126777201000463e-03	-4.693125e-06
3.136777201000463e-03	-4.693126e-06
3.146777201000463e-03	-4.693126e-06
3.156777201000463e-03	-4.693127e-06
3.166777201000463e-03	-4.693127e-06
3.176777201000463e-03	-4.693128e-06
3.186777201000463e-03	-4.693128e-06
3.196777201000463e-03	-4.693129e-06
3.206777201000463e-03	-4.693129e-06
3.216777201000463e-03	-4.693130e-06
3.226777201000463e-03	-4.693130e-06
3.236777201000463e-03	-4.693130e-06
3.246777201000463e-03	-4.693130e-06
3.256777201000463e-03	-4.693131e-06
3.266777201000463e-03	-4.693131e-06
3.276777201000463e-03	-4.693132e-06
3.286777201000463e-03	-4.693132e-06
3.296777201000463e-03	-4.693132e-06
3.306777201000463e-03	-4.693133e-06
3.316777201000463e-03	-4.693133e-06
3.326777201000463e-03	-4.693134e-06
3.336777201000463e-03	-4.693134e-06
3.346777201000463e-03	-4.693134e-06
3.356777201000463e-03	-4.693135e-06
3.366777201000463e-03	-4.693135e-06
3.376777201000463e-03	-4.693135e-06
3.386777201000463e-03	-4.693135e-06
3.396777201000463e-03	-4.693136e-06
3.406777201000463e-03	-4.693136e-06
3.416777201000463e-03	-4.693136e-06
3.426777201000463e-03	-4.693137e-06
3.436777201000463e-03	-4.693137e-06
3.446777201000463e-03	-4.693137e-06
3.456777201000463e-03	-4.693137e-06
3.466777201000463e-03	-4.693138e-06
3.476777201000463e-03	-4.693138e-06
3.486777201000463e-03	-4.693138e-06
3.496777201000463e-03	-4.693139e-06
3.506777201000463e-03	-4.693139e-06
3.516777201000463e-03	-4.693139e-06
3.526777201000463e-03	-4.693140e-06
3.536777201000463e-03	-4.693140e-06
3.546777201000463e-03	-4.693140e-06
3.556777201000463e-03	-4.693140e-06
3.566777201000463e-03	-4.693140e-06
3.576777201000463e-03	-4.693140e-06
3.586777201000463e-03	-4.693141e-06
3.596777201000463e-03	-4.693141e-06
3.606777201000463e-03	-4.693141e-06
3.616777201000463e-03	-4.693141e-06
3.626777201000463e-03	-4.693142e-06
3.636777201000463e-03	-4.693142e-06
3.646777201000463e-03	-4.693142e-06
3.656777201000463e-03	-4.693142e-06
3.666777201000463e-03	-4.693143e-06
3.676777201000463e-03	-4.693143e-06
3.686777201000463e-03	-4.693143e-06
3.696777201000463e-03	-4.693143e-06
3.706777201000463e-03	-4.693143e-06
3.716777201000463e-03	-4.693144e-06
3.726777201000463e-03	-4.693144e-06
3.736777201000463e-03	-4.693144e-06
3.746777201000463e-03	-4.693144e-06
3.756777201000463e-03	-4.693144e-06
3.766777201000463e-03	-4.693145e-06
3.776777201000463e-03	-4.693145e-06
3.786777201000463e-03	-4.693145e-06
3.796777201000463e-03	-4.693145e-06
3.806777201000463e-03	-4.693145e-06
3.816777201000463e-03	-4.693145e-06
3.826777201000463e-03	-4.693145e-06
3.836777201000463e-03	-4.693145e-06
3.846777201000463e-03	-4.693146e-06
3.856777201000463e-03	-4.693146e-06
3.866777201000463e-03	-4.693146e-06
3.876777201000463e-03	-4.693146e-06
3.886777201000463e-03	-4.693146e-06
3.896777201000463e-03	-4.693146e-06
3.906777201000463e-03	-4.693147e-06
3.916777201000463e-03	-4.693147e-06
3.926777201000463e-03	-4.693147e-06
3.936777201000463e-03	-4.693147e-06
3.946777201000463e-03	-4.693147e-06
3.956777201000463e-03	-4.693147e-06
3.966777201000463e-03	-4.693148e-06
3.976777201000463e-03	-4.693148e-06
3.986777201000463e-03	-4.693148e-06
3.996777201000463e-03	-4.693148e-06
4.006777201000463e-03	-4.693148e-06
4.016777201000463e-03	-4.693148e-06
4.026777201000463e-03	-4.693148e-06
4.036777201000463e-03	-4.693148e-06
4.046777201000462e-03	-4.693149e-06
4.056777201000463e-03	-4.693149e-06
4.066777201000463e-03	-4.693149e-06
4.076777201000463e-03	-4.693149e-06
4.086777201000463e-03	-4.693149e-06
4.096777201000463e-03	-4.693149e-06
4.106777201000463e-03	-4.693149e-06
4.116777201000463e-03	-4.693149e-06
4.126777201000463e-03	-4.693150e-06
4.136777201000463e-03	-4.693150e-06
4.146777201000463e-03	-4.693150e-06
4.156777201000463e-03	-4.693150e-06
4.166777201000463e-03	-4.693150e-06
4.176777201000463e-03	-4.693150e-06
4.186777201000463e-03	-4.693150e-06
4.196777201000462e-03	-4.693150e-06
4.206777201000463e-03	-4.693150e-06
4.216777201000462e-03	-4.693150e-06
4.226777201000463e-03	-4.693150e-06
4.236777201000463e-03	-4.693150e-06
4.246777201000463e-03	-4.693150e-06
4.256777201000463e-03	-4.693150e-06
4.266777201000463e-03	-4.693151e-06
4.276777201000463e-03	-4.693151e-06
4.286777201000463e-03	-4.693151e-06
4.296777201000463e-03	-4.693151e-06
4.306777201000463e-03	-4.693151e-06
4.316777201000463e-03	-4.693151e-06
4.326777201000463e-03	-4.693151e-06
4.336777201000463e-03	-4.693151e-06
4.346777201000463e-03	-4.693151e-06
4.356777201000463e-03	-4.693151e-06
4.366777201000462e-03	-4.693151e-06
4.376777201000463e-03	-4.693151e-06
4.386777201000462e-03	-4.693152e-06
4.396777201000463e-03	-4.693152e-06
4.406777201000463e-03	-4.693152e-06
4.416777201000463e-03	-4.693152e-06
4.426777201000463e-03	-4.693152e-06
4.436777201000463e-03	-4.693152e-06
4.446777201000463e-03	-4.693152e-06
4.456777201000463e-03	-4.693152e-06
4.466777201000463e-03	-4.693152e-06
4.476777201000463e-03	-4.693152e-06
4.486777201000463e-03	-4.693152e-06
4.496777201000463e-03	-4.693152e-06
4.506777201000463e-03	-4.693152e-06
4.516777201000462e-03	-4.693152e-06
4.526777201000463e-03	-4.693153e-06
4.536777201000462e-03	-4.693153e-06
4.546777201000463e-03	-4.693153e-06
4.556777201000463e-03	-4.693153e-06
4.566777201000463e-03	-4.693153e-06
4.576777201000463e-03	-4.693153e-06
4.586777201000463e-03	-4.693153e-06
4.596777201000463e-03	-4.693153e-06
4.606777201000463e-03	-4.693153e-06
4.616777201000463e-03	-4.693153e-06
4.626777201000463e-03	-4.693153e-06
4.636777201000463e-03	-4.693153e-06
4.646777201000463e-03	-4.693153e-06
4.656777201000463e-03	-4.693153e-06
4.666777201000463e-03	-4.693153e-06
4.676777201000463e-03	-4.693153e-06
4.686777201000462e-03	-4.693153e-06
4.696777201000463e-03	-4.693153e-06
4.706777201000462e-03	-4.693154e-06
4.716777201000463e-03	-4.693154e-06
4.726777201000463e-03	-4.693154e-06
4.736777201000463e-03	-4.693154e-06
4.746777201000463e-03	-4.693154e-06
4.756777201000463e-03	-4.693154e-06
4.766777201000463e-03	-4.693154e-06
4.776777201000463e-03	-4.693154e-06
4.786777201000463e-03	-4.693154e-06
4.796777201000463e-03	-4.693154e-06
4.806777201000463e-03	-4.693154e-06
4.816777201000463e-03	-4.693154e-06
4.826777201000463e-03	-4.693154e-06
4.836777201000462e-03	-4.693154e-06
4.846777201000463e-03	-4.693154e-06
4.856777201000462e-03	-4.693154e-06
4.866777201000463e-03	-4.693154e-06
4.876777201000462e-03	-4.693154e-06
4.886777201000463e-03	-4.693154e-06
4.896777201000463e-03	-4.693154e-06
4.906777201000463e-03	-4.693154e-06
4.916777201000463e-03	-4.693154e-06
4.926777201000463e-03	-4.693154e-06
4.936777201000463e-03	-4.693154e-06
4.946777201000463e-03	-4.693155e-06
4.956777201000463e-03	-4.693155e-06
4.966777201000463e-03	-4.693155e-06
4.976777201000463e-03	-4.693155e-06
4.986777201000463e-03	-4.693155e-06
4.996777201000463e-03	-4.693155e-06
5.006777201000462e-03	-4.693155e-06
5.016777201000463e-03	-4.693155e-06
5.026777201000462e-03	-4.693155e-06
5.036777201000463e-03	-4.693155e-06
5.046777201000462e-03	-4.693155e-06
5.056777201000463e-03	-4.693155e-06
5.066777201000463e-03	-4.693155e-06
5.076777201000463e-03	-4.693155e-06
5.086777201000463e-03	-4.693155e-06
5.096777201000463e-03	-4.693155e-06
5.106777201000463e-03	-4.693155e-06
5.116777201000463e-03	-4.693155e-06
5.126777201000463e-03	-4.693155e-06
5.136777201000463e-03	-4.693155e-06
5.146777201000463e-03	-4.693155e-06
5.156777201000462e-03	-4.693155e-06
5.166777201000463e-03	-4.693155e-06
5.176777201000462e-03	-4.693155e-06
5.186777201000463e-03	-4.693155e-06
5.196777201000462e-03	-4.693155e-06
5.206777201000463e-03	-4.693155e-06
5.216777201000463e-03	-4.693155e-06
5.226777201000463e-03	-4.693155e-06
5.236777201000463e-03	-4.693155e-06
5.246777201000463e-03	-4.693155e-06
5.256777201000463e-03	-4.693155e-06
5.266777201000463e-03	-4.693155e-06
5.276777201000463e-03	-4.693155e-06
5.286777201000463e-03	-4.693155e-06
5.296777201000463e-03	-4.693155e-06
5.306777201000463e-03	-4.693155e-06
5.316777201000463e-03	-4.693155e-06
5.326777201000462e-03	-4.693155e-06
5.336777201000463e-03	-4.693155e-06
5.346777201000462e-03	-4.693155e-06
5.356777201000463e-03	-4.693155e-06
5.366777201000462e-03	-4.693155e-06
5.376777201000463e-03	-4.693155e-06
5.386777201000463e-03	-4.693155e-06
5.396777201000463e-03	-4.693155e-06
5.406777201000463e-03	-4.693155e-06
5.416777201000463e-03	-4.693155e-06
5.426777201000463e-03	-4.693155e-06
5.436777201000463e-03	-4.693155e-06
5.446777201000463e-03	-4.693155e-06
5.456777201000463e-03	-4.693155e-06
5.466777201000463e-03	-4.693155e-06
5.476777201000462e-03	-4.693155e-06
5.486777201000463e-03	-4.693155e-06
5.496777201000462e-03	-4.693155e-06
5.506777201000463e-03	-4.693155e-06
5.516777201000462e-03	-4.693155e-06
5.526777201000463e-03	-4.693155e-06
5.536777201000462e-03	-4.693155e-06
5.546777201000463e-03	-4.693155e-06
5.556777201000463e-03	-4.693155e-06
5.566777201000463e-03	-4.693155e-06
5.576777201000463e-03	-4.693155e-06
5.586777201000463e-03	-4.693155e-06
5.596777201000463e-03	-4.693155e-06
5.606777201000463e-03	-4.693155e-06
5.616777201000463e-03	-4.693155e-06
5.626777201000463e-03	-4.693155e-06
5.636777201000463e-03	-4.693155e-06
5.646777201000462e-03	-4.693155e-06
5.656777201000463e-03	-4.693155e-06
5.666777201000462e-03	-4.693155e-06
5.676777201000463e-03	-4.693155e-06
5.686777201000462e-03	-4.693155e-06
5.696777201000463e-03	-4.693155e-06
5.706777201000462e-03	-4.693155e-06
5.716777201000463e-03	-4.693155e-06
5.726777201000463e-03	-4.693155e-06
5.736777201000463e-03	-4.693155e-06
5.746777201000463e-03	-4.693155e-06
5.756777201000463e-03	-4.693155e-06
5.766777201000463e-03	-4.693155e-06
5.776777201000463e-03	-4.693155e-06
5.786777201000463e-03	-4.693155e-06
5.796777201000462e-03	-4.693155e-06
5.806777201000463e-03	-4.693156e-06
5.816777201000462e-03	-4.693156e-06
5.826777201000463e-03	-4.693156e-06
5.836777201000462e-03	-4.693156e-06
5.846777201000463e-03	-4.693156e-06
5.856777201000462e-03	-4.693156e-06
5.866777201000463e-03	-4.693156e-06
5.876777201000462e-03	-4.693156e-06
5.886777201000463e-03	-4.693156e-06
5.896777201000463e-03	-4.693156e-06
5.906777201000463e-03	-4.693156e-06
5.916777201000463e-03	-4.693156e-06
5.926777201000463e-03	-4.693156e-06
5.936777201000463e-03	-4.693156e-06
5.946777201000463e-03	-4.693156e-06
5.956777201000463e-03	-4.693156e-06
5.966777201000462e-03	-4.693156e-06
5.976777201000463e-03	-4.693156e-06
5.986777201000462e-03	-4.693156e-06
5.996777201000463e-03	-4.693156e-06
6.006777201000462e-03	-4.693156e-06
6.016777201000463e-03	-4.693156e-06
6.026777201000462e-03	-4.693156e-06
6.036777201000463e-03	-4.693156e-06
6.046777201000463e-03	-4.693156e-06
6.056777201000463e-03	-4.693156e-06
6.066777201000463e-03	-4.693156e-06
6.076777201000463e-03	-4.693156e-06
6.086777201000463e-03	-4.693156e-06
6.096777201000463e-03	-4.693156e-06
6.106777201000463e-03	-4.693156e-06
6.116777201000462e-03	-4.693156e-06
6.126777201000463e-03	-4.693156e-06
6.136777201000462e-03	-4.693156e-06
6.146777201000463e-03	-4.693156e-06
6.156777201000462e-03	-4.693156e-06
6.166777201000463e-03	-4.693156e-06
6.176777201000462e-03	-4.693156e-06
6.186777201000463e-03	-4.693156e-06
6.196777201000462e-03	-4.693156e-06
6.206777201000463e-03	-4.693156e-06
6.216777201000463e-03	-4.693156e-06
6.226777201000463e-03	-4.693156e-06
6.236777201000463e-03	-4.693156e-06
6.246777201000463e-03	-4.693156e-06
6.256777201000463e-03	-4.693156e-06
6.266777201000463e-03	-4.693156e-06
6.276777201000463e-03	-4.693156e-06
6.286777201000462e-03	-4.693156e-06
6.296777201000463e-03	-4.693156e-06
6.306777201000462e-03	-4.693156e-06
6.316777201000463e-03	-4.693156e-06
6.326777201000462e-03	-4.693156e-06
6.336777201000463e-03	-4.693156e-06
6.346777201000462e-03	-4.693156e-06
6.356777201000463e-03	-4.693156e-06
6.366777201000462e-03	-4.693156e-06
6.376777201000463e-03	-4.693156e-06
6.386777201000463e-03	-4.693156e-06
6.396777201000463e-03	-4.693156e-06
6.406777201000463e-03	-4.693156e-06
6.416777201000463e-03	-4.693156e-06
6.426777201000463e-03	-4.693156e-06
6.436777201000462e-03	-4.693156e-06
6.446777201000463e-03	-4.693156e-06
6.456777201000462e-03	-4.693156e-06
6.466777201000463e-03	-4.693156e-06
6.476777201000462e-03	-4.693156e-06
6.486777201000463e-03	-4.693156e-06
6.496777201000462e-03	-4.693156e-06
6.506777201000463e-03	-4.693156e-06
6.516777201000462e-03	-4.693156e-06
6.526777201000463e-03	-4.693156e-06
6.536777201000462e-03	-4.693156e-06
6.546777201000463e-03	-4.693156e-06
6.556777201000463e-03	-4.693156e-06
6.566777201000463e-03	-4.693156e-06
6.576777201000463e-03	-4.693156e-06
6.586777201000463e-03	-4.693156e-06
6.596777201000463e-03	-4.693156e-06
6.606777201000462e-03	-4.693156e-06
6.616777201000463e-03	-4.693156e-06
6.626777201000462e-03	-4.693156e-06
6.636777201000463e-03	-4.693156e-06
6.646777201000462e-03	-4.693156e-06
6.656777201000463e-03	-4.693156e-06
6.666777201000462e-03	-4.693156e-06
6.676777201000463e-03	-4.693156e-06
6.686777201000462e-03	-4.693156e-06
6.696777201000463e-03	-4.693156e-06
6.706777201000463e-03	-4.693156e-06
6.716777201000463e-03	-4.693156e-06
6.726777201000463e-03	-4.693156e-06
6.736777201000463e-03	-4.693156e-06
6.746777201000463e-03	-4.693156e-06
6.756777201000462e-03	-4.693156e-06
6.766777201000463e-03	-4.693156e-06
6.776777201000462e-03	-4.693156e-06
6.786777201000463e-03	-4.693156e-06
6.796777201000462e-03	-4.693156e-06
6.806777201000463e-03	-4.693156e-06
6.816777201000462e-03	-4.693156e-06
6.826777201000463e-03	-4.693156e-06
6.836777201000462e-03	-4.693156e-06
6.846777201000463e-03	-4.693156e-06
6.856777201000462e-03	-4.693156e-06
6.866777201000463e-03	-4.693156e-06
6.876777201000463e-03	-4.693156e-06
6.886777201000463e-03	-4.693156e-06
6.896777201000463e-03	-4.693156e-06
6.906777201000463e-03	-4.693156e-06
6.916777201000463e-03	-4.693156e-06
6.926777201000462e-03	-4.693156e-06
6.936777201000463e-03	-4.693156e-06
6.946777201000462e-03	-4.693156e-06
6.956777201000463e-03	-4.693156e-06
6.966777201000462e-03	-4.693156e-06
6.976777201000463e-03	-4.693156e-06
6.986777201000462e-03	-4.693156e-06
6.996777201000463e-03	-4.693156e-06
7.006777201000462e-03	-4.693156e-06
7.016777201000463e-03	-4.693156e-06
7.026777201000462e-03	-4.693156e-06
