time	V(n001)
1.892249105156440e-05	3.299984e+00
2.150976404191988e-05	3.299984e+00
2.426984458740743e-05	3.299984e+00
2.621528199773703e-05	3.299984e+00
2.839188602130938e-05	3.299984e+00
3.065696150210283e-05	3.299984e+00
5.292066625018053e-05	3.299985e+00
7.518437099825824e-05	3.299986e+00
9.744807574633594e-05	3.299987e+00
1.197117804944136e-04	3.299987e+00
1.419754852424913e-04	3.299988e+00
1.642391899905691e-04	3.299988e+00
1.865028947386467e-04	3.299988e+00
3.354863629450461e-04	3.299990e+00
6.139349485114087e-04	3.299991e+00
9.216251646640157e-04	3.299991e+00
1.314482464725932e-03	3.299991e+00
1.766963362733840e-03	3.299991e+00
2.433263090644825e-03	3.299991e+00
3.344749088867174e-03	3.299990e+00
4.344749088867173e-03	3.299984e+00
5.344749088867173e-03	3.299971e+00
6.344749088867173e-03	3.299953e+00
7.344749088867173e-03	3.299937e+00
8.344749088867174e-03	3.299925e+00
9.344749088867173e-03	3.299917e+00
1.000000000000000e-02	3.299913e+00
1.000000000100000e-02	3.299913e+00
1.000000000200000e-02	3.299913e+00
1.000000000286331e-02	3.299913e+00
1.000000000867533e-02	3.299913e+00
1.000000001448735e-02	3.299913e+00
1.000000002029937e-02	3.299913e+00
1.000000002611139e-02	3.299913e+00
1.000000003192341e-02	3.299913e+00
