time	I(B1)	I(Rfuse2)	I(Rfuse_1)
1.823874703744716e-02	5.000000e-01	2.498392e-01	2.496434e-01
1.833874703744716e-02	5.000000e-01	2.498392e-01	2.496434e-01
1.843874703744716e-02	5.000000e-01	2.498392e-01	2.496434e-01
1.853874703744716e-02	5.000000e-01	2.498392e-01	2.496434e-01
1.863874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.873874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.883874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.893874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.903874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.913874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.923874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.933874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.943874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.953874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.963874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.973874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.983874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
1.993874703744716e-02	5.000000e-01	2.498392e-01	2.496435e-01
2.000000000000000e-02	5.000000e-01	2.498407e-01	2.496420e-01
2.000000000012500e-02	5.000000e-01	2.498413e-01	2.496414e-01
2.000000000037500e-02	5.000000e-01	2.498421e-01	2.496406e-01
2.000000000087500e-02	5.000000e-01	2.498448e-01	2.496378e-01
2.000000000089062e-02	5.000000e-01	2.498464e-01	2.496362e-01
2.000000000092187e-02	5.000000e-01	2.498457e-01	2.496370e-01
2.000000000098438e-02	5.000000e-01	2.498404e-01	2.496422e-01
2.000000000100000e-02	5.000000e-01	2.498420e-01	2.496407e-01
2.000000000110392e-02	5.000000e-01	2.498458e-01	2.496369e-01
2.000000000128160e-02	5.000000e-01	2.498409e-01	2.496418e-01
2.000000000163698e-02	5.000000e-01	2.498411e-01	2.496416e-01
2.000000000200000e-02	5.000000e-01	2.498420e-01	2.496406e-01
2.000000000272603e-02	5.000000e-01	2.498428e-01	2.496398e-01
2.000000000417810e-02	5.000000e-01	2.498420e-01	2.496406e-01
2.000000000658513e-02	5.000000e-01	2.498416e-01	2.496411e-01
2.000000001083546e-02	5.000000e-01	2.498411e-01	2.496416e-01
2.000000001933613e-02	5.000000e-01	2.498405e-01	2.496422e-01
2.000000005856075e-02	5.000000e-01	2.498391e-01	2.496435e-01
2.000000029497399e-02	5.000000e-01	2.498392e-01	2.496435e-01
2.000000053138724e-02	5.000000e-01	2.498392e-01	2.496435e-01
2.000000076780049e-02	5.000000e-01	2.498392e-01	2.496435e-01
2.000000100421374e-02	5.000000e-01	2.498392e-01	2.496435e-01
2.000000124062698e-02	5.000000e-01	2.498392e-01	2.496435e-01
2.000000147704023e-02	5.000000e-01	2.498392e-01	2.496435e-01
2.000000171345348e-02	5.000000e-01	2.498392e-01	2.496435e-01
2.990516069877244e-02	5.000000e-01	2.498389e-01	2.496437e-01
3.000000000000000e-02	5.000000e-01	2.498383e-01	2.496443e-01
3.000000000100000e-02	5.000000e-01	2.498379e-01	2.496448e-01
3.000000000200000e-02	5.000000e-01	2.498373e-01	2.496453e-01
3.000000000681509e-02	5.000000e-01	2.498372e-01	2.496455e-01
3.000000001192119e-02	5.000000e-01	2.498377e-01	2.496450e-01
3.000000006200898e-02	5.000000e-01	2.498387e-01	2.496440e-01
3.000000043418111e-02	5.000000e-01	2.498389e-01	2.496438e-01
3.998567098465382e-02	5.000000e-01	2.498387e-01	2.496440e-01
4.000000000000000e-02	5.000000e-01	2.498381e-01	2.496445e-01
4.000000000100000e-02	5.000000e-01	2.498381e-01	2.496445e-01
4.000000000200000e-02	5.000000e-01	2.498382e-01	2.496445e-01
4.000000001135564e-02	5.000000e-01	2.498385e-01	2.496442e-01
4.000000002183499e-02	5.000000e-01	2.498384e-01	2.496442e-01
4.996349511916911e-02	5.000000e-01	2.498384e-01	2.496442e-01
5.000000000000000e-02	5.000000e-01	2.498384e-01	2.496442e-01
5.000000000100000e-02	5.000000e-01	2.498382e-01	2.496444e-01
5.000000000200000e-02	5.000000e-01	2.498379e-01	2.496447e-01
5.000000001700000e-02	5.000000e-01	2.498372e-01	2.496455e-01
5.000000006255945e-02	5.000000e-01	2.498381e-01	2.496445e-01
5.996240190928875e-02	5.000000e-01	2.498381e-01	2.496445e-01
6.000000000000000e-02	5.000000e-01	2.498375e-01	2.496451e-01
6.000000000012500e-02	5.000000e-01	2.498366e-01	2.496460e-01
6.000000000037500e-02	5.000000e-01	2.498352e-01	2.496475e-01
6.000000000043750e-02	5.000000e-01	2.498354e-01	2.496472e-01
6.000000000056250e-02	5.000000e-01	2.498356e-01	2.496470e-01
6.000000000081250e-02	5.000000e-01	2.498351e-01	2.496475e-01
6.000000000100000e-02	5.000000e-01	2.498351e-01	2.496476e-01
6.000000000137500e-02	5.000000e-01	2.498355e-01	2.496471e-01
6.000000000200000e-02	5.000000e-01	2.498361e-01	2.496465e-01
6.000000000325000e-02	5.000000e-01	2.498366e-01	2.496460e-01
6.000000000575000e-02	5.000000e-01	2.498367e-01	2.496459e-01
6.000000000988753e-02	5.000000e-01	2.498367e-01	2.496459e-01
6.000000001816259e-02	5.000000e-01	2.498369e-01	2.496457e-01
6.000000011755739e-02	5.000000e-01	2.498381e-01	2.496445e-01
6.554734775418591e-02	5.000000e-01	2.498380e-01	2.496446e-01
6.994734775418592e-02	5.000000e-01	2.498379e-01	2.496447e-01
7.000000000000001e-02	5.000000e-01	2.498383e-01	2.496443e-01
7.000000000100000e-02	5.000000e-01	2.498385e-01	2.496441e-01
7.000000000200000e-02	5.000000e-01	2.498387e-01	2.496439e-01
7.000000000642545e-02	5.000000e-01	2.498385e-01	2.496441e-01
7.000000001148951e-02	5.000000e-01	2.498385e-01	2.496441e-01
7.000000003296927e-02	5.000000e-01	2.498381e-01	2.496445e-01
7.000000121883611e-02	5.000000e-01	2.498379e-01	2.496447e-01
7.000000240470294e-02	5.000000e-01	2.498378e-01	2.496448e-01
7.000000359056978e-02	5.000000e-01	2.498378e-01	2.496448e-01
7.000000477643663e-02	5.000000e-01	2.498377e-01	2.496449e-01
7.000000596230346e-02	5.000000e-01	2.498377e-01	2.496449e-01
7.000000714817030e-02	5.000000e-01	2.498378e-01	2.496448e-01
7.000000833403713e-02	5.000000e-01	2.498379e-01	2.496448e-01
7.993567385504372e-02	5.000000e-01	2.498376e-01	2.496450e-01
8.000000000000000e-02	5.000000e-01	2.498381e-01	2.496445e-01
8.000000000100001e-02	5.000000e-01	2.498384e-01	2.496442e-01
8.000000000200000e-02	5.000000e-01	2.498386e-01	2.496440e-01
8.000000000955923e-02	5.000000e-01	2.498386e-01	2.496440e-01
8.000000001826416e-02	5.000000e-01	2.498384e-01	2.496442e-01
8.000000002428533e-02	5.000000e-01	2.498384e-01	2.496442e-01
8.000000004837002e-02	5.000000e-01	2.498381e-01	2.496445e-01
8.000000012777354e-02	5.000000e-01	2.498376e-01	2.496450e-01
8.990884948296056e-02	5.000000e-01	2.498374e-01	2.496452e-01
9.000000000000000e-02	5.000000e-01	2.498372e-01	2.496454e-01
9.000000000100000e-02	5.000000e-01	2.498371e-01	2.496455e-01
9.000000000200001e-02	5.000000e-01	2.498370e-01	2.496456e-01
9.000000000750727e-02	5.000000e-01	2.498371e-01	2.496455e-01
9.000000001398216e-02	5.000000e-01	2.498371e-01	2.496455e-01
9.000000007094906e-02	5.000000e-01	2.498372e-01	2.496454e-01
9.000000012791598e-02	5.000000e-01	2.498373e-01	2.496453e-01
9.000000018488288e-02	5.000000e-01	2.498373e-01	2.496453e-01
9.000000024184980e-02	5.000000e-01	2.498373e-01	2.496453e-01
9.000000029881670e-02	5.000000e-01	2.498373e-01	2.496452e-01
9.000000035578362e-02	5.000000e-01	2.498373e-01	2.496452e-01
9.000000041275052e-02	5.000000e-01	2.498373e-01	2.496452e-01
9.990595874428021e-02	5.000000e-01	2.498371e-01	2.496455e-01
1.000000000000000e-01	5.000000e-01	2.498371e-01	2.496455e-01
1.000000000010000e-01	5.000000e-01	2.498370e-01	2.496456e-01
1.000000000020000e-01	5.000000e-01	2.498370e-01	2.496456e-01
1.000000000069350e-01	5.000000e-01	2.498370e-01	2.496456e-01
1.000000000126523e-01	5.000000e-01	2.498371e-01	2.496455e-01
1.000000000387250e-01	5.000000e-01	2.498372e-01	2.496454e-01
1.000000002317227e-01	5.000000e-01	2.498370e-01	2.496456e-01
1.099016238544599e-01	5.000000e-01	2.498368e-01	2.496457e-01
1.100000000000000e-01	5.000000e-01	2.498377e-01	2.496449e-01
1.100000000010000e-01	5.000000e-01	2.498377e-01	2.496449e-01
1.100000000020000e-01	5.000000e-01	2.498376e-01	2.496450e-01
1.100000000082699e-01	5.000000e-01	2.498368e-01	2.496458e-01
1.100000000155062e-01	5.000000e-01	2.498367e-01	2.496458e-01
1.199103383864498e-01	5.000000e-01	2.498366e-01	2.496460e-01
1.200000000000000e-01	5.000000e-01	2.498367e-01	2.496459e-01
1.200000000010000e-01	5.000000e-01	2.498368e-01	2.496458e-01
1.200000000020000e-01	5.000000e-01	2.498369e-01	2.496457e-01
1.200000000104712e-01	5.000000e-01	2.498370e-01	2.496456e-01
1.200000000187782e-01	5.000000e-01	2.498370e-01	2.496456e-01
1.200000007983816e-01	5.000000e-01	2.498367e-01	2.496459e-01
1.200000015779851e-01	5.000000e-01	2.498365e-01	2.496460e-01
1.200000023575886e-01	5.000000e-01	2.498364e-01	2.496462e-01
1.200000031371921e-01	5.000000e-01	2.498364e-01	2.496462e-01
1.200000039167956e-01	5.000000e-01	2.498364e-01	2.496462e-01
1.200000046963991e-01	5.000000e-01	2.498364e-01	2.496461e-01
1.200000054760025e-01	5.000000e-01	2.498366e-01	2.496460e-01
1.299780872770878e-01	5.000000e-01	2.498363e-01	2.496462e-01
1.300000000000000e-01	5.000000e-01	2.498365e-01	2.496460e-01
1.300000000010000e-01	5.000000e-01	2.498367e-01	2.496459e-01
1.300000000020000e-01	5.000000e-01	2.498368e-01	2.496457e-01
1.300000000089572e-01	5.000000e-01	2.498370e-01	2.496455e-01
1.300000000294193e-01	5.000000e-01	2.498367e-01	2.496458e-01
1.300000000567020e-01	5.000000e-01	2.498364e-01	2.496461e-01
1.300000004659773e-01	5.000000e-01	2.498364e-01	2.496462e-01
1.300000008752527e-01	5.000000e-01	2.498363e-01	2.496462e-01
1.300000012845280e-01	5.000000e-01	2.498363e-01	2.496463e-01
1.300000016938033e-01	5.000000e-01	2.498363e-01	2.496463e-01
1.300000021030786e-01	5.000000e-01	2.498363e-01	2.496463e-01
1.300000025123539e-01	5.000000e-01	2.498363e-01	2.496463e-01
1.300000029216292e-01	5.000000e-01	2.498363e-01	2.496462e-01
1.399655046609705e-01	5.000000e-01	2.498361e-01	2.496465e-01
1.400000000000000e-01	5.000000e-01	2.498363e-01	2.496463e-01
1.400000000003750e-01	5.000000e-01	2.498367e-01	2.496458e-01
1.400000000010000e-01	5.000000e-01	2.498385e-01	2.496440e-01
1.400000000020000e-01	5.000000e-01	2.498330e-01	2.496496e-01
1.400000000036250e-01	5.000000e-01	2.498326e-01	2.496500e-01
1.400000000051480e-01	5.000000e-01	2.498338e-01	2.496487e-01
1.400000000076857e-01	5.000000e-01	2.498342e-01	2.496483e-01
1.400000000104738e-01	5.000000e-01	2.498347e-01	2.496478e-01
1.400000000160500e-01	5.000000e-01	2.498354e-01	2.496472e-01
1.400000000272023e-01	5.000000e-01	2.498358e-01	2.496467e-01
1.400000000460078e-01	5.000000e-01	2.498360e-01	2.496466e-01
1.400000002240820e-01	5.000000e-01	2.498360e-01	2.496465e-01
1.400000004021561e-01	5.000000e-01	2.498360e-01	2.496465e-01
1.400000005802302e-01	5.000000e-01	2.498361e-01	2.496465e-01
1.400000007583044e-01	5.000000e-01	2.498361e-01	2.496465e-01
1.400000009363785e-01	5.000000e-01	2.498361e-01	2.496465e-01
1.400000011144527e-01	5.000000e-01	2.498361e-01	2.496465e-01
1.400000012925268e-01	5.000000e-01	2.498361e-01	2.496465e-01
1.445421020764092e-01	5.000000e-01	2.498359e-01	2.496466e-01
1.500000000000000e-01	5.000000e-01	2.498363e-01	2.496463e-01
1.500000000010000e-01	5.000000e-01	2.498365e-01	2.496460e-01
1.500000000020000e-01	5.000000e-01	2.498365e-01	2.496460e-01
1.500000000038750e-01	5.000000e-01	2.498360e-01	2.496465e-01
1.500000000076250e-01	5.000000e-01	2.498358e-01	2.496468e-01
1.500000000151250e-01	5.000000e-01	2.498358e-01	2.496468e-01
1.500000000301250e-01	5.000000e-01	2.498357e-01	2.496468e-01
1.599194343626200e-01	5.000000e-01	2.498356e-01	2.496470e-01
1.600000000000000e-01	5.000000e-01	2.498361e-01	2.496464e-01
1.600000000010000e-01	5.000000e-01	2.498364e-01	2.496461e-01
1.600000000020000e-01	5.000000e-01	2.498367e-01	2.496458e-01
1.600000000065874e-01	5.000000e-01	2.498365e-01	2.496460e-01
1.600000000109659e-01	5.000000e-01	2.498363e-01	2.496462e-01
1.600000000245943e-01	5.000000e-01	2.498358e-01	2.496467e-01
1.600000000310894e-01	5.000000e-01	2.498358e-01	2.496468e-01
1.600000000440797e-01	5.000000e-01	2.498357e-01	2.496469e-01
1.699466986335884e-01	5.000000e-01	2.498353e-01	2.496472e-01
1.700000000000000e-01	5.000000e-01	2.498352e-01	2.496473e-01
1.700000000010000e-01	5.000000e-01	2.498340e-01	2.496486e-01
1.700000000013750e-01	5.000000e-01	2.498329e-01	2.496496e-01
1.700000000018750e-01	5.000000e-01	2.498327e-01	2.496498e-01
1.700000000020000e-01	5.000000e-01	2.498322e-01	2.496503e-01
1.700000000028750e-01	5.000000e-01	2.498318e-01	2.496507e-01
1.700000000037194e-01	5.000000e-01	2.498328e-01	2.496497e-01
1.700000000066447e-01	5.000000e-01	2.498330e-01	2.496495e-01
1.700000000070300e-01	5.000000e-01	2.498327e-01	2.496498e-01
1.700000000078006e-01	5.000000e-01	2.498323e-01	2.496502e-01
1.700000000093419e-01	5.000000e-01	2.498324e-01	2.496501e-01
1.700000000124243e-01	5.000000e-01	2.498329e-01	2.496496e-01
1.700000000185855e-01	5.000000e-01	2.498335e-01	2.496490e-01
1.700000000309079e-01	5.000000e-01	2.498342e-01	2.496483e-01
1.700000000453181e-01	5.000000e-01	2.498348e-01	2.496477e-01
1.700000000734626e-01	5.000000e-01	2.498353e-01	2.496472e-01
1.799298317673222e-01	5.000000e-01	2.498350e-01	2.496475e-01
1.800000000000000e-01	5.000000e-01	2.498351e-01	2.496474e-01
1.800000000010000e-01	5.000000e-01	2.498351e-01	2.496474e-01
1.800000000020000e-01	5.000000e-01	2.498351e-01	2.496474e-01
1.800000000073157e-01	5.000000e-01	2.498349e-01	2.496476e-01
1.800000000123910e-01	5.000000e-01	2.498349e-01	2.496476e-01
1.800000000377900e-01	5.000000e-01	2.498350e-01	2.496475e-01
1.899071623994421e-01	5.000000e-01	2.498348e-01	2.496477e-01
1.900000000000000e-01	5.000000e-01	2.498349e-01	2.496476e-01
1.900000000010000e-01	5.000000e-01	2.498350e-01	2.496475e-01
1.900000000020000e-01	5.000000e-01	2.498350e-01	2.496474e-01
1.900000000170000e-01	5.000000e-01	2.498350e-01	2.496475e-01
1.900000000765492e-01	5.000000e-01	2.498347e-01	2.496478e-01
1.999279435095459e-01	5.000000e-01	2.498345e-01	2.496479e-01
2.000000000000000e-01	5.000000e-01	2.498348e-01	2.496477e-01
2.000000000010000e-01	5.000000e-01	2.498349e-01	2.496476e-01
2.000000000020000e-01	5.000000e-01	2.498350e-01	2.496475e-01
2.000000000083268e-01	5.000000e-01	2.498348e-01	2.496477e-01
2.000000000142913e-01	5.000000e-01	2.498347e-01	2.496478e-01
2.000000000924306e-01	5.000000e-01	2.498346e-01	2.496479e-01
2.000000001705699e-01	5.000000e-01	2.498345e-01	2.496480e-01
2.000000002487092e-01	5.000000e-01	2.498344e-01	2.496481e-01
2.000000003268485e-01	5.000000e-01	2.498344e-01	2.496481e-01
2.000000004049877e-01	5.000000e-01	2.498344e-01	2.496481e-01
2.000000004831270e-01	5.000000e-01	2.498344e-01	2.496480e-01
2.000000005612663e-01	5.000000e-01	2.498345e-01	2.496479e-01
2.099326037269190e-01	5.000000e-01	2.498343e-01	2.496482e-01
2.100000000000000e-01	5.000000e-01	2.498346e-01	2.496478e-01
2.100000000010000e-01	5.000000e-01	2.498348e-01	2.496476e-01
2.100000000020000e-01	5.000000e-01	2.498350e-01	2.496475e-01
2.100000000075753e-01	5.000000e-01	2.498349e-01	2.496475e-01
2.100000000129267e-01	5.000000e-01	2.498347e-01	2.496478e-01
2.100000000401715e-01	5.000000e-01	2.498343e-01	2.496482e-01
2.100000004426673e-01	5.000000e-01	2.498343e-01	2.496482e-01
2.100000008451631e-01	5.000000e-01	2.498343e-01	2.496482e-01
2.100000012476589e-01	5.000000e-01	2.498343e-01	2.496482e-01
2.100000016501546e-01	5.000000e-01	2.498343e-01	2.496482e-01
2.100000020526504e-01	5.000000e-01	2.498343e-01	2.496482e-01
2.100000024551462e-01	5.000000e-01	2.498343e-01	2.496482e-01
2.100000028576420e-01	5.000000e-01	2.498343e-01	2.496482e-01
2.199807663206506e-01	5.000000e-01	2.498340e-01	2.496484e-01
2.200000000000000e-01	5.000000e-01	2.498337e-01	2.496487e-01
2.200000000010000e-01	5.000000e-01	2.498340e-01	2.496485e-01
2.200000000020000e-01	5.000000e-01	2.498343e-01	2.496482e-01
2.200000000109142e-01	5.000000e-01	2.498354e-01	2.496471e-01
2.200000000373481e-01	5.000000e-01	2.498345e-01	2.496479e-01
2.200000002840648e-01	5.000000e-01	2.498340e-01	2.496484e-01
2.229021750632970e-01	5.000000e-01	2.498340e-01	2.496485e-01
2.299021750632970e-01	5.000000e-01	2.498338e-01	2.496487e-01
2.300000000000000e-01	5.000000e-01	2.498344e-01	2.496481e-01
2.300000000010000e-01	5.000000e-01	2.498350e-01	2.496475e-01
2.300000000011250e-01	5.000000e-01	2.498379e-01	2.496446e-01
2.300000000011563e-01	5.000000e-01	2.498398e-01	2.496426e-01
2.300000000012188e-01	5.000000e-01	2.498404e-01	2.496421e-01
2.300000000013438e-01	5.000000e-01	2.498351e-01	2.496474e-01
2.300000000015938e-01	5.000000e-01	2.498332e-01	2.496493e-01
2.300000000020000e-01	5.000000e-01	2.498344e-01	2.496480e-01
2.300000000025539e-01	5.000000e-01	2.498347e-01	2.496478e-01
2.300000000036617e-01	5.000000e-01	2.498348e-01	2.496476e-01
2.300000000058773e-01	5.000000e-01	2.498343e-01	2.496481e-01
2.300000000087115e-01	5.000000e-01	2.498340e-01	2.496484e-01
2.300000000239305e-01	5.000000e-01	2.498338e-01	2.496487e-01
2.300000006366864e-01	5.000000e-01	2.498338e-01	2.496487e-01
2.300000012494423e-01	5.000000e-01	2.498338e-01	2.496487e-01
2.300000018621982e-01	5.000000e-01	2.498338e-01	2.496487e-01
2.300000024749541e-01	5.000000e-01	2.498338e-01	2.496487e-01
2.300000030877100e-01	5.000000e-01	2.498338e-01	2.496487e-01
2.300000037004659e-01	5.000000e-01	2.498338e-01	2.496487e-01
2.300000043132218e-01	5.000000e-01	2.498338e-01	2.496487e-01
2.399326945190224e-01	5.000000e-01	2.498335e-01	2.496489e-01
2.400000000000000e-01	5.000000e-01	2.498335e-01	2.496489e-01
2.400000000010000e-01	5.000000e-01	2.498334e-01	2.496490e-01
2.400000000020000e-01	5.000000e-01	2.498333e-01	2.496491e-01
2.400000000096293e-01	5.000000e-01	2.498329e-01	2.496495e-01
2.400000000174090e-01	5.000000e-01	2.498329e-01	2.496496e-01
2.400000000589793e-01	5.000000e-01	2.498333e-01	2.496492e-01
2.400000001821479e-01	5.000000e-01	2.498336e-01	2.496489e-01
2.499811322694348e-01	5.000000e-01	2.498333e-01	2.496491e-01
2.500000000000000e-01	5.000000e-01	2.498333e-01	2.496491e-01
2.500000000010000e-01	5.000000e-01	2.498339e-01	2.496485e-01
2.500000000013750e-01	5.000000e-01	2.498338e-01	2.496486e-01
2.500000000018750e-01	5.000000e-01	2.498285e-01	2.496539e-01
2.500000000020000e-01	5.000000e-01	2.498274e-01	2.496550e-01
2.500000000028750e-01	5.000000e-01	2.498291e-01	2.496533e-01
2.500000000040224e-01	5.000000e-01	2.498316e-01	2.496509e-01
2.500000000057379e-01	5.000000e-01	2.498317e-01	2.496507e-01
2.500000000075373e-01	5.000000e-01	2.498319e-01	2.496506e-01
2.500000000183338e-01	5.000000e-01	2.498327e-01	2.496497e-01
2.500000000510083e-01	5.000000e-01	2.498333e-01	2.496491e-01
2.500000002452963e-01	5.000000e-01	2.498333e-01	2.496491e-01
2.500000004395843e-01	5.000000e-01	2.498333e-01	2.496491e-01
2.500000006338722e-01	5.000000e-01	2.498333e-01	2.496492e-01
2.500000008281602e-01	5.000000e-01	2.498333e-01	2.496492e-01
2.500000010224481e-01	5.000000e-01	2.498333e-01	2.496492e-01
2.500000012167361e-01	5.000000e-01	2.498333e-01	2.496492e-01
2.500000014110241e-01	5.000000e-01	2.498333e-01	2.496491e-01
2.599733692159159e-01	5.000000e-01	2.498330e-01	2.496494e-01
2.600000000000000e-01	5.000000e-01	2.498332e-01	2.496493e-01
2.600000000010000e-01	5.000000e-01	2.498333e-01	2.496492e-01
2.600000000020000e-01	5.000000e-01	2.498334e-01	2.496490e-01
2.600000000068650e-01	5.000000e-01	2.498336e-01	2.496488e-01
2.600000000118531e-01	5.000000e-01	2.498337e-01	2.496487e-01
2.600000000218293e-01	5.000000e-01	2.498335e-01	2.496489e-01
2.600000000391840e-01	5.000000e-01	2.498333e-01	2.496491e-01
2.600000002058458e-01	5.000000e-01	2.498330e-01	2.496494e-01
2.699770426479737e-01	5.000000e-01	2.498328e-01	2.496496e-01
2.700000000000000e-01	5.000000e-01	2.498330e-01	2.496494e-01
2.700000000010000e-01	5.000000e-01	2.498332e-01	2.496492e-01
2.700000000020000e-01	5.000000e-01	2.498334e-01	2.496490e-01
2.700000000063067e-01	5.000000e-01	2.498334e-01	2.496490e-01
2.700000000107445e-01	5.000000e-01	2.498333e-01	2.496491e-01
2.700000000196202e-01	5.000000e-01	2.498331e-01	2.496493e-01
2.700000001094655e-01	5.000000e-01	2.498328e-01	2.496496e-01
2.800000000000000e-01	5.000000e-01	2.498322e-01	2.496502e-01
2.800000000010000e-01	5.000000e-01	2.498324e-01	2.496500e-01
2.800000000020000e-01	5.000000e-01	2.498327e-01	2.496497e-01
2.800000000057869e-01	5.000000e-01	2.498329e-01	2.496495e-01
2.800000000063501e-01	5.000000e-01	2.498327e-01	2.496497e-01
2.800000000074764e-01	5.000000e-01	2.498324e-01	2.496500e-01
2.800000000097291e-01	5.000000e-01	2.498323e-01	2.496501e-01
2.800000000228720e-01	5.000000e-01	2.498325e-01	2.496499e-01
2.800000191967531e-01	5.000000e-01	2.498325e-01	2.496499e-01
2.800000383706342e-01	5.000000e-01	2.498325e-01	2.496498e-01
2.800000575445153e-01	5.000000e-01	2.498326e-01	2.496498e-01
2.800000767183963e-01	5.000000e-01	2.498326e-01	2.496498e-01
2.800000958922774e-01	5.000000e-01	2.498326e-01	2.496498e-01
2.800001150661585e-01	5.000000e-01	2.498326e-01	2.496498e-01
2.800001342400396e-01	5.000000e-01	2.498325e-01	2.496499e-01
2.899370942274395e-01	5.000000e-01	2.498323e-01	2.496501e-01
2.900000000000000e-01	5.000000e-01	2.498328e-01	2.496496e-01
2.900000000010000e-01	5.000000e-01	2.498327e-01	2.496497e-01
2.900000000020000e-01	5.000000e-01	2.498324e-01	2.496499e-01
2.900000000073494e-01	5.000000e-01	2.498317e-01	2.496507e-01
